generation,N_shifts,logPrior,logLik,eventRate,acceptRate
109000,1,6.05728,-16081.6,2.20034,0.3605
110000,1,9.58989,-16081.5,0.847799,0.39
111000,1,9.38759,-16084.2,0.738428,0.348
112000,1,8.19701,-16085.1,2.53485,0.3595
113000,1,5.16862,-16080.7,3.4287,0.3498
114000,2,14.3502,-16080.9,1.9599,0.361
115000,1,9.05352,-16084.1,1.38405,0.352
116000,1,10.7814,-16082.1,0.238212,0.357
117000,1,9.71205,-16081.3,1.52847,0.364
118000,1,10.2536,-16083.1,0.486709,0.385
119000,3,14.2526,-16050.5,4.44855,0.301833
120000,1,9.43763,-16082.6,0.687069,0.386
121000,1,9.77409,-16084.8,0.667717,0.372
122000,1,9.3219,-16082.1,1.98216,0.344
123000,1,10.095,-16081.1,0.226596,0.337
124000,1,7.70484,-16084.4,2.64752,0.319
125000,1,10.0911,-16081.2,0.682939,0.343
126000,2,13.9261,-16052.6,3.10879,0.316
127000,2,13.8428,-16052.9,0.616834,0.299
128000,2,12.1008,-16055.3,1.67929,0.286
129000,1,6.0863,-16085.4,2.27842,0.32525
130000,1,10.2157,-16083.7,0.441823,0.359
131000,2,14.2531,-16052.5,2.77678,0.274333
132000,3,16.414,-16039.1,1.38214,0.326
133000,2,9.3398,-16064.4,1.3428,0.349
134000,2,11.3449,-16065.1,1.64028,0.325
135000,3,12.3243,-16035.1,5.50102,0.308667
136000,2,8.29279,-16057.6,0.972468,0.3035
137000,3,15.3566,-16058.9,2.18345,0.33
138000,2,8.56173,-16054.8,1.2476,0.2425
139000,4,22.0359,-16012.1,1.73498,0.273
140000,4,20.6803,-16012.3,4.4489,0.262
141000,2,11.3106,-16065.7,1.76224,0.329364
142000,2,8.34769,-16059.1,2.28233,0.2435
143000,3,12.0926,-16028.8,1.85445,0.3195
144000,3,12.4963,-16025.7,1.39702,0.297
145000,3,11.9281,-16027.7,1.01051,0.271
146000,4,15.2559,-16027.3,3.70815,0.281
147000,2,8.31152,-16058.7,1.39618,0.2426
148000,2,9.43876,-16059.2,0.743262,0.265
149000,2,8.20639,-16057.3,1.52439,0.245
150000,2,10.3074,-16057.4,0.139787,0.238
151000,5,28.6832,-16011.7,2.65328,0.314455
152000,3,15.1412,-16031.9,0.808621,0.303167
153000,3,12.8095,-16029.7,1.51968,0.308
154000,3,13.1626,-16030.5,3.39713,0.273
155000,3,10.7112,-16016.9,1.60073,0.27
156000,4,17.3151,-16017,1.89082,0.236
157000,3,12.6686,-16015.4,0.662022,0.233
158000,3,11.7172,-16016.7,0.99905,0.24
159000,2,7.46276,-16061.2,1.68098,0.266444
160000,4,21.2705,-16010.8,0.862069,0.296333
161000,4,18.1289,-16011.8,2.90723,0.276
162000,4,20.1671,-16006.7,2.13457,0.296
163000,2,9.96586,-16057,0.569493,0.247538
164000,2,6.95703,-16057,2.43348,0.248
165000,4,22.0214,-16014.4,3.21256,0.293667
166000,4,19.7973,-16012,2.40637,0.282
167000,3,10.7629,-16016.3,1.67158,0.221
168000,2,8.7643,-16056.7,1.90355,0.25
169000,4,22.0888,-16010.6,2.34357,0.313667
170000,4,17.4989,-16009.4,4.2362,0.289
171000,4,18.6478,-16015.3,1.88071,0.333
172000,2,7.25215,-16059.5,0.750053,0.247308
173000,2,7.85871,-16056.6,1.87341,0.241
174000,2,9.4385,-16056.3,0.996583,0.251
175000,2,8.58352,-16058.4,1.67495,0.247
176000,4,19.3088,-16014.2,3.26151,0.3066
177000,3,9.10258,-16022.7,1.70923,0.2134
178000,2,8.06168,-16057.1,1.26104,0.222
179000,3,11.0651,-16017.4,1.84918,0.2475
180000,3,11.0571,-16016.6,0.557426,0.256
181000,3,11.4751,-16018.5,1.27473,0.23
182000,5,18.7869,-16014.8,2.31851,0.231
183000,3,6.63235,-16017.3,4.63022,0.247
184000,4,22.684,-16010.5,3.00031,0.295875
185000,3,10.332,-16019,1.53927,0.223
186000,4,14.0356,-16017.4,2.49366,0.209
187000,4,10.7917,-16010.5,4.35839,0.214
188000,4,13.0488,-15989.1,3.16094,0.263
189000,4,25.3327,-16012,1.59593,0.3062
190000,6,36.2168,-16006.8,2.5532,0.363
191000,6,35.1034,-16010.4,4.5532,0.376
192000,6,34.2957,-16007,3.80191,0.377
193000,5,22.6514,-16005.5,5.40274,0.339
194000,4,10.0853,-15994.5,4.53064,0.2925
195000,4,11.2696,-15993.7,3.31384,0.232
196000,5,19.5452,-15988.6,2.21291,0.263
197000,4,11.149,-15991.3,7.80962,0.236
198000,5,26.8481,-16005.5,2.90512,0.3192
199000,5,24.6588,-16000.7,3.77406,0.343
200000,5,23.6078,-16003.2,4.3465,0.301
201000,6,31.2419,-16001.6,4.16558,0.345
202000,4,14.8163,-15989,3.07668,0.2354
203000,4,12.1217,-15990.3,5.06822,0.235
204000,4,14.5547,-15997.7,1.90666,0.226
205000,4,18.3124,-16001.9,1.80808,0.255
206000,6,22.8648,-16006.5,4.64951,0.3182
207000,5,27.8286,-16001.1,3.0507,0.312
208000,5,27.436,-16001.3,5.2626,0.322
209000,4,11.2349,-15989.6,2.48746,0.259
210000,4,11.1428,-15990.8,3.47858,0.232
211000,5,26.8874,-16005.2,0.988416,0.334667
212000,5,28.6683,-16001.5,1.68983,0.306
213000,5,27.701,-16001.8,2.74022,0.325
214000,5,26.6628,-16004.5,3.30868,0.313
215000,5,26.5402,-16006.1,3.23688,0.295
216000,5,26.033,-16003.4,3.33275,0.289
217000,6,34.5887,-15996.8,2.50967,0.325
218000,6,35.1857,-16004.7,2.34116,0.334
219000,7,40.3703,-16009.5,3.25066,0.345
220000,3,16.8325,-16046.1,2.66991,0.287313
221000,3,14.7255,-16043.1,0.88859,0.305
222000,3,11.9026,-16044.6,1.22245,0.303
223000,4,18.353,-16043.1,2.30929,0.274
224000,3,17.6237,-16046.5,1.42353,0.307957
225000,3,8.73338,-16042.5,2.65547,0.26
226000,3,18.0709,-16054.6,1.44187,0.344
227000,5,24.0819,-15979.9,3.22583,0.246059
228000,5,25.5027,-15975.2,1.76209,0.331
229000,5,24.0103,-15977.1,3.37476,0.312
230000,5,22.736,-15975.7,3.22325,0.297
231000,5,25.3436,-15978.6,2.94816,0.289
232000,6,30.3461,-15981.9,3.94777,0.335
233000,6,23.4193,-15972.2,8.83094,0.329071
234000,6,30.6444,-15979.8,3.03661,0.303
235000,6,30.3037,-15972.9,2.34326,0.322
236000,6,30.4876,-15969.8,3.91891,0.316
237000,7,34.0229,-15973.2,3.13463,0.293
238000,5,24.8609,-15975.2,2.86039,0.3055
239000,5,22.9021,-15980.1,3.28487,0.275
240000,5,28.6725,-15974.4,0.828261,0.305
241000,6,31.5699,-15979.2,2.18592,0.29975
242000,6,30.1092,-15980,3.1814,0.302
243000,7,29.2266,-15975,5.28972,0.297
244000,7,26.644,-15973.8,7.5978,0.317
245000,4,19.3222,-16015.9,2.61256,0.3113
246000,6,26.8367,-16016.3,4.00404,0.32185
247000,6,26.6912,-16016.9,2.66855,0.347
248000,5,23.6527,-15974.5,1.46564,0.265125
249000,5,20.7883,-15970.1,3.72578,0.265
250000,5,21.3536,-15976.3,3.26684,0.274
251000,5,22.7013,-15972.8,2.17297,0.279
252000,5,21.2503,-15975.6,1.601,0.27
253000,5,22.8258,-15978.5,3.17439,0.296
254000,5,19.1359,-15980.8,1.61105,0.264
255000,5,23.4106,-15977.8,1.25763,0.279
256000,5,24.5331,-15980.3,3.48232,0.3063
257000,5,25.5033,-15976.8,2.51214,0.297
258000,5,25.4504,-15980.5,1.99054,0.331
259000,6,26.4526,-15974.9,4.40635,0.283
260000,6,25.5781,-15972.5,5.23424,0.271
261000,7,29.9017,-15972.8,7.01407,0.300588
262000,7,35.0286,-15970,4.27324,0.313
263000,6,20.5276,-15974.8,2.18461,0.314667
264000,5,22.0025,-16009.7,2.40051,0.32
265000,7,32.0557,-15972.7,2.89921,0.274333
266000,6,29.4578,-15974.5,3.95489,0.287
267000,5,23.3928,-16008.6,3.93043,0.336
268000,5,23.0516,-16007.3,4.83903,0.302
269000,7,36.1538,-16011.6,2.78936,0.34
270000,6,27.3437,-16012.3,4.01155,0.346
271000,8,38.1799,-15961.9,5.98534,0.301875
272000,6,28.3009,-16016.7,1.76459,0.35
273000,8,40.3957,-15961.8,2.73641,0.3325
274000,8,39.7472,-15957.6,3.27037,0.301
275000,8,37.911,-15963.9,5.32753,0.311
276000,8,37.8613,-15961.1,4.18656,0.308
277000,9,33.7875,-15964.6,4.58626,0.323
278000,8,30.3013,-15962.4,4.50972,0.322
279000,8,29.7664,-15965.4,5.72718,0.281
280000,9,39.3078,-15966.7,5.62999,0.271
281000,9,44.166,-15963.7,4.36776,0.28
282000,8,41.2445,-15961.1,3.97325,0.312
283000,9,45.4992,-15957.7,5.685,0.311
284000,4,15.6369,-16006.5,3.32396,0.294917
285000,8,41.9376,-15968.7,3.51906,0.324526
286000,9,44.6948,-15968.2,3.69164,0.351
287000,4,16.7206,-16012.5,2.73116,0.275667
288000,7,30.4624,-15965.7,4.98429,0.299455
289000,8,35.2568,-15967.4,5.43119,0.303
290000,8,38.9724,-15964.1,3.52216,0.316
291000,8,40.3675,-15961,4.0655,0.34
292000,7,36.0226,-15966.7,3.38774,0.323
293000,7,38.6934,-15965.6,3.07064,0.345
294000,7,34.849,-15963.5,3.93375,0.315
295000,7,35.3204,-15960.7,4.6852,0.294
296000,7,37.3914,-15961,2.74877,0.32
297000,7,36.7227,-15963.3,3.35798,0.314
298000,7,36.1131,-15963.1,4.05646,0.317
299000,7,37.5918,-15965,2.28487,0.345
300000,7,35.9195,-15967.4,4.5357,0.328
301000,7,36.987,-15963.7,3.80375,0.296
302000,9,44.8694,-15944.2,3.84666,0.318842
303000,9,40.2529,-15941.3,4.96851,0.314
304000,10,45.8295,-15940.2,3.30409,0.309
305000,9,39.2606,-15942.3,4.6753,0.3
306000,7,35.9368,-15963,3.36055,0.3385
307000,5,21.2544,-15984.6,7.00153,0.33
308000,7,36.5116,-15963.8,3.9296,0.3205
309000,7,36.4508,-15965.2,3.22569,0.313
310000,7,31.1414,-15962.1,5.21142,0.281
311000,7,27.8367,-15961.2,4.87681,0.277
312000,7,27.0601,-15961.8,4.56859,0.277
313000,7,34.4383,-15962.8,3.70684,0.308
314000,6,27.8378,-15981.8,3.88784,0.304
315000,9,41.4828,-15934,3.73667,0.2995
316000,10,44.5152,-15937.1,4.06098,0.272
317000,11,51.3383,-15947.7,5.25925,0.319
318000,11,48.8611,-15939,7.70954,0.3
319000,10,44.2551,-15944.4,5.64961,0.321
320000,9,35.9205,-15939.8,4.51394,0.282
321000,9,37.5921,-15941.1,4.08001,0.275
322000,9,30.7165,-15942,5.33635,0.284
323000,9,37.1128,-15944.2,3.66401,0.282
324000,9,37.099,-15943,4.11281,0.271
325000,9,37.9157,-15936.9,3.63167,0.323
326000,10,47.9358,-15974.2,4.58395,0.32344
327000,11,46.0626,-15942,6.44935,0.299
328000,6,30.6028,-15974.3,3.08839,0.3105
329000,5,26.3538,-15976.5,1.56023,0.31
330000,5,23.8948,-15982.5,2.973,0.281
331000,5,23.4395,-15977.3,1.13669,0.328
332000,9,37.7943,-15941.4,6.23101,0.3056
333000,11,57.0743,-15947.2,4.20414,0.303
334000,10,51.1239,-15948.9,2.24204,0.318
335000,11,48.1624,-15949,3.02782,0.327
336000,11,47.7692,-15950.9,6.83983,0.333
337000,11,51.5836,-15947.5,5.07067,0.341
338000,10,46.248,-15943.8,4.43899,0.317
339000,10,51.5235,-15943.2,3.35049,0.335
340000,6,27.4734,-15969.7,3.17467,0.261444
341000,7,33.7594,-15968.2,5.06497,0.310231
342000,7,29.2047,-15956.1,7.02588,0.321
343000,7,31.5236,-15953.7,5.08076,0.314
344000,9,43.1668,-15948.9,4.58267,0.3196
345000,8,36.1206,-15959.2,4.69409,0.2895
346000,8,37.4498,-15953.4,5.05761,0.332
347000,8,35.4338,-15956.4,4.79806,0.311
348000,11,56.9536,-15939.7,3.59019,0.33
349000,11,47.7983,-15944.7,9.004,0.297
350000,11,50.3946,-15941.9,5.82356,0.31
351000,11,50.7588,-15937.9,6.35095,0.311
352000,7,24.7992,-15951,5.41402,0.262
353000,15,66.582,-15936.5,12.3748,0.313
354000,14,68.6129,-15935.9,6.54182,0.333
355000,12,57.0608,-15932.6,4.9887,0.308
356000,13,63.3695,-15932.3,6.85089,0.334
357000,13,61.8327,-15934.7,7.69802,0.343
358000,8,43.1806,-15964.4,3.06288,0.290667
359000,8,38.6824,-15957.5,3.75043,0.296
360000,7,34.8875,-15957.1,3.30825,0.291
361000,7,34.0497,-15971.5,6.60217,0.307188
362000,8,41.4566,-15968.3,3.56189,0.329
363000,7,35.468,-15961,4.11235,0.306
364000,7,35.3668,-15967.4,4.24022,0.312
365000,13,57.7035,-15932.3,5.66656,0.3385
366000,13,62.9365,-15934.1,6.97127,0.358
367000,13,58.3138,-15939.8,5.20553,0.356
368000,12,51.5544,-15935.5,6.81437,0.331
369000,12,49.5141,-15936.5,8.32449,0.358
370000,7,31.0545,-15961.2,5.27827,0.327
371000,10,45.0491,-15942.4,4.6902,0.328
372000,10,45.0374,-15942,3.63587,0.366
373000,10,47.9321,-15948.3,2.27438,0.313
374000,7,35.2278,-15954.3,1.26366,0.27
375000,7,31.9656,-15953.8,2.8186,0.267
376000,7,34.6563,-15955.9,3.47513,0.273
377000,7,33.7764,-15954,4.52197,0.338
378000,7,32.977,-15957.5,5.9116,0.298
379000,9,41.3222,-15943,2.399,0.314
380000,9,39.7804,-15940.5,5.33656,0.294
381000,9,42.3455,-15941.3,6.69447,0.294
382000,9,41.8282,-15940.5,3.55165,0.334
383000,10,46.2614,-15938.8,7.71487,0.308
384000,5,23.3488,-15981.3,2.0499,0.303545
385000,8,28.9976,-15951.5,7.81371,0.306333
386000,11,50.5178,-15942.2,3.98725,0.312
387000,11,50.1952,-15936.5,6.71451,0.31
388000,10,40.0619,-15945.3,8.26234,0.315
389000,10,47.3192,-15947.2,6.27811,0.27
390000,9,40.1746,-15954.2,4.63078,0.29
391000,8,43.83,-15951.7,2.3515,0.319077
392000,10,45.7427,-15938.1,5.85043,0.29875
393000,11,50.339,-15934.8,4.88492,0.306
394000,10,41.2272,-15932.6,7.57437,0.271
395000,11,51.8504,-15926.5,6.18645,0.297
396000,7,35.5928,-15957.1,4.23765,0.302667
397000,12,53.1225,-15928.4,7.75001,0.344
398000,13,60.4773,-15928.9,7.27528,0.327
399000,12,50.3241,-15922.3,11.689,0.341
400000,12,55.2544,-15923.5,9.61502,0.334
401000,11,44.1319,-15918.4,6.11468,0.304
402000,11,48.9997,-15925,4.11624,0.307
403000,12,52.2885,-15925,4.58041,0.319
404000,12,53.4057,-15930.8,7.03212,0.298
405000,12,52.6961,-15924.7,7.1141,0.311
406000,12,54.9616,-15923.3,5.50752,0.308
407000,12,47.98,-15919.2,7.76465,0.305
408000,11,51.6897,-15920.6,4.13058,0.303
409000,7,36.2087,-15962.5,2.88704,0.307077
410000,13,57.6009,-15937.9,6.98086,0.3215
411000,13,60.216,-15929,5.61327,0.343
412000,14,68.8159,-15923.1,7.36564,0.349
413000,13,62.94,-15924.2,5.92852,0.359
414000,14,63.8095,-15927.9,9.39506,0.342
415000,8,40.9683,-15952.6,3.63911,0.318333
416000,7,34.1861,-15979.5,3.70242,0.282125
417000,5,23.9609,-15976.4,2.16547,0.298
418000,14,69.5326,-15915,7.56687,0.336
419000,14,69.0523,-15913.8,7.28492,0.293
420000,12,58.2993,-15903.4,5.45289,0.295
421000,13,64.3066,-15898.7,6.3743,0.311
422000,14,67.8012,-15903.7,7.01016,0.313
423000,13,58.7963,-15896.2,6.86643,0.303
424000,13,62.9549,-15903.5,7.01048,0.309
425000,13,57.5035,-15900.6,7.40985,0.285
426000,14,67.1728,-15915.8,7.25842,0.327
427000,15,70.8018,-15903.2,5.83994,0.314
428000,14,65.0586,-15905.5,7.63407,0.285
429000,16,67.9816,-15904.3,7.94422,0.335
430000,14,63.4301,-15907.8,8.3081,0.32
431000,14,69.6339,-15900.7,7.03806,0.332
432000,14,67.5096,-15897.6,8.23153,0.307
433000,13,60.3029,-15892.9,6.6313,0.32
434000,13,57.6025,-15898.6,8.48427,0.303
435000,13,60.0885,-15896.6,8.01808,0.283
436000,15,74.034,-15887.1,7.81916,0.278
437000,14,58.7665,-15889.4,11.423,0.308
438000,14,64.2228,-15895.9,12.0556,0.297
439000,10,51.8781,-15933.5,5.37054,0.312604
440000,11,57.87,-15922.9,4.95625,0.326
441000,19,88.2024,-15878.2,10.0444,0.336
442000,19,84.1524,-15883.9,9.92438,0.315
443000,18,79.7141,-15883.8,10.1718,0.355
444000,18,78.534,-15874.3,10.4587,0.308
445000,19,90.4806,-15877.5,7.07522,0.324
446000,18,87.369,-15880.1,6.37866,0.338
447000,19,84.8069,-15877.2,13.1519,0.324
448000,20,88.1012,-15885.1,8.92487,0.335
449000,20,94.4348,-15875.6,7.65837,0.347
450000,19,98.0074,-15875.9,7.9468,0.316
451000,16,77.8219,-15875.7,6.20384,0.306
452000,15,74.8372,-15873.9,10.8453,0.322
453000,17,86.9861,-15876.7,8.47159,0.334
454000,19,92.6758,-15878.1,10.5961,0.329
455000,20,97.1347,-15882.5,8.99153,0.325
456000,20,99.9932,-15872.6,7.2842,0.353
457000,21,104.652,-15870,12.5184,0.309
458000,12,47.5019,-15910.8,8.72468,0.317
459000,11,51.2816,-15936,3.9187,0.321477
460000,11,46.3036,-15909.5,6.60973,0.3085
461000,11,44.52,-15911.4,6.48363,0.308
462000,10,46.6775,-15908,5.16553,0.305
463000,10,50.2216,-15910.6,5.25024,0.312
464000,11,55.0423,-15913.4,3.5391,0.304
465000,9,37.6799,-15961.5,5.60814,0.301667
466000,7,31.5652,-15971,5.85503,0.289
467000,7,33.3498,-15966.1,3.26056,0.31
468000,17,76.8179,-15874.9,13.1715,0.339182
469000,16,70.4659,-15881,15.4153,0.327
470000,16,80.4323,-15875.6,7.74751,0.306
471000,12,53.6947,-15903.3,9.42233,0.311429
472000,13,62.1126,-15897.6,4.14422,0.328
473000,16,83.7117,-15881.3,5.51332,0.303333
474000,12,52.6494,-15921.1,8.90459,0.3262
475000,12,58.7933,-15929.8,6.78019,0.325
476000,14,68.5615,-15891,8.12516,0.31
477000,15,75.3631,-15888.7,5.79157,0.293
478000,15,69.4515,-15887.9,8.83202,0.319
479000,14,64.8103,-15920.6,5.93314,0.34225
480000,15,74.2285,-15884.3,4.50459,0.3045
481000,16,75.6627,-15881.8,7.6078,0.313
482000,15,65.2386,-15891.2,6.07322,0.3
483000,16,67.596,-15879.7,13.9,0.316
484000,14,59.1023,-15884.5,8.70491,0.327
485000,15,70.226,-15890.1,5.57226,0.318
486000,18,87.4737,-15885,7.7128,0.312
487000,16,71.9909,-15886.9,9.27396,0.306
488000,16,80.2764,-15889.8,6.86204,0.326
489000,12,59.215,-15903.9,6.38485,0.3241
490000,13,59.9263,-15905.5,7.75985,0.285
491000,13,62.9701,-15902.5,5.83676,0.285
492000,13,63.0095,-15893.4,8.43736,0.296
493000,12,65.0937,-15898.9,4.92486,0.312
494000,13,68.9791,-15916,8.71359,0.336
495000,12,63.9646,-15902.5,5.96051,0.315
496000,12,62.1104,-15901.9,7.58319,0.31
497000,15,65.3646,-15892.9,7.88757,0.316556
498000,13,58.8976,-15886.9,7.38836,0.32
499000,13,64.7031,-15892.4,6.07263,0.305
500000,13,65.6425,-15899,5.36781,0.32
501000,13,63.7555,-15895.1,4.55211,0.309
502000,10,46.9434,-15903.4,3.95687,0.340267
503000,10,45.2189,-15907.8,4.49739,0.288
504000,12,46.4095,-15912.4,8.03663,0.332
505000,12,55.8294,-15910.4,5.02747,0.349
506000,7,34.1095,-15967.5,2.62449,0.299256
507000,6,31.454,-15971.7,3.15119,0.311
508000,17,86.5013,-15901.6,5.03113,0.322286
509000,12,52.9936,-15912.8,3.95799,0.3375
510000,11,41.6491,-15918.2,10.384,0.287
511000,12,55.0552,-15896.2,8.23755,0.318533
512000,12,56.7252,-15896.4,5.13618,0.322
513000,11,48.551,-15915.1,5.5583,0.319667
514000,10,39.89,-15916.5,6.53644,0.308
515000,13,58.1424,-15881.8,5.23382,0.297
516000,13,64.4934,-15881.1,5.29514,0.3025
517000,14,69.2384,-15879.6,6.97889,0.292
518000,14,65.6936,-15886.5,8.82054,0.304
519000,13,56.6342,-15880.7,9.89671,0.327
520000,14,63.7095,-15876.1,7.10723,0.268
521000,16,74.3129,-15872.1,6.50426,0.303167
522000,15,77.0042,-15876.9,5.49131,0.345
523000,13,64.4665,-15875.4,4.97148,0.281
524000,15,66.6532,-15876.9,8.37043,0.309
525000,15,75.0203,-15883.9,4.61591,0.319
526000,17,81.2495,-15878.3,9.77783,0.283
527000,13,58.7127,-15881.1,5.83709,0.285
528000,16,81.337,-15879.9,6.76351,0.295
529000,16,80.356,-15878.7,8.03755,0.307
530000,19,93.1168,-15872.7,8.62064,0.332
531000,17,75.3094,-15869.1,8.72358,0.327
532000,16,64.6589,-15874,5.39019,0.302
533000,16,74.4514,-15873.6,12.2787,0.320909
534000,16,74.234,-15876.2,9.49692,0.324
535000,16,74.0219,-15867.5,7.17712,0.324333
536000,16,69.6697,-15869.9,11.6856,0.331
537000,19,84.383,-15875.1,11.6594,0.313
538000,16,66.6094,-15877.9,9.08261,0.33125
539000,13,54.3044,-15889.6,8.32732,0.3186
540000,15,64.3176,-15864.8,8.1166,0.309333
541000,14,64.9367,-15873.5,6.18633,0.283667
542000,14,62.0156,-15879.8,6.45006,0.29
543000,14,64.3708,-15886.8,8.28795,0.267
544000,14,63.1014,-15887.3,8.63198,0.3088
545000,15,67.076,-15882.3,6.57833,0.29
546000,17,78.8779,-15881.1,8.36094,0.301333
547000,17,66.3924,-15880.3,15.3009,0.328
548000,17,90.1707,-15876.8,5.81259,0.325
549000,19,92.8157,-15870.4,10.7334,0.349
550000,19,84.7317,-15842.4,7.21397,0.3091
551000,20,92.4027,-15845.1,8.18533,0.303
552000,19,80.7049,-15845.5,13.1526,0.318
553000,24,99.9303,-15856.2,16.9684,0.312
554000,24,110.11,-15836.9,12.4889,0.369
555000,27,123.09,-15828.4,12.5075,0.299
556000,24,113.914,-15833,10.7223,0.34
557000,25,110.625,-15830.6,13.1278,0.34
