"nodeShifted" "numTaxa" "from" "to" "numNontaxa" "cladeDiv_mean" "noncladeDiv_mean" "factor" "incDec" "tree"
"45" 8399 135 "Nycticebus_kayan_LORISIDAE_PRIMATES" "Allocebus_trichotis_CHEIROGALEIDAE_PRIMATES" 5776 0.086627354395365 0.140173829404487 0.617999485092131 "downShift" 6
"55" 9515 1505 "Lophiomys_imhausi_MURIDAE_RODENTIA" "Scapteromys_aquaticus_CRICETIDAE_RODENTIA" 4406 0.184215736955597 0.126157343085055 1.46020621908151 "upShift" 6
"65" 7092 605 "Nyctiellus_lepidus_NATALIDAE_CHIROPTERA" "Submyotodon_latirostris_VESPERTILIONIDAE_CHIROPTERA" 5306 0.161194846701121 0.1366634797753 1.17950199253053 "upShift" 6
"75" 5998 414 "Cryptotis_mera_SORICIDAE_EULIPOTYPHLA" "Congosorex_verheyeni_SORICIDAE_EULIPOTYPHLA" 5497 0.146776009932868 0.138706145384903 1.05817957470862 "upShift" 6
"85" 9183 298 "Trichys_fasciculata_HYSTRICIDAE_RODENTIA" "Abrocoma_famatina_ABROCOMIDAE_RODENTIA" 5613 0.145213708418673 0.138860881727906 1.04574957764718 "upShift" 6
"95" 11247 91 "Ochotona_pusilla_OCHOTONIDAE_LAGOMORPHA" "Romerolagus_diazi_LEPORIDAE_LAGOMORPHA" 5820 0.135414434220144 0.139201932720266 0.972791336829115 "downShift" 6
"105" 7777 214 "Lonchorhina_marinkellei_PHYLLOSTOMIDAE_CHIROPTERA" "Pteronotus_parnellii_MORMOOPIDAE_CHIROPTERA" 5697 0.129574656916289 0.139588307959515 0.928262967080803 "downShift" 6
"119" 11140 107 "Microdipodops_pallidus_HETEROMYIDAE_RODENTIA" "Chaetodipus_californicus_HETEROMYIDAE_RODENTIA" 5804 0.188440319323701 0.138419335270644 1.36137280933515 "upShift" 6
"125" 11089 51 "Euchoreutes_naso_DIPODIDAE_RODENTIA" "Sicista_tianshanica_DIPODIDAE_RODENTIA" 5860 0.085439532403719 0.139700337030131 0.611591455110744 "downShift" 6
"135" 8003 180 "Rhinolophus_hipposideros_RHINOLOPHIDAE_CHIROPTERA" "Asellia_patrizii_HIPPOSIDERIDAE_CHIROPTERA" 5731 0.160281066464744 0.138615424749787 1.15630036667323 "upShift" 6
"145" 11441 21 "Amblysomus_hottentotus_CHRYSOCHLORIDAE_AFROSORICIDA" "Eremitalpa_granti_CHRYSOCHLORIDAE_AFROSORICIDA" 5890 0.0677924457186429 0.139477044690668 0.486047333946549 "downShift" 6
"155" 8182 194 "Syconycteris_australis_PTEROPODIDAE_CHIROPTERA" "Aethalops_aequalis_PTEROPODIDAE_CHIROPTERA" 5717 0.166083587730183 0.138381378068157 1.20018740995904 "upShift" 6
"165" 8090 93 "Rhinonicteris_aurantia_HIPPOSIDERIDAE_CHIROPTERA" "Asellia_patrizii_HIPPOSIDERIDAE_CHIROPTERA" 5818 0.138707277190863 0.139165748023395 0.996705577061568 "downShift" 6
"175" 8543 313 "Callicebus_brunneus_PITHECIIDAE_PRIMATES" "Allenopithecus_nigroviridis_CERCOPITHECIDAE_PRIMATES" 5598 0.221912999345047 0.136964057123579 1.62022799269754 "upShift" 6
"185" 3596 1 "Lophiomys_imhausi_MURIDAE_RODENTIA" "Lophiomys_imhausi_MURIDAE_RODENTIA" 5910 0.0852732354267973 0.139226404769833 0.612478901310207 "downShift" 6
"195" 8893 285 "Funambulus_tristriatus_SCIURIDAE_RODENTIA" "Biswamoyopterus_biswasi_SCIURIDAE_RODENTIA" 5626 0.170065900732354 0.137900033612459 1.23325496214375 "upShift" 6
"205" 10863 157 "Rhipidomys_macconnelli_CRICETIDAE_RODENTIA" "Scapteromys_aquaticus_CRICETIDAE_RODENTIA" 5754 0.215010286223589 0.137789258629297 1.56042850046856 "upShift" 6
"218" 8861 16 "Selevinia_betpakdalaensis_GLIRIDAE_RODENTIA" "Graphiurus_platyops_GLIRIDAE_RODENTIA" 5895 0.121836235742917 0.139194283704013 0.875296258587692 "downShift" 6
"223" 7824 92 "Uroderma_bilobatum_PHYLLOSTOMIDAE_CHIROPTERA" "Sturnira_nana_PHYLLOSTOMIDAE_CHIROPTERA" 5819 0.216259144823129 0.138379742213518 1.56279482360535 "upShift" 6
"232" 9933 197 "Lorentzimys_nouhuysi_MURIDAE_RODENTIA" "Archboldomys_luzonensis_MURIDAE_RODENTIA" 5714 0.251179938884101 0.136953902975326 1.83404732123154 "upShift" 6
"242" 5938 32 "Euroscaptor_mizura_TALPIDAE_EULIPOTYPHLA" "Talpa_altaica_TALPIDAE_EULIPOTYPHLA" 5879 0.162369572844785 0.139056730701589 1.16764986509876 "upShift" 6
"252" 10191 104 "Srilankamys_ohiensis_MURIDAE_RODENTIA" "Rattus_mollicomulus_MURIDAE_RODENTIA" 5807 0.350545741284458 0.137473273492669 2.54991921250172 "upShift" 6
"262" 8238 69 "Pteropus_capistratus_PTEROPODIDAE_CHIROPTERA" "Acerodon_jubatus_PTEROPODIDAE_CHIROPTERA" 5842 0.351662097877721 0.138132649588669 2.54582894721052 "upShift" 6
"272" 9394 65 "Ctenomys_tuconax_CTENOMYIDAE_RODENTIA" "Ctenomys_lewisi_CTENOMYIDAE_RODENTIA" 5846 0.501342268643135 0.137951070985215 3.63420352638557 "upShift" 6
"282" 11716 66 "Dorcopsis_hageni_MACROPODIDAE_DIPROTODONTIA" "Onychogalea_fraenata_MACROPODIDAE_DIPROTODONTIA" 5845 0.352590454426764 0.138165589225909 2.55194116279022 "upShift" 6
"292" 1924 1 "Mesophylla_macconnelli_PHYLLOSTOMIDAE_CHIROPTERA" "Mesophylla_macconnelli_PHYLLOSTOMIDAE_CHIROPTERA" 5910 0.216203212415297 0.139141259725211 1.55383969386417 "upShift" 6
"120" 5918 5544 "Hydrodamalis_gigas_DUGONGIDAE_SIRENIA" "Calomyscus_grandis_CALOMYSCIDAE_RODENTIA" 367 0.144080086900673 0.137231734861279 1.04990355945232 "upShift" 7
"219" 9071 624 "Glirulus_japonicus_GLIRIDAE_RODENTIA" "Abrocoma_famatina_ABROCOMIDAE_RODENTIA" 5287 0.155327725685237 0.142364643361308 1.09105548974705 "upShift" 7
"36" 11461 362 "Rhyncholestes_raphanurus_CAENOLESTIDAE_PAUCITUBERCULATA" "Acrobates_pygmaeus_ACROBATIDAE_DIPROTODONTIA" 5549 0.155884771303547 0.142799730769333 1.09163210927443 "upShift" 7
"46" 8523 135 "Nycticebus_javanicus_LORISIDAE_PRIMATES" "Allocebus_trichotis_CHEIROGALEIDAE_PRIMATES" 5776 0.084698171358731 0.144764911486623 0.585073900083566 "downShift" 7
"56" 9888 1505 "Lophiomys_imhausi_MURIDAE_RODENTIA" "Sigmodon_planifrons_CRICETIDAE_RODENTIA" 4406 0.183227444168826 0.132273493660044 1.38521663788316 "upShift" 7
"66" 7612 593 "Platymops_setiger_MOLOSSIDAE_CHIROPTERA" "Harpiocephalus_harpia_VESPERTILIONIDAE_CHIROPTERA" 5318 0.141973238825656 0.1437839397188 0.987406793160031 "downShift" 7
"76" 8667 313 "Pithecia_pissinattii_PITHECIIDAE_PRIMATES" "Allenopithecus_nigroviridis_CERCOPITHECIDAE_PRIMATES" 5598 0.253128025031714 0.140586811618133 1.80051046124631 "upShift" 7
"86" 8980 91 "Pronolagus_saundersiae_LEPORIDAE_LAGOMORPHA" "Ochotona_forresti_OCHOTONIDAE_LAGOMORPHA" 5820 0.153632225605663 0.143496162446259 1.07063647547509 "upShift" 7
"96" 6545 298 "Vulpes_lagopus_CANIDAE_CARNIVORA" "Leptailurus_serval_FELIDAE_CARNIVORA" 5613 0.194240315819888 0.141791053979859 1.3699052963347 "upShift" 7
"106" 6124 125 "Blarinella_wardi_SORICIDAE_EULIPOTYPHLA" "Sorex_alpinus_SORICIDAE_EULIPOTYPHLA" 5786 0.189591620155293 0.142895870594091 1.32678165832969 "upShift" 7
"1110" 7226 180 "Rhinolophus_hipposideros_RHINOLOPHIDAE_CHIROPTERA" "Asellia_tridens_HIPPOSIDERIDAE_CHIROPTERA" 5731 0.145153221452282 0.143561423820997 1.01108792034042 "upShift" 7
"126" 9696 107 "Microdipodops_pallidus_HETEROMYIDAE_RODENTIA" "Chaetodipus_hispidus_HETEROMYIDAE_RODENTIA" 5804 0.160527987484303 0.143317872050678 1.12008352613231 "upShift" 7
"136" 7438 161 "Dobsonia_pannietensis_PTEROPODIDAE_CHIROPTERA" "Rousettus_lanosus_PTEROPODIDAE_CHIROPTERA" 5750 0.167457443620621 0.143078824179771 1.17038593642774 "upShift" 7
"146" 3974 1 "Lophiomys_imhausi_MURIDAE_RODENTIA" "Lophiomys_imhausi_MURIDAE_RODENTIA" 5910 0.0861258802689264 0.143675964393283 0.599445290885085 "downShift" 7
"156" 11577 2 "Notoryctes_typhlops_NOTORYCTIDAE_NOTORYCTEMORPHIA" "Notoryctes_caurinus_NOTORYCTIDAE_NOTORYCTEMORPHIA" 5909 0.137132717936515 0.143611908504615 0.954884029913912 "downShift" 7
"166" 6900 90 "Caperea_marginata_NEOBALAENIDAE_CETARTIODACTYLA" "Kogia_breviceps_PHYSETERIDAE_CETARTIODACTYLA" 5821 0.204721337286688 0.142950902566035 1.43210944185622 "upShift" 7
"176" 11439 16 "Eliurus_grandidieri_NESOMYIDAE_RODENTIA" "Gymnuromys_roberti_NESOMYIDAE_RODENTIA" 5895 0.0671210232716306 0.143866023542323 0.466552293717111 "downShift" 7
"186" 7227 87 "Rhinolophus_hipposideros_RHINOLOPHIDAE_CHIROPTERA" "Rhinolophus_alcyone_RHINOLOPHIDAE_CHIROPTERA" 5824 0.18192355745627 0.143248167202032 1.26998872662497 "upShift" 7
"196" 8385 93 "Sturnira_aratathomasi_PHYLLOSTOMIDAE_CHIROPTERA" "Vampyressa_sinchi_PHYLLOSTOMIDAE_CHIROPTERA" 5818 0.205454086009084 0.14287510357633 1.43799780973962 "upShift" 7
"206" 6282 209 "Feroculus_feroculus_SORICIDAE_EULIPOTYPHLA" "Crocidura_sibirica_SORICIDAE_EULIPOTYPHLA" 5702 0.244267567253809 0.141219572264426 1.7297005176905 "upShift" 7
"2110" 7002 212 "Muntiacus_montanus_CERVIDAE_CETARTIODACTYLA" "Pseudoryx_nghetinhensis_BOVIDAE_CETARTIODACTYLA" 5699 0.27285825959852 0.140854001211323 1.93717080985971 "upShift" 7
"224" 10348 126 "Mallomys_istapantap_MURIDAE_RODENTIA" "Zyzomys_palatalis_MURIDAE_RODENTIA" 5785 0.214125769699286 0.142792454444635 1.4995594167219 "upShift" 7
"233" 11714 78 "Lagostrophus_fasciatus_MACROPODIDAE_DIPROTODONTIA" "Potorous_gilbertii_POTOROIDAE_DIPROTODONTIA" 5833 0.321579393875417 0.142503474358715 2.25664248063121 "upShift" 7
"243" 10522 99 "Rattus_adustus_MURIDAE_RODENTIA" "Halmaheramys_bokimekot_MURIDAE_RODENTIA" 5812 0.32449532729975 0.142226028779303 2.28154670481084 "upShift" 7
"253" 6877 18 "Sus_celebensis_SUIDAE_CETARTIODACTYLA" "Babyrousa_celebensis_SUIDAE_CETARTIODACTYLA" 5893 0.158238152798744 0.143578781656577 1.10209984353559 "upShift" 7
"263" 7480 64 "Pteropus_pilosus_PTEROPODIDAE_CHIROPTERA" "Pteropus_chrysoproctus_PTEROPODIDAE_CHIROPTERA" 5847 0.364303880805076 0.142710011123414 2.55275630586301 "upShift" 7
"273" 9608 65 "Ctenomys_boliviensis_CTENOMYIDAE_RODENTIA" "Ctenomys_tuconax_CTENOMYIDAE_RODENTIA" 5846 0.589369928589584 0.142375943162909 4.13953309454263 "upShift" 7
"127" 5918 5544 "Dasypus_yepesi_DASYPODIDAE_CINGULATA" "Chrysochloris_asiatica_CHRYSOCHLORIDAE_AFROSORICIDA" 367 0.133538343558932 0.133559334497271 0.999842834359592 "downShift" 8
"220" 5952 5419 "Solenodon_marcanoi_SOLENODONTIDAE_EULIPOTYPHLA" "Ochotona_roylei_OCHOTONIDAE_LAGOMORPHA" 492 0.139135718361646 0.0946757271453898 1.46960284918626 "upShift" 8
"37" 8890 624 "Glis_glis_GLIRIDAE_RODENTIA" "Abrocoma_uspallata_ABROCOMIDAE_RODENTIA" 5287 0.117605942063857 0.135287072261997 0.869306579686355 "downShift" 8
"47" 8432 135 "Nycticebus_pygmaeus_LORISIDAE_PRIMATES" "Allocebus_trichotis_CHEIROGALEIDAE_PRIMATES" 5776 0.087353644052896 0.134474670393159 0.649591806378876 "downShift" 8
"57" 11461 362 "Rhyncholestes_raphanurus_CAENOLESTIDAE_PAUCITUBERCULATA" "Acrobates_pygmaeus_ACROBATIDAE_DIPROTODONTIA" 5549 0.15703982611948 0.132126367998423 1.18855780642781 "upShift" 8
"67" 7363 593 "Molossus_barnesi_MOLOSSIDAE_CHIROPTERA" "Miniopterus_inflatus_VESPERTILIONIDAE_CHIROPTERA" 5318 0.130737427289575 0.133897960266543 0.976395958753392 "downShift" 8
"77" 6447 298 "Arctogalidia_trivirgata_VIVERRIDAE_CARNIVORA" "Mydaus_marchei_MEPHITIDAE_CARNIVORA" 5613 0.164686665564151 0.132335992349252 1.24445861356842 "upShift" 8
"87" 11280 91 "Nesolagus_netscheri_LEPORIDAE_LAGOMORPHA" "Ochotona_roylei_OCHOTONIDAE_LAGOMORPHA" 5820 0.117120429103752 0.133717125491874 0.875882043327871 "downShift" 8
"97" 9610 726 "Prometheomys_schaposchnikowi_CRICETIDAE_RODENTIA" "Sigmodon_planifrons_CRICETIDAE_RODENTIA" 5185 0.173671521122938 0.128704002210369 1.34938710638593 "upShift" 8
"107" 11166 107 "Heteromys_nelsoni_HETEROMYIDAE_RODENTIA" "Dipodomys_deserti_HETEROMYIDAE_RODENTIA" 5804 0.151126070454011 0.133282131337301 1.13388095566653 "upShift" 8
"1111" 9765 20 "Cansumys_canus_CRICETIDAE_RODENTIA" "Cricetulus_kamensis_CRICETIDAE_RODENTIA" 5891 0.136211724319275 0.133523881565816 1.02013005255643 "upShift" 8
"128" 10502 612 "Srilankamys_ohiensis_MURIDAE_RODENTIA" "Leggadina_forresti_MURIDAE_RODENTIA" 5299 0.174060565492572 0.129710543225828 1.34191532287032 "upShift" 8
"137" 6300 122 "Sorex_rohweri_SORICIDAE_EULIPOTYPHLA" "Blarinella_griselda_SORICIDAE_EULIPOTYPHLA" 5789 0.182492633142485 0.132881498871275 1.3733486955868 "upShift" 8
"147" 8576 313 "Callicebus_oenanthe_PITHECIIDAE_PRIMATES" "Allenopithecus_nigroviridis_CERCOPITHECIDAE_PRIMATES" 5598 0.219912380475413 0.13130639720834 1.67480324760175 "upShift" 8
"157" 8577 161 "Callicebus_oenanthe_PITHECIIDAE_PRIMATES" "Alouatta_palliata_ATELIDAE_PRIMATES" 5750 0.216968257739461 0.132532286872141 1.63709736593301 "upShift" 8
"167" 6808 91 "Indopacetus_pacificus_ZIPHIIDAE_CETARTIODACTYLA" "Balaenoptera_acutorostrata_BALAENOPTERIDAE_CETARTIODACTYLA" 5820 0.178504682079776 0.133044540711951 1.34169114436832 "upShift" 8
"177" 11469 106 "Caluromysiops_irrupta_DIDELPHIDAE_DIDELPHIMORPHIA" "Hyladelphys_kalinowskii_DIDELPHIDAE_DIDELPHIMORPHIA" 5805 0.150235237062538 0.133287030038286 1.1271557106448 "upShift" 8
"187" 11441 21 "Eremitalpa_granti_CHRYSOCHLORIDAE_AFROSORICIDA" "Chrysochloris_asiatica_CHRYSOCHLORIDAE_AFROSORICIDA" 5890 0.0812785903533082 0.133770755317361 0.607596108435518 "downShift" 8
"197" 7177 92 "Sturnira_nana_PHYLLOSTOMIDAE_CHIROPTERA" "Vampyressa_elisabethae_PHYLLOSTOMIDAE_CHIROPTERA" 5819 0.206213431878705 0.132792258995852 1.5529025068031 "upShift" 8
"207" 6012 211 "Suncus_ater_SORICIDAE_EULIPOTYPHLA" "Crocidura_nimbasilvanus_SORICIDAE_EULIPOTYPHLA" 5700 0.263954949768797 0.130930820040328 2.01598790634242 "upShift" 8
"2111" 8037 87 "Rhinolophus_blasii_RHINOLOPHIDAE_CHIROPTERA" "Rhinolophus_hillorum_RHINOLOPHIDAE_CHIROPTERA" 5824 0.218456379717132 0.132774720204111 1.64531606153119 "upShift" 8
"225" 6911 212 "Muntiacus_muntjak_CERVIDAE_CETARTIODACTYLA" "Addax_nasomaculatus_BOVIDAE_CETARTIODACTYLA" 5699 0.249967331405673 0.131111899875798 1.90651902415011 "upShift" 8
"234" 8302 69 "Pteropus_aruensis_PTEROPODIDAE_CHIROPTERA" "Acerodon_leucotis_PTEROPODIDAE_CHIROPTERA" 5842 0.362429676533342 0.132574149647488 2.73378843082935 "upShift" 8
"244" 11714 78 "Lagostrophus_fasciatus_MACROPODIDAE_DIPROTODONTIA" "Potorous_gilbertii_POTOROIDAE_DIPROTODONTIA" 5833 0.307673873664081 0.132473628313234 2.32252922775382 "upShift" 8
"254" 10382 48 "Gerbillus_jamesi_MURIDAE_RODENTIA" "Gerbillus_amoenus_MURIDAE_RODENTIA" 5863 0.214927267018591 0.133204089880649 1.61351852793083 "upShift" 8
"264" 7330 2 "Lonchorhina_fernandezi_PHYLLOSTOMIDAE_CHIROPTERA" "Lonchorhina_orinocensis_PHYLLOSTOMIDAE_CHIROPTERA" 5909 0.0885548804024943 0.133564470223849 0.663012253588693 "downShift" 8
"274" 9849 59 "Megadontomys_thomasi_CRICETIDAE_RODENTIA" "Podomys_floridanus_CRICETIDAE_RODENTIA" 5852 0.172105773719207 0.133284304871808 1.29126811956394 "upShift" 8
"283" 9430 62 "Ctenomys_torquatus_CTENOMYIDAE_RODENTIA" "Ctenomys_tuconax_CTENOMYIDAE_RODENTIA" 5849 0.428398787804228 0.132612678732471 3.23045120495957 "upShift" 8
"129" 5952 5419 "Solenodon_marcanoi_SOLENODONTIDAE_EULIPOTYPHLA" "Idiurus_macrotis_ANOMALURIDAE_RODENTIA" 492 0.141171904628256 0.0855738171617916 1.6497090968999 "upShift" 9
"226" 9712 1659 "Paradipus_ctenodactylus_DIPODIDAE_RODENTIA" "Idiurus_macrotis_ANOMALURIDAE_RODENTIA" 4252 0.16983469845362 0.12034254735623 1.4112606238165 "upShift" 9
"38" 9714 51 "Paradipus_ctenodactylus_DIPODIDAE_RODENTIA" "Sicista_caucasica_DIPODIDAE_RODENTIA" 5860 0.0821608861773206 0.134172421947814 0.612353008051659 "downShift" 9
"48" 7507 902 "Myzopoda_schliemanni_MYZOPODIDAE_CHIROPTERA" "Nycticeius_cubanus_VESPERTILIONIDAE_CHIROPTERA" 5009 0.135654618485275 0.133101817818694 1.01917930730336 "upShift" 9
"58" 7816 593 "Platymops_setiger_MOLOSSIDAE_CHIROPTERA" "Nycticeius_cubanus_VESPERTILIONIDAE_CHIROPTERA" 5318 0.150734738194002 0.131575585446759 1.14561328138643 "upShift" 9
"68" 11468 355 "Glironia_venusta_DIDELPHIDAE_DIDELPHIMORPHIA" "Acrobates_pygmaeus_ACROBATIDAE_DIPROTODONTIA" 5556 0.168475895803084 0.13156244850944 1.28057738140223 "upShift" 9
"78" 9944 632 "Phloeomys_pallidus_MURIDAE_RODENTIA" "Cremnomys_cutchicus_MURIDAE_RODENTIA" 5279 0.205975056409557 0.126953098006908 1.62245002007237 "upShift" 9
"88" 10575 726 "Prometheomys_schaposchnikowi_CRICETIDAE_RODENTIA" "Sigmodon_ochrognathus_CRICETIDAE_RODENTIA" 5185 0.196595749861792 0.126217743847296 1.55759201415961 "upShift" 9
"98" 8575 313 "Xenothrix_mcgregori_PITHECIIDAE_PRIMATES" "Allenopithecus_nigroviridis_CERCOPITHECIDAE_PRIMATES" 5598 0.235851813140647 0.130894082378756 1.80185237448845 "upShift" 9
"108" 10142 206 "Chiropodomys_muroides_MURIDAE_RODENTIA" "Apomys_gracilirostris_MURIDAE_RODENTIA" 5705 0.231625341343467 0.131243163198654 1.76485643669584 "upShift" 9
"1112" 6603 215 "Okapia_johnstoni_GIRAFFIDAE_CETARTIODACTYLA" "Addax_nasomaculatus_BOVIDAE_CETARTIODACTYLA" 5696 0.235937884380861 0.131070407359589 1.80008507743148 "upShift" 9
"1210" 9821 80 "Taterillus_congicus_MURIDAE_RODENTIA" "Ammodillus_imbellis_MURIDAE_RODENTIA" 5831 0.196880625460548 0.13296942636022 1.4806458209964 "upShift" 9
"138" 7572 127 "Hsunycteris_thomasi_PHYLLOSTOMIDAE_CHIROPTERA" "Trinycteris_nicefori_PHYLLOSTOMIDAE_CHIROPTERA" 5784 0.16749847448688 0.132952568984886 1.25983631430183 "upShift" 9
"148" 6212 210 "Feroculus_feroculus_SORICIDAE_EULIPOTYPHLA" "Paracrocidura_graueri_SORICIDAE_EULIPOTYPHLA" 5701 0.248288694936735 0.130957399383925 1.895950103658 "upShift" 9
"158" 9904 20 "Lophuromys_sikapusi_MURIDAE_RODENTIA" "Lophuromys_nudicaudus_MURIDAE_RODENTIA" 5891 0.291480613643681 0.133316860691245 2.18637471758906 "upShift" 9
"168" 11717 65 "Dendrolagus_notatus_MACROPODIDAE_DIPROTODONTIA" "Thylogale_billardierii_MACROPODIDAE_DIPROTODONTIA" 5846 0.419679056285925 0.132433909187568 3.1689697816858 "upShift" 9
"178" 10040 99 "Bandicota_bengalensis_MURIDAE_RODENTIA" "Rattus_stoicus_MURIDAE_RODENTIA" 5812 0.348184395907257 0.131974963739835 2.6382609704189 "upShift" 9
"188" 7440 64 "Pteropus_ornatus_PTEROPODIDAE_CHIROPTERA" "Pteropus_tokudae_PTEROPODIDAE_CHIROPTERA" 5847 0.460650678203428 0.132446953808238 3.47800130511402 "upShift" 9
"198" 9517 65 "Ctenomys_osvaldoreigi_CTENOMYIDAE_RODENTIA" "Ctenomys_validus_CTENOMYIDAE_RODENTIA" 5846 0.548623725600174 0.132349453931066 4.14526625765999 "upShift" 9
"130" 5918 5544 "Solenodon_paradoxus_SOLENODONTIDAE_EULIPOTYPHLA" "Chrysochloris_asiatica_CHRYSOCHLORIDAE_AFROSORICIDA" 367 0.153511460061547 0.139560641729698 1.09996241174406 "upShift" 10
"227" 8855 2483 "Glirulus_japonicus_GLIRIDAE_RODENTIA" "Pronolagus_crassicaudatus_LEPORIDAE_LAGOMORPHA" 3428 0.175415863179498 0.139004603888508 1.26194282975112 "upShift" 10
"39" 8399 135 "Nycticebus_javanicus_LORISIDAE_PRIMATES" "Allocebus_trichotis_CHEIROGALEIDAE_PRIMATES" 5776 0.085312853342 0.153953697749603 0.554146178942429 "downShift" 10
"49" 11371 17 "Hydrodamalis_gigas_DUGONGIDAE_SIRENIA" "Dendrohyrax_dorsalis_PROCAVIIDAE_HYRACOIDEA" 5894 0.0630384159663812 0.153083293037931 0.411791611712727 "downShift" 10
"59" 11461 362 "Rhyncholestes_raphanurus_CAENOLESTIDAE_PAUCITUBERCULATA" "Acrobates_pygmaeus_ACROBATIDAE_DIPROTODONTIA" 5549 0.158960809622411 0.15211248948635 1.04502141907734 "upShift" 10
"69" 9491 1599 "Spalax_ehrenbergi_SPALACIDAE_RODENTIA" "Platacanthomys_lasiurus_PLATACANTHOMYIDAE_RODENTIA" 4312 0.192973856291281 0.139899627004036 1.3793736296789 "upShift" 10
"79" 7173 593 "Chaerephon_solomonis_MOLOSSIDAE_CHIROPTERA" "Scoteanax_rueppellii_VESPERTILIONIDAE_CHIROPTERA" 5318 0.156863564088596 0.152021142924503 1.03185360319582 "upShift" 10
"89" 6414 298 "Arctogalidia_trivirgata_VIVERRIDAE_CARNIVORA" "Mydaus_marchei_MEPHITIDAE_CARNIVORA" 5613 0.177159026143532 0.151518241576454 1.16922572688477 "upShift" 10
"99" 8003 180 "Rhinolophus_landeri_RHINOLOPHIDAE_CHIROPTERA" "Hipposideros_maggietaylorae_HIPPOSIDERIDAE_CHIROPTERA" 5731 0.175861266175464 0.151907783174428 1.15768436942781 "upShift" 10
"109" 8543 313 "Callicebus_brunneus_PITHECIIDAE_PRIMATES" "Allenopithecus_nigroviridis_CERCOPITHECIDAE_PRIMATES" 5598 0.237969052796699 0.150003042010772 1.5864281791006 "upShift" 10
"1113" 9724 632 "Pogonomelomys_mayeri_MURIDAE_RODENTIA" "Musseromys_inopinatus_MURIDAE_RODENTIA" 5279 0.220590858518662 0.146438749022575 1.5063694547449 "upShift" 10
"1211" 6025 128 "Sorex_hoyi_SORICIDAE_EULIPOTYPHLA" "Blarinella_griselda_SORICIDAE_EULIPOTYPHLA" 5783 0.17274119939172 0.152172875716028 1.13516419124572 "upShift" 10
"139" 6720 7 "Vicugna_pacos_CAMELIDAE_CETARTIODACTYLA" "Camelus_bactrianus_CAMELIDAE_CETARTIODACTYLA" 5904 0.0646827713241821 0.152733771861537 0.423500124012003 "downShift" 10
"149" 10537 552 "Neotoma_anthonyi_CRICETIDAE_RODENTIA" "Rheomys_mexicanus_CRICETIDAE_RODENTIA" 5359 0.218763518933908 0.147207058347968 1.48609395085387 "upShift" 10
"159" 7779 205 "Macrotus_californicus_PHYLLOSTOMIDAE_CHIROPTERA" "Phyllonycteris_poeyi_PHYLLOSTOMIDAE_CHIROPTERA" 5706 0.148575284893348 0.152689445987021 0.973055366943814 "downShift" 10
"169" 6753 90 "Kogia_sima_PHYSETERIDAE_CETARTIODACTYLA" "Caperea_marginata_NEOBALAENIDAE_CETARTIODACTYLA" 5821 0.19216906403171 0.152058810019788 1.26378119101881 "upShift" 10
"179" 8183 161 "Rousettus_lanosus_PTEROPODIDAE_CHIROPTERA" "Macroglossus_minimus_PTEROPODIDAE_CHIROPTERA" 5750 0.185766346197036 0.151805247858883 1.22371491642847 "upShift" 10
"189" 9702 23 "Lophuromys_medicaudatus_MURIDAE_RODENTIA" "Lophuromys_rahmi_MURIDAE_RODENTIA" 5888 0.146293263628589 0.152554058806284 0.958960153360163 "downShift" 10
"199" 6158 213 "Feroculus_feroculus_SORICIDAE_EULIPOTYPHLA" "Crocidura_erica_SORICIDAE_EULIPOTYPHLA" 5698 0.24470359888481 0.150187860232033 1.6293167670593 "upShift" 10
"208" 6855 212 "Muntiacus_rooseveltorum_CERVIDAE_CETARTIODACTYLA" "Tetracerus_quadricornis_BOVIDAE_CETARTIODACTYLA" 5699 0.224259262986088 0.150618854726906 1.48891892315011 "upShift" 10
"2112" 9908 187 "Chiruromys_forbesi_MURIDAE_RODENTIA" "Archboldomys_luzonensis_MURIDAE_RODENTIA" 5724 0.251914610187605 0.150515249206075 1.67368164698515 "upShift" 10
"228" 9585 79 "Meriones_tamariscinus_MURIDAE_RODENTIA" "Sekeetamys_calurus_MURIDAE_RODENTIA" 5832 0.226259875376909 0.151924234456291 1.48929416157107 "upShift" 10
"235" 8997 90 "Tamias_sibiricus_SCIURIDAE_RODENTIA" "Ammospermophilus_leucurus_SCIURIDAE_RODENTIA" 5821 0.315741726885657 0.1514413260496 2.08491126644153 "upShift" 10
"245" 10366 153 "Dicrostonyx_nunatakensis_CRICETIDAE_RODENTIA" "Myodes_regulus_CRICETIDAE_RODENTIA" 5758 0.221388799834763 0.151317703895104 1.46307268836324 "upShift" 10
"255" 8004 87 "Rhinolophus_landeri_RHINOLOPHIDAE_CHIROPTERA" "Rhinolophus_hipposideros_RHINOLOPHIDAE_CHIROPTERA" 5824 0.256223388633068 0.151629996480093 1.68979354073063 "upShift" 10
"265" 9739 104 "Srilankamys_ohiensis_MURIDAE_RODENTIA" "Berylmys_manipulus_MURIDAE_RODENTIA" 5807 0.32361975351033 0.15105273186213 2.14242900158672 "upShift" 10
"275" 11716 66 "Dendrolagus_mbaiso_MACROPODIDAE_DIPROTODONTIA" "Dendrolagus_notatus_MACROPODIDAE_DIPROTODONTIA" 5845 0.348409769771038 0.151581332764145 2.29850050410331 "upShift" 10
