generation,N_shifts,logPrior,logLik,eventRate,acceptRate
45000,0,3.36722,-16031,0.252261,0.167
46000,2,13.1754,-16010.9,1.91103,0.279267
47000,1,9.06672,-16010.3,0.323201,0.277
48000,2,12.9848,-16008.7,1.2078,0.249
49000,1,8.06696,-16010,0.741218,0.257
50000,0,1.32527,-16033.8,1.2898,0.143875
51000,2,15.831,-16010.9,0.362256,0.28
52000,1,9.40299,-16011.5,0.282053,0.284
53000,1,7.64217,-16014.1,2.20697,0.266
54000,1,8.58088,-16009.7,0.752075,0.286
55000,1,9.17186,-16012.1,0.646378,0.282
56000,4,24.8668,-15965.1,1.83903,0.278
57000,2,13.7571,-15956.9,2.08608,0.267
58000,2,13.093,-15956.9,2.14397,0.232
59000,2,12.1463,-15956.5,3.30993,0.246
60000,2,14.0428,-15958.7,1.47749,0.262
61000,2,11.373,-15957,3.65896,0.242
62000,2,14.6155,-15955.2,0.372939,0.253
63000,3,21.3548,-15943.3,1.04809,0.240889
64000,3,21.0023,-15933.5,1.86715,0.304
65000,3,20.1895,-15932.5,1.95714,0.284
66000,2,13.9468,-15956.7,1.384,0.2645
67000,2,14.4196,-15960.2,0.432156,0.244
68000,3,18.8357,-15937.7,2.88566,0.3044
69000,4,23.3726,-15930.4,3.35176,0.3155
70000,3,20.4558,-15930.7,1.45847,0.277
71000,4,24.3188,-15930.9,3.03012,0.258
72000,3,19.4882,-15935.3,2.14665,0.3
73000,3,22.0056,-15933.2,0.800819,0.291
74000,3,20.0822,-15928.8,2.68813,0.287714
75000,3,19.2774,-15928.1,3.5096,0.277
76000,3,21.1893,-15929,1.16467,0.289
77000,3,21.0624,-15932.3,1.33737,0.294
78000,3,18.2215,-15930.2,4.06152,0.29
79000,3,17.601,-15935.9,3.39208,0.283
80000,3,19.013,-15931,0.683589,0.282
81000,3,18.2915,-15932.1,1.05785,0.295
82000,3,20.1712,-15931.3,2.27702,0.27
83000,3,19.6108,-15932.2,1.3196,0.2824
84000,3,17.3513,-15933.9,3.00015,0.245
85000,3,19.2074,-15932.2,2.66963,0.301
86000,3,19.5872,-15931.8,1.99426,0.282
87000,3,18.8367,-15933.9,2.71575,0.267
88000,3,18.5668,-15934.8,3.59845,0.3
89000,3,19.2952,-15932.1,2.2542,0.257
90000,3,21.5955,-15934,0.814352,0.286136
91000,4,26.605,-15932.9,2.09752,0.292
92000,4,25.343,-15930.9,1.36909,0.327
93000,5,31.791,-15930.6,1.31486,0.308
94000,1,10.6053,-16008.8,0.602533,0.151647
95000,1,10.9577,-16009.9,0.446258,0.343
96000,1,10.4204,-16010.8,0.448458,0.345
97000,4,26.5256,-15929.2,1.17582,0.295533
98000,4,25.47,-15928.7,1.03679,0.305
99000,4,26.0873,-15933.3,1.71629,0.308
100000,3,17.6665,-15930.9,5.11138,0.302
101000,3,20.4616,-15933,2.64217,0.328
102000,3,21.507,-15931.3,0.958668,0.282
103000,3,20.1049,-15935.2,1.77167,0.287
104000,3,21.4256,-15932,1.38163,0.295071
105000,3,19.3849,-15934.3,1.28668,0.293167
106000,2,15.438,-15956.2,1.89125,0.3396
107000,2,15.6681,-15956.3,0.592208,0.321
108000,2,16.1501,-15954,1.43559,0.264
109000,2,17.1967,-15955.2,0.940993,0.324
110000,3,20.6206,-15930.5,0.941406,0.282167
111000,3,19.2293,-15930.5,2.52206,0.287
112000,4,19.721,-15934.1,2.71952,0.292286
113000,2,14.1142,-15955.9,2.22132,0.29075
114000,2,14.3055,-15961.2,2.52626,0.29
115000,2,15.8408,-15960.5,0.406804,0.266
116000,3,20.8757,-15929.3,1.7188,0.2944
117000,3,20.5337,-15931.8,2.15464,0.286714
118000,3,22.4986,-15930.8,0.890817,0.303
119000,3,20.5471,-15929.6,2.28841,0.279
120000,3,19.8296,-15936.5,2.18843,0.294
121000,3,20.6251,-15932.8,0.736862,0.284
122000,3,20.1651,-15931.7,1.11073,0.263
123000,3,21.1063,-15930.3,1.42877,0.27925
124000,3,22.2142,-15931.3,0.533334,0.319
125000,4,25.1888,-15933.7,1.79,0.248
126000,3,20.065,-15932.6,2.62697,0.281
127000,3,21.5193,-15931.2,1.05128,0.285
128000,3,20.622,-15930.1,1.93359,0.301
129000,3,18.0381,-15933.7,2.40456,0.32
130000,3,18.8641,-15932.7,1.8554,0.297
131000,3,18.9201,-15932,1.85103,0.257
132000,4,25.5455,-15930.5,1.58768,0.28
133000,3,19.9272,-15931.8,2.18796,0.31
134000,3,21.3212,-15929.6,1.01763,0.2925
135000,3,20.0646,-15931.5,2.25574,0.285
136000,3,20.5588,-15932.3,1.3181,0.258
137000,3,17.8928,-15934.2,3.20336,0.28
138000,4,22.9461,-15931.5,3.41018,0.303583
139000,3,19.2148,-15930.2,2.81259,0.297
140000,3,18.74,-15929.3,2.66414,0.29
141000,3,19.1527,-15928.7,2.62285,0.273
142000,3,19.6593,-15930.6,2.53183,0.271
143000,3,17.5702,-15935.4,1.75188,0.284333
144000,3,18.1121,-15933.6,1.1688,0.247
145000,3,17.157,-15929.8,2.78665,0.254
146000,3,18.3105,-15932.3,1.72977,0.272
147000,3,18.0811,-15933.5,1.65465,0.277
148000,3,17.4075,-15930.3,2.20087,0.276
149000,2,16.1354,-15957.4,0.591263,0.292882
150000,2,14.2558,-15958.8,2.22094,0.281
151000,2,15.7894,-15955.7,1.77881,0.265
152000,2,16.6254,-15955.6,0.511057,0.314
153000,2,13.8359,-15954.5,2.66218,0.3
154000,2,14.3761,-15954.5,1.75892,0.304
155000,2,15.9417,-15957.1,0.779954,0.299
156000,4,25.6976,-15925.8,2.25512,0.292857
157000,3,20.3241,-15930.4,2.02772,0.313
158000,4,24.9497,-15927.9,1.77778,0.2844
159000,3,19.4001,-15932.5,1.97514,0.290231
160000,3,19.4992,-15929.6,1.06026,0.258
161000,2,13.3544,-15954.3,2.75824,0.2835
162000,2,14.4949,-15955.6,1.07124,0.285
163000,4,20.7325,-15925.1,4.49835,0.3064
164000,5,25.5065,-15922.4,2.9474,0.292
165000,6,35.5394,-15906.1,3.35529,0.304
166000,5,27.614,-15911.1,2.88614,0.317
167000,6,30.5128,-15910.2,3.75536,0.312
168000,6,28.7814,-15904.3,4.28962,0.288
169000,6,33.7587,-15904.5,3.00854,0.307583
170000,6,32.261,-15901.9,2.9945,0.293
171000,7,35.8637,-15908,4.73036,0.336
172000,7,37.2254,-15911.6,4.15548,0.344
173000,4,23.6086,-15934.8,3.28548,0.292909
174000,6,33.2823,-15906,2.71641,0.292167
175000,6,33.647,-15900.5,1.95957,0.313
176000,6,31.4493,-15907.3,2.95665,0.332
177000,7,38.094,-15908.3,1.80013,0.300294
178000,8,35.9107,-15909,7.66921,0.329
179000,7,26.366,-15898.9,6.13691,0.304
180000,7,34.5754,-15902.9,3.99108,0.291
181000,7,38.0227,-15910.4,2.04766,0.285
182000,6,32.6327,-15907.3,1.40843,0.307571
183000,7,35.376,-15907.5,4.18996,0.297
184000,7,33.8468,-15908.5,3.09717,0.274
185000,8,38.3889,-15900.3,3.78149,0.29
186000,7,32.6451,-15910,8.59325,0.327
187000,7,33.0976,-15905,5.50656,0.311
188000,8,40.9446,-15899.4,3.6544,0.31075
189000,8,38.6312,-15898.9,5.71921,0.245
190000,8,40.8937,-15892.8,4.79912,0.31
191000,7,37.1517,-15894,5.66088,0.31
192000,10,51.611,-15900.3,5.25307,0.352
193000,7,37.1705,-15897.3,4.08462,0.309
194000,7,40.3814,-15904.5,4.06369,0.297
195000,6,36.0877,-15906.7,1.41588,0.312
196000,5,27.3889,-15911.1,2.41956,0.300643
197000,7,38.8082,-15883.5,4.2901,0.3106
198000,5,29.4481,-15909.5,1.92127,0.2825
199000,10,52.5894,-15866.1,6.25338,0.266
200000,12,59.9273,-15865.1,5.34915,0.336
201000,13,58.5183,-15862.7,10.2213,0.33
202000,13,60.7888,-15858.2,6.82491,0.349
203000,12,55.0308,-15862.7,6.36786,0.324
204000,13,61.8318,-15865.8,5.40464,0.282
205000,11,53.232,-15863.9,4.48354,0.312
206000,8,44.2196,-15900.4,3.57891,0.317
207000,8,39.5731,-15895.2,8.52912,0.367
208000,10,54.2261,-15896.8,4.36302,0.344
209000,12,64.595,-15886.9,6.74395,0.337
210000,14,78.0967,-15878.9,9.41994,0.377
211000,8,40.796,-15849.9,3.40905,0.318375
212000,9,39.9536,-15859,6.16844,0.292
213000,8,37.148,-15852.8,4.63021,0.269
214000,8,37.8197,-15851.2,4.31501,0.286
215000,8,38.3303,-15850.7,4.62045,0.308
216000,8,37.2376,-15855.2,4.298,0.317
217000,9,37.3625,-15853.9,6.23021,0.309
218000,10,45.1223,-15854.9,4.89,0.326
219000,10,43.4478,-15852.5,5.98053,0.332
220000,12,49.8791,-15847.2,9.30096,0.341
221000,9,46.4022,-15883.5,6.5524,0.331545
222000,9,50.0151,-15879.4,3.09603,0.332
223000,8,40.7921,-15878.7,7.2637,0.304
224000,10,53.6845,-15870.4,6.0616,0.341
225000,10,55.3593,-15872,4.04668,0.35
226000,10,56.9546,-15862.8,2.53789,0.346
227000,10,52.6156,-15867.1,4.05067,0.29
228000,11,52.7915,-15872.8,4.68124,0.326
229000,11,54.1459,-15868.1,6.6145,0.332
230000,8,33.1984,-15856.9,4.90471,0.3288
231000,10,58.2846,-15875,6.56585,0.316
232000,9,53.4795,-15873.7,6.01515,0.344
233000,9,46.9567,-15832.9,4.76895,0.301357
234000,9,39.2984,-15826.6,6.77303,0.296
235000,9,40.4499,-15812.1,5.15821,0.262
236000,11,56.2529,-15815.8,6.82515,0.297
237000,11,52.5296,-15821.4,4.13172,0.296
238000,10,45.4742,-15820.7,6.0928,0.275
239000,9,44.1848,-15815.5,2.24175,0.285
240000,10,50.4571,-15817.2,2.58489,0.266
241000,9,51.8982,-15878.8,4.86274,0.317556
242000,7,33.3528,-15851.6,3.45726,0.297167
243000,7,33.2365,-15849.8,3.26605,0.29
244000,7,37.3748,-15850.3,3.20974,0.274
245000,8,43.9435,-15851.9,3.00748,0.281
246000,8,42.2719,-15856,2.85953,0.281
247000,9,42.7404,-15819.5,3.8624,0.273857
248000,10,45.7065,-15823.2,7.28076,0.328
249000,10,44.4678,-15808.4,4.38614,0.289
250000,7,40.6363,-15880.6,5.61706,0.309
251000,7,41.9452,-15892,3.18194,0.334
252000,8,41.2757,-15884,7.64386,0.291
253000,7,33.2599,-15848.8,4.0407,0.305
254000,8,40.4981,-15851.7,3.08738,0.266
255000,7,35.2335,-15854.4,2.72712,0.314
256000,7,40.0261,-15885.8,4.49447,0.323
257000,7,40.3976,-15895.7,3.54447,0.34
258000,7,37.7979,-15884.2,4.82158,0.292
259000,7,39.0988,-15887.6,2.20726,0.319
260000,7,37.2804,-15882.7,4.47528,0.304
261000,8,36.3028,-15862,6.0008,0.292833
262000,9,44.0044,-15849.3,2.34955,0.283
263000,8,37.4138,-15851.4,6.22848,0.3
264000,8,39.9219,-15845.3,4.02503,0.315
265000,8,39.1711,-15849,3.91678,0.312
266000,8,39.7515,-15850.5,3.70303,0.301
267000,9,41.0851,-15845.5,4.8263,0.3
268000,8,42.1953,-15848.5,4.32111,0.301
269000,8,41.7062,-15849.9,4.24132,0.318
270000,8,39.0084,-15848,6.65547,0.297
271000,8,43.8144,-15857.8,3.11291,0.31
272000,9,43.7536,-15851.9,6.124,0.309
273000,8,38.1717,-15849,4.39991,0.313
274000,8,38.3912,-15846.9,3.2782,0.288
275000,8,34.6885,-15854.8,3.35786,0.293
276000,9,43.8349,-15848.5,4.94759,0.326
277000,8,36.9377,-15848.4,3.68009,0.326
278000,8,42.2296,-15849.9,2.75321,0.304
279000,14,63.6483,-15761,9.08773,0.3032
280000,14,64.9706,-15756.4,7.64708,0.305
281000,13,62.1992,-15760.1,8.32262,0.28
282000,15,72.1725,-15754.2,6.02783,0.297
283000,17,82.725,-15759.2,8.0474,0.308
284000,17,79.1143,-15750.5,8.16824,0.328
285000,19,83.6332,-15748.5,11.2069,0.326
286000,21,100.153,-15755.5,11.7923,0.326
287000,17,77.0584,-15751.1,10.5413,0.339
288000,18,81.7763,-15747.7,10.8615,0.31
289000,17,78.193,-15750.9,6.56619,0.315
290000,12,62.7697,-15832.8,6.6405,0.299233
291000,12,59.1828,-15828.4,8.26993,0.325
292000,15,65.1538,-15824.7,7.74149,0.326
293000,18,80.469,-15751.3,8.97286,0.309
294000,18,78.7422,-15754.4,9.59387,0.326
295000,19,84.7253,-15754.8,10.1031,0.357
296000,18,84.0424,-15748,9.72566,0.344
297000,17,72.9885,-15755.4,13.6097,0.307
298000,17,80.5134,-15744.9,6.09066,0.311
299000,16,74.4523,-15753,6.36588,0.29
300000,17,75.8766,-15750.3,7.42818,0.299
301000,17,72.1391,-15752.8,10.9534,0.337
302000,16,66.7697,-15748.7,8.84135,0.319
303000,16,61.7807,-15752.7,13.6795,0.29
304000,15,64.388,-15752.2,4.00624,0.3
305000,16,62.8083,-15755.4,10.3367,0.297
306000,15,70.9836,-15745.5,4.29745,0.339
307000,15,68.047,-15752.2,6.89687,0.306
308000,14,63.555,-15750.4,7.66013,0.273
309000,15,70.787,-15750.9,7.61048,0.287
310000,16,72.9615,-15752.5,9.56938,0.282
311000,13,63.0609,-15750.5,4.51872,0.292
312000,14,57.8014,-15753.6,9.50465,0.265
313000,14,61.6164,-15764.1,4.98269,0.284
314000,15,65.6141,-15754.3,7.43389,0.29
315000,17,76.2577,-15750.6,10.8557,0.282
316000,17,75.1539,-15746.5,7.63359,0.296
317000,7,34.9749,-15852.4,3.26474,0.307179
318000,12,53.3219,-15792.6,6.72081,0.309423
319000,12,52.3687,-15791.8,6.15588,0.332
320000,12,52.3656,-15797.2,7.17168,0.334
321000,11,44.2198,-15792.8,10.2814,0.307
322000,12,60.9149,-15799.5,4.64265,0.335
323000,10,43.898,-15799.3,7.69443,0.299
324000,11,56.8582,-15800.2,3.2085,0.284
325000,3,17.991,-15909.3,1.79084,0.306882
326000,3,18.7108,-15911.1,1.45164,0.212
327000,3,17.4145,-15913.8,2.59472,0.24
328000,7,32.105,-15857.5,4.08134,0.326636
329000,8,39.6478,-15852.9,4.47569,0.296
330000,20,93.3552,-15728.6,9.92978,0.319143
331000,21,92.3572,-15733.3,9.35233,0.288
332000,22,102.229,-15732.9,9.21237,0.324
333000,21,93.0392,-15732.7,13.8628,0.332
334000,22,96.3665,-15732.7,8.68711,0.369
335000,22,95.4488,-15728.3,11.4197,0.326
336000,23,91.8127,-15736.6,12.8981,0.33
337000,25,111.919,-15743.2,9.45283,0.319
338000,27,124.095,-15731.3,11.828,0.346
339000,25,112.501,-15739.7,15.7972,0.354
340000,13,64.3296,-15790.8,7.61949,0.289187
341000,23,99.7803,-15744.2,13.8731,0.3425
342000,22,90.275,-15737.7,18.4742,0.345
343000,26,116.746,-15742.3,15.6881,0.353
344000,23,99.7086,-15755.9,16.6916,0.376
345000,22,99.7235,-15749.9,10.5593,0.364
346000,22,100.745,-15743.2,9.91781,0.349
347000,15,74.1462,-15794.3,7.46517,0.326
348000,14,67.5129,-15795.3,7.8628,0.327
349000,13,63.9099,-15790.7,7.81122,0.336
350000,14,71.5106,-15788.2,6.98708,0.303
351000,15,76.2893,-15786.2,7.71741,0.339
352000,22,109.651,-15748.7,9.94578,0.367667
353000,20,90.7551,-15750.6,14.3232,0.348
354000,16,68.6541,-15752.9,10.1168,0.313
355000,20,88.9368,-15744.4,8.89581,0.307
356000,20,89.6712,-15751.1,7.76043,0.349
357000,21,87.7478,-15747.7,8.82777,0.346
358000,22,102.064,-15742.7,11.5432,0.325
359000,25,109.015,-15739.3,13.8007,0.348
360000,23,109.22,-15747,9.97133,0.353
361000,23,112.479,-15740.7,8.89711,0.381
362000,23,108.23,-15748.6,10.883,0.364
363000,22,99.6826,-15748.3,13.2428,0.351
364000,20,88.2666,-15743.7,10.7238,0.363
365000,19,90.1224,-15745.8,8.27031,0.324
366000,18,80.8866,-15741.2,8.95028,0.328
367000,19,83.7533,-15736.6,9.57476,0.307
368000,18,77.3876,-15737.9,9.28793,0.318
369000,19,84.0355,-15739.9,10.1885,0.302
370000,18,83.2415,-15742.9,9.23471,0.312
371000,22,84.4472,-15730.7,11.6426,0.343
372000,21,91.6548,-15734.7,7.56703,0.322
373000,20,89.9074,-15742,8.49702,0.334
374000,20,95.7186,-15739.7,7.88601,0.366
375000,20,94.7076,-15745.6,9.70965,0.329
376000,19,86.8418,-15740.4,9.92137,0.348
377000,20,93.7101,-15744.9,10.0234,0.317
378000,20,96.0044,-15742,7.5477,0.29
379000,19,92.0214,-15749.1,9.78295,0.335
380000,19,91.6265,-15747.8,8.58341,0.316
381000,18,83.4418,-15744.3,9.64253,0.35
382000,17,77.9487,-15744.3,8.07067,0.333
383000,17,77.1652,-15744.1,7.18031,0.312
384000,19,79.0362,-15750,12.9663,0.334
385000,21,83.582,-15754.5,16.6328,0.35
386000,21,94.1687,-15746.4,8.31291,0.354
387000,19,80.0285,-15750,9.43396,0.315
388000,18,88.1597,-15787.2,6.21036,0.326676
389000,18,84.2897,-15782.1,6.79212,0.37
390000,15,69.267,-15796.7,10.2202,0.343
391000,15,63.8346,-15785,11.0546,0.328
392000,15,63.0907,-15782.4,11.3113,0.326
393000,18,82.8989,-15740.9,6.50864,0.338167
394000,17,65.4239,-15727.2,10.0954,0.298
395000,20,84.6688,-15733.9,12.1055,0.298
396000,19,80.9538,-15729.2,9.37153,0.313
397000,18,77.3389,-15740.9,11.1829,0.305
398000,17,75.9056,-15734.9,10.7778,0.305
399000,15,75.364,-15771.4,5.8586,0.336857
400000,17,71.2975,-15746.3,11.4577,0.315
401000,17,77.2358,-15729.9,8.65057,0.323
402000,20,91.3929,-15736.1,8.95465,0.293
403000,16,65.7298,-15732.2,8.421,0.306
404000,15,56.4532,-15735.9,13.1173,0.294
405000,15,64.0791,-15737.1,5.48228,0.27
406000,15,61.2057,-15731.7,6.74442,0.29
407000,15,67.7314,-15728.7,3.82222,0.295
408000,15,62.5421,-15729.8,10.1376,0.299
409000,15,66.3024,-15731.7,5.95852,0.291
410000,15,71.2833,-15777.2,11.7695,0.329273
411000,15,75.3676,-15777.7,7.50883,0.335
412000,15,76.6249,-15780.7,4.20052,0.347
413000,15,73.6477,-15782.6,6.45782,0.336
414000,13,62.8558,-15773.4,4.82423,0.331
415000,14,65.4968,-15777,6.30073,0.323
416000,13,59.8046,-15778,6.37556,0.32
417000,12,56.161,-15772.4,5.56164,0.326
418000,15,67.5301,-15774,8.05439,0.331
419000,16,73.5516,-15781.5,11.2252,0.312
420000,23,102.816,-15726,14.7955,0.331818
421000,20,89.7584,-15727.4,5.93374,0.341
422000,14,68.5508,-15773.2,8.2038,0.332333
423000,18,88.5526,-15774.3,10.6542,0.332
424000,16,73.5194,-15771.7,8.30721,0.332
425000,16,70.8609,-15774.7,12.7953,0.327
426000,18,88.8772,-15777.9,7.63792,0.34
427000,19,91.5606,-15773.4,9.56525,0.353
428000,14,70.7642,-15774.6,7.37883,0.334
429000,14,71.847,-15781.5,4.90409,0.326
430000,14,67.7601,-15780.2,6.40663,0.337
431000,20,87.7713,-15733.8,10.2325,0.3189
432000,18,84.9079,-15735.6,12.2345,0.322
433000,18,83.4142,-15734,11.6753,0.331
434000,18,78.4912,-15728.5,9.77414,0.341
435000,20,90.4138,-15730.1,11.6702,0.303
436000,20,94.0859,-15736.6,8.44592,0.326
437000,18,81.9974,-15729.9,11.958,0.319
438000,18,90.2032,-15737.8,7.46525,0.326
439000,18,79.4429,-15731.7,8.95293,0.32
440000,19,88.294,-15728.9,11.7317,0.311
441000,17,78.8313,-15736.5,10.2674,0.318
442000,14,60.8857,-15806.5,10.5986,0.318814
443000,13,59.8012,-15796.4,4.66544,0.323
444000,14,63.4581,-15798.2,10.1882,0.327
445000,21,100.946,-15719.5,11.0211,0.31575
446000,19,93.4016,-15729.5,11.0676,0.346
447000,18,86.0723,-15731.8,11.3303,0.331
448000,19,91.4094,-15730.8,8.83829,0.318
449000,20,101.518,-15728.7,5.70676,0.326
450000,22,102.643,-15729.4,9.57021,0.325
451000,24,104.567,-15729.5,9.88624,0.305
452000,27,112.306,-15720.6,19.8597,0.313
453000,26,110.988,-15710.4,12.9754,0.34
454000,25,110.827,-15711,15.5489,0.351
455000,22,95.381,-15713,9.7667,0.33
456000,24,111.247,-15720.7,7.83174,0.33
457000,24,109.718,-15725.2,11.9806,0.34
458000,24,107.497,-15720.2,11.8871,0.331
459000,27,121.968,-15717.9,17.081,0.331
460000,21,97.4687,-15760.9,11.3507,0.335633
461000,16,62.7622,-15789.3,12.7075,0.331412
462000,15,64.9867,-15791.2,9.04759,0.373
463000,15,59.0519,-15791.5,12.2532,0.326
464000,14,59.2736,-15777.9,7.09943,0.339
465000,13,54.9012,-15790.3,4.85255,0.314
466000,18,74.9883,-15760.1,9.73388,0.346167
467000,18,72.5321,-15759.5,11.7096,0.334
468000,24,109.599,-15717.1,11.9275,0.330889
469000,23,103.43,-15710.9,9.65716,0.352
470000,21,95.3086,-15719.6,5.36477,0.349
471000,20,88.2445,-15717,10.727,0.332
472000,20,89.293,-15719,9.16104,0.303
473000,23,97.1026,-15720.7,16.737,0.333
474000,24,113.027,-15715.5,12.6219,0.347
475000,25,121.945,-15708.1,9.62596,0.348
476000,25,115.901,-15720.7,15.7779,0.362
477000,23,110.738,-15717.4,12.2819,0.354
478000,23,109.821,-15721.4,8.29914,0.342
479000,20,88.932,-15721.2,10.4762,0.347
480000,21,89.2504,-15716.3,15.2336,0.306
481000,23,108.924,-15714.3,10.3991,0.349
482000,24,111.713,-15716.9,12.6848,0.366
483000,24,110.126,-15715.2,11.5126,0.308
484000,22,102.062,-15722.8,8.52377,0.351
485000,23,105.987,-15712.4,15.4026,0.355
486000,22,106.955,-15719.2,12.6835,0.345
487000,20,93.3979,-15715.6,10.0644,0.307
488000,19,90.5551,-15717.5,6.78552,0.304
489000,20,91.9563,-15729.1,6.65761,0.315
490000,23,110.581,-15721.9,11.1239,0.339
491000,21,95.0078,-15709.7,8.7891,0.336
492000,21,85.5515,-15717.2,18.9566,0.281
493000,24,102.903,-15721.2,7.93773,0.298
494000,23,100.689,-15726.2,9.91457,0.351
495000,21,83.3814,-15725.9,12.342,0.355
496000,21,87.4432,-15726.7,15.3799,0.314
497000,21,88.7446,-15724.8,12.9467,0.297
498000,19,80.6198,-15727.1,8.55659,0.338
499000,21,90.3391,-15722.2,11.4943,0.311
500000,22,108.079,-15727.9,6.46598,0.316
501000,22,94.9505,-15721.4,11.3077,0.317
502000,23,103.463,-15725,11.8142,0.311
503000,16,64.7897,-15767.9,12.2773,0.333333
504000,14,67.1524,-15768.5,5.74883,0.329
505000,17,73.3342,-15760.8,11.4985,0.301
506000,16,70.9826,-15764.9,8.80515,0.352
507000,13,56.4063,-15771.8,6.79019,0.319357
508000,14,69.5341,-15774.9,4.96995,0.32
509000,19,82.582,-15717.8,7.59933,0.310286
510000,18,77.4965,-15725.3,6.7181,0.3
511000,19,79.4596,-15728.7,14.308,0.303
512000,18,66.6865,-15713.6,12.3609,0.273
513000,14,71.198,-15764.1,4.22999,0.331
514000,14,65.6389,-15767.2,10.0545,0.359
515000,16,80.3071,-15770,6.85683,0.305
516000,19,88.5582,-15716.2,7.71087,0.315
517000,19,91.4357,-15711.6,9.30048,0.324
518000,21,95.1509,-15716.6,8.28479,0.287
519000,22,96.0456,-15708.8,10.3509,0.31
520000,22,92.2645,-15714.9,14.9916,0.36
521000,20,95.1854,-15775.1,8.87919,0.3385
522000,20,97.9456,-15772.7,10.1979,0.319
523000,19,92.296,-15772.2,10.0868,0.372
524000,18,96.342,-15775.1,6.13754,0.343
525000,18,93.3594,-15764.8,7.62933,0.351
526000,17,81.9962,-15760.8,9.44839,0.35
527000,18,84.9774,-15756.8,6.08453,0.327095
528000,18,80.3588,-15758.1,11.0024,0.329
529000,14,67.8935,-15756.5,4.88318,0.325667
530000,14,62.4791,-15759.7,6.98975,0.323
531000,15,72.3688,-15758.1,7.35712,0.294
532000,17,85.1838,-15775.3,7.3754,0.338
533000,16,80.452,-15777.5,7.48918,0.369
534000,21,94.5404,-15713.8,10.682,0.335929
535000,20,93.4222,-15716.3,8.74888,0.291
536000,21,98.1996,-15714.3,9.35953,0.296
537000,19,92.2376,-15714.1,8.4385,0.368
538000,20,96.0984,-15720.3,10.2398,0.309
539000,21,99.2913,-15711.9,10.0594,0.348
540000,20,96.9684,-15714,9.66378,0.356
541000,22,105.096,-15710.8,9.67271,0.311
542000,24,111.832,-15707.6,16.3684,0.331
543000,15,67.2813,-15763.7,11.1688,0.3215
544000,20,83.2174,-15723.9,13.1162,0.3015
545000,21,99.5958,-15712.5,6.90657,0.343
546000,23,105.22,-15709.8,9.72722,0.356
547000,23,100.45,-15714.4,12.4987,0.337
548000,20,84.6975,-15715.6,10.9694,0.336
549000,21,93.5735,-15714.9,10.8972,0.36
550000,24,101.194,-15716.8,13.1501,0.352
551000,21,96.3985,-15723.4,8.8303,0.359
552000,14,62.8731,-15762.8,10.5171,0.311556
553000,14,60.4139,-15770.4,8.48788,0.335
554000,13,58.7564,-15765.9,6.12246,0.326
555000,13,62.7462,-15762.1,4.28081,0.324
556000,14,67.8187,-15773.5,6.37593,0.345
557000,14,61.8723,-15771.2,11.4383,0.335
558000,15,68.8362,-15776.5,6.43608,0.34
559000,15,66.85,-15769,5.4544,0.325
560000,13,55.6272,-15763.1,6.91755,0.323
561000,16,80.094,-15767.9,7.54174,0.328
