generation,rank_1,rank_2,swapAccepted
410000,2,4,0
411000,2,3,1
412000,1,2,1
413000,1,2,1
414000,1,2,1
415000,3,4,1
416000,2,4,1
417000,1,2,1
418000,3,4,1
419000,1,4,0
420000,1,3,1
421000,1,4,0
422000,2,3,1
423000,3,4,1
424000,2,4,0
425000,2,4,1
426000,1,2,1
427000,2,4,1
428000,1,2,1
429000,3,4,1
430000,2,4,0
431000,1,4,0
432000,2,4,0
433000,1,2,0
434000,1,2,1
435000,2,4,0
436000,1,3,1
437000,2,3,1
438000,3,4,0
439000,2,4,0
440000,3,4,0
441000,2,4,0
442000,1,4,0
443000,2,3,1
444000,2,3,1
445000,2,4,0
446000,2,4,0
447000,1,3,1
448000,1,3,0
449000,1,2,0
450000,3,4,0
451000,2,3,1
452000,1,3,0
453000,1,2,0
454000,1,4,0
455000,2,4,0
456000,1,3,1
457000,2,3,1
458000,1,4,0
459000,1,2,1
460000,1,2,1
461000,3,4,0
462000,3,4,0
463000,3,4,0
464000,1,2,1
465000,2,3,1
466000,1,4,0
467000,3,4,0
468000,2,4,0
469000,1,3,1
470000,2,3,1
471000,1,4,0
472000,2,3,0
473000,1,4,0
474000,2,4,0
475000,1,4,0
476000,2,4,0
477000,3,4,0
478000,2,3,1
479000,3,4,0
480000,3,4,0
481000,1,4,0
482000,1,2,1
483000,2,3,1
484000,1,2,1
485000,2,3,1
486000,1,2,1
487000,1,3,0
488000,3,4,1
489000,2,3,1
490000,1,2,0
491000,1,4,0
492000,2,4,1
493000,1,2,1
494000,2,4,0
495000,1,3,1
496000,2,3,0
497000,1,4,0
498000,3,4,0
499000,2,3,0
500000,3,4,1
501000,1,4,0
502000,2,3,1
503000,1,4,0
504000,1,2,1
505000,1,2,1
506000,3,4,1
507000,1,4,0
508000,2,3,1
509000,3,4,1
510000,2,3,1
511000,1,2,1
512000,2,3,1
513000,1,3,1
514000,1,2,0
515000,1,3,1
516000,3,4,1
517000,2,4,1
518000,1,2,1
519000,3,4,1
520000,1,3,0
521000,1,4,0
522000,3,4,1
523000,1,3,0
524000,1,4,0
525000,1,4,0
526000,2,3,0
527000,1,4,0
528000,2,4,1
529000,2,4,1
530000,2,4,0
531000,1,2,1
532000,3,4,1
533000,2,4,0
534000,3,4,0
535000,2,4,1
536000,3,4,1
537000,1,4,1
538000,2,3,1
539000,2,4,1
540000,2,3,1
541000,2,4,1
542000,1,2,1
543000,2,3,1
544000,1,2,0
545000,2,3,1
546000,1,3,0
547000,3,4,1
548000,3,4,1
549000,3,4,1
550000,1,3,1
551000,2,3,1
552000,3,4,1
553000,2,3,1
554000,2,4,0
555000,2,4,1
556000,3,4,1
557000,3,4,1
558000,3,4,1
559000,2,4,1
560000,1,2,1
561000,1,4,0
562000,1,4,1
563000,3,4,1
564000,3,4,0
565000,3,4,1
566000,1,2,1
567000,1,2,1
568000,1,4,1
569000,2,4,1
570000,1,3,1
571000,3,4,1
572000,2,3,1
573000,1,2,1
574000,2,4,1
575000,2,4,1
576000,3,4,1
577000,1,4,1
578000,1,3,1
579000,3,4,1
580000,1,2,1
581000,1,2,1
582000,2,3,1
583000,1,3,1
584000,1,4,0
585000,1,2,1
586000,3,4,1
587000,2,3,1
588000,1,2,1
589000,2,3,1
590000,2,4,1
591000,2,3,0
592000,1,2,1
593000,2,4,1
594000,2,3,1
595000,2,4,1
596000,3,4,1
597000,2,3,1
598000,1,3,1
599000,1,3,1
600000,2,4,1
601000,3,4,1
602000,2,4,1
603000,3,4,1
604000,1,4,1
605000,3,4,1
606000,1,2,1
607000,1,4,1
608000,2,4,1
609000,3,4,0
610000,3,4,0
611000,1,4,0
612000,2,4,0
613000,3,4,0
614000,1,4,0
615000,1,2,1
616000,1,3,1
617000,2,3,1
618000,2,4,0
619000,3,4,1
620000,1,4,0
621000,2,4,1
622000,3,4,1
623000,1,3,0
624000,1,4,0
625000,1,3,0
626000,1,4,0
627000,2,4,1
628000,1,4,1
629000,3,4,1
630000,2,3,1
631000,1,3,0
632000,2,3,1
633000,2,4,1
634000,1,2,1
635000,2,4,1
636000,1,3,1
637000,2,4,1
638000,2,4,0
639000,2,4,1
640000,2,3,1
641000,1,4,0
642000,1,3,0
643000,2,4,1
644000,3,4,1
645000,1,2,1
646000,1,2,1
647000,1,4,0
648000,2,4,0
649000,2,4,0
650000,1,2,0
651000,1,2,1
652000,1,3,1
653000,3,4,0
654000,2,3,1
655000,1,4,1
656000,1,2,1
657000,3,4,0
658000,1,2,1
659000,1,3,1
660000,2,3,1
661000,3,4,1
662000,2,4,1
663000,1,4,0
664000,1,3,0
665000,2,4,0
666000,1,4,0
667000,3,4,0
668000,1,4,0
669000,1,2,1
670000,2,4,0
671000,1,2,1
672000,2,3,0
673000,1,3,0
674000,1,3,0
675000,1,3,0
676000,1,2,1
677000,1,2,1
678000,1,2,1
679000,2,3,0
680000,3,4,1
681000,1,4,0
682000,3,4,1
683000,1,2,1
684000,1,2,1
685000,1,4,0
686000,1,2,1
687000,1,2,1
688000,1,2,1
689000,1,3,0
690000,2,3,0
691000,1,2,1
692000,1,4,0
693000,3,4,1
694000,1,4,0
695000,1,3,0
696000,1,2,1
697000,1,2,1
698000,1,3,0
699000,3,4,1
700000,1,3,0
701000,1,2,0
702000,1,4,0
703000,3,4,1
704000,3,4,1
705000,1,4,0
706000,1,3,0
707000,1,4,0
708000,1,3,0
709000,1,2,1
710000,2,4,0
711000,1,3,0
712000,1,2,1
713000,3,4,1
714000,1,4,0
715000,2,4,0
716000,3,4,1
717000,2,3,0
718000,3,4,1
719000,1,4,0
720000,2,3,1
721000,1,4,0
722000,1,3,1
723000,3,4,1
724000,1,3,0
725000,1,2,0
726000,2,4,1
727000,2,3,1
728000,2,3,1
729000,2,3,1
730000,2,3,1
731000,2,3,0
732000,1,3,0
733000,3,4,1
734000,3,4,1
735000,1,2,1
736000,1,3,0
737000,2,4,0
738000,2,3,0
739000,1,4,1
740000,3,4,1
741000,1,3,1
742000,1,3,1
743000,2,4,1
744000,1,3,1
745000,1,4,0
746000,3,4,1
747000,1,3,0
748000,1,4,1
749000,1,2,1
750000,1,3,1
751000,1,4,0
752000,1,3,0
753000,1,4,0
754000,1,3,0
755000,1,2,1
756000,2,4,1
757000,3,4,1
758000,1,4,1
759000,3,4,0
760000,2,3,1
761000,1,4,1
762000,2,3,1
763000,2,3,1
764000,2,3,1
765000,2,4,1
766000,2,4,1
767000,1,3,1
768000,1,2,0
769000,1,4,1
770000,2,3,1
771000,1,4,1
772000,2,4,1
773000,3,4,1
774000,2,3,1
775000,1,3,1
776000,3,4,1
777000,3,4,1
778000,1,2,1
779000,2,3,1
780000,1,4,1
781000,1,2,1
782000,1,3,0
783000,1,2,1
784000,2,3,1
785000,1,3,1
786000,3,4,0
787000,3,4,1
788000,1,4,1
789000,1,2,0
790000,1,2,1
791000,3,4,1
792000,3,4,1
793000,1,4,1
794000,2,4,1
795000,1,3,0
796000,2,4,1
797000,1,4,0
798000,1,3,1
799000,1,3,1
800000,1,2,1
801000,1,4,1
802000,2,4,1
803000,2,4,0
804000,1,4,1
805000,1,4,0
806000,2,4,0
807000,2,4,0
808000,1,2,1
809000,2,4,0
810000,1,2,1
811000,2,4,1
812000,1,2,1
813000,2,3,1
814000,2,4,1
815000,1,2,1
816000,2,4,1
817000,1,2,1
818000,1,2,1
819000,1,3,1
820000,3,4,1
821000,2,4,1
822000,1,4,1
823000,1,4,1
824000,1,2,1
825000,1,3,0
826000,3,4,1
827000,1,2,1
828000,1,4,0
829000,3,4,0
830000,1,3,0
831000,3,4,0
832000,1,2,1
833000,2,4,0
834000,1,4,0
835000,3,4,1
836000,1,4,0
837000,1,2,1
838000,1,2,1
839000,3,4,1
840000,2,3,1
841000,1,3,1
842000,2,4,1
843000,2,3,1
844000,2,4,0
845000,2,4,0
846000,2,3,1
847000,3,4,1
848000,2,4,1
849000,1,2,1
850000,1,4,0
851000,3,4,1
852000,1,4,0
853000,1,3,1
854000,1,4,1
855000,1,4,1
856000,2,3,1
857000,2,4,0
858000,1,3,1
859000,1,2,1
860000,3,4,1
861000,2,3,0
862000,1,3,0
863000,2,4,0
864000,2,4,0
865000,2,4,0
866000,1,2,1
867000,1,3,0
868000,1,4,0
869000,2,3,0
870000,2,4,0
871000,1,4,0
872000,1,3,0
873000,3,4,1
874000,3,4,1
875000,1,4,0
876000,1,2,1
877000,1,3,0
878000,3,4,1
879000,1,3,0
880000,3,4,1
881000,3,4,1
882000,3,4,1
883000,1,3,0
884000,2,4,0
885000,2,4,0
886000,1,2,1
887000,1,4,0
888000,3,4,1
889000,2,4,1
890000,1,3,0
891000,2,3,1
892000,1,2,1
893000,1,4,1
894000,2,3,0
895000,2,4,0
896000,1,3,0
897000,2,4,0
898000,1,3,0
899000,2,3,1
900000,1,4,0
901000,1,4,0
902000,2,4,0
903000,1,4,0
904000,3,4,0
905000,1,4,0
906000,1,3,1
907000,1,4,0
908000,1,3,1
909000,1,2,0
910000,2,4,1
911000,1,4,1
912000,2,3,1
913000,1,3,0
914000,1,3,0
915000,1,4,1
916000,1,3,1
917000,2,3,1
918000,1,2,1
919000,2,3,1
920000,1,4,1
921000,2,3,1
922000,3,4,1
923000,1,2,1
924000,3,4,1
925000,1,4,1
926000,2,4,0
927000,2,4,1
928000,2,4,1
929000,1,3,1
930000,1,4,1
931000,1,2,1
932000,2,4,1
933000,3,4,1
934000,3,4,1
935000,1,3,1
936000,3,4,1
937000,1,3,1
938000,2,3,1
939000,2,4,1
940000,1,3,1
941000,1,2,1
942000,2,4,1
943000,2,3,0
944000,1,2,1
945000,1,3,1
946000,1,2,1
947000,2,3,1
948000,2,3,1
949000,1,3,1
950000,1,4,0
951000,2,4,1
952000,2,4,0
953000,1,4,0
954000,2,3,1
955000,3,4,0
956000,1,4,0
957000,2,4,0
958000,1,4,0
959000,1,3,1
960000,2,4,0
961000,1,2,1
962000,1,3,1
963000,2,4,1
964000,2,4,1
965000,2,4,0
966000,2,3,1
967000,1,3,1
968000,1,2,1
969000,3,4,0
970000,2,4,0
971000,3,4,0
972000,1,2,0
973000,2,4,0
974000,2,4,1
975000,1,3,1
976000,2,3,1
977000,3,4,1
978000,1,3,0
979000,1,2,1
980000,3,4,0
981000,2,3,1
982000,1,2,0
983000,3,4,1
984000,1,4,0
985000,1,3,0
986000,2,3,1
987000,2,4,1
988000,1,3,1
989000,1,3,1
990000,1,3,1
991000,1,3,1
992000,1,3,1
993000,3,4,0
994000,2,3,1
995000,3,4,0
996000,1,4,0
997000,1,4,1
998000,2,3,1
999000,1,3,1
1000000,1,3,0
1001000,3,4,1
1002000,3,4,1
1003000,1,4,0
1004000,2,4,1
1005000,1,4,0
1006000,1,3,0
1007000,1,2,1
1008000,1,3,1
1009000,2,3,1
1010000,1,2,1
1011000,1,3,1
1012000,1,3,0
1013000,2,3,1
1014000,1,4,0
1015000,1,2,1
1016000,1,4,1
1017000,1,2,1
1018000,2,3,1
1019000,2,3,1
1020000,3,4,1
1021000,1,3,0
1022000,3,4,0
1023000,1,4,0
1024000,2,3,0
1025000,2,4,1
1026000,1,3,1
1027000,1,3,1
1028000,1,3,1
1029000,1,3,1
1030000,2,3,1
1031000,1,2,0
1032000,1,4,1
1033000,3,4,1
1034000,1,2,1
1035000,2,4,0
1036000,2,4,1
1037000,3,4,1
1038000,2,4,1
1039000,3,4,1
1040000,2,3,0
1041000,1,4,1
1042000,2,4,1
1043000,3,4,1
1044000,1,2,1
1045000,1,4,1
1046000,1,2,1
1047000,2,4,1
1048000,3,4,1
1049000,2,3,0
1050000,3,4,1
1051000,1,2,1
1052000,2,3,1
1053000,1,2,1
1054000,3,4,1
1055000,1,3,0
1056000,1,4,1
1057000,1,2,1
1058000,2,3,1
1059000,2,3,1
1060000,2,3,1
1061000,1,3,1
1062000,1,3,1
1063000,2,3,1
1064000,3,4,1
1065000,1,4,0
1066000,3,4,1
1067000,2,4,1
1068000,1,2,1
1069000,2,3,1
1070000,1,4,0
1071000,3,4,1
1072000,1,3,1
1073000,2,4,1
1074000,3,4,1
1075000,1,2,1
1076000,1,2,1
1077000,2,4,0
1078000,1,3,0
1079000,2,3,1
1080000,2,3,1
1081000,2,3,1
1082000,2,3,1
1083000,2,4,0
1084000,2,4,0
1085000,2,3,0
1086000,1,2,1
1087000,2,4,1
1088000,1,2,1
1089000,2,4,1
1090000,1,3,1
1091000,2,3,1
1092000,2,4,1
1093000,2,4,1
1094000,1,4,1
1095000,2,4,0
1096000,2,4,1
1097000,2,3,1
1098000,1,4,1
1099000,3,4,1
1100000,2,4,0
1101000,2,3,1
1102000,2,3,1
1103000,3,4,0
1104000,1,2,1
1105000,1,3,1
1106000,1,3,1
1107000,2,3,1
1108000,1,3,1
1109000,1,4,0
1110000,2,4,1
1111000,2,3,1
1112000,1,3,0
1113000,1,3,0
1114000,1,2,1
1115000,1,4,1
1116000,1,2,1
1117000,2,3,0
1118000,1,2,1
1119000,2,4,1
1120000,1,3,1
1121000,1,2,1
1122000,2,3,1
1123000,3,4,1
1124000,1,2,1
1125000,1,2,1
1126000,1,2,1
1127000,3,4,0
1128000,1,3,1
1129000,1,3,1
1130000,1,4,0
1131000,1,4,0
1132000,2,4,0
1133000,2,3,1
1134000,1,4,0
1135000,1,2,1
1136000,1,2,0
1137000,2,4,1
1138000,1,4,0
1139000,2,4,1
1140000,1,4,0
1141000,2,3,1
1142000,3,4,1
1143000,2,3,0
1144000,1,4,1
1145000,1,4,1
1146000,1,2,1
1147000,1,3,0
1148000,3,4,1
1149000,1,3,1
1150000,1,2,1
1151000,2,4,0
1152000,3,4,0
1153000,1,2,1
1154000,2,4,0
1155000,2,3,1
1156000,2,4,0
1157000,2,4,0
1158000,1,4,0
1159000,1,2,1
1160000,3,4,1
1161000,1,4,1
1162000,1,3,0
1163000,1,2,0
1164000,1,3,1
1165000,1,2,1
1166000,2,3,1
1167000,2,3,1
1168000,1,4,1
1169000,1,2,1
1170000,2,4,1
1171000,3,4,1
1172000,2,4,1
1173000,3,4,1
1174000,1,2,1
1175000,1,2,0
1176000,1,2,1
1177000,1,2,1
1178000,1,4,1
1179000,2,4,1
1180000,1,2,1
1181000,1,4,0
1182000,1,3,1
1183000,1,3,1
1184000,1,2,1
1185000,2,4,0
1186000,1,4,0
1187000,1,3,0
1188000,1,4,1
1189000,1,3,1
1190000,2,3,0
1191000,3,4,1
1192000,1,4,0
1193000,3,4,0
1194000,1,3,1
1195000,2,3,1
1196000,1,4,0
1197000,1,4,1
1198000,1,3,1
1199000,2,3,0
1200000,2,4,1
1201000,1,3,0
1202000,2,4,1
1203000,1,2,1
1204000,3,4,1
1205000,2,3,1
1206000,1,3,1
1207000,1,3,1
1208000,1,2,1
1209000,2,4,1
1210000,1,4,0
1211000,3,4,1
1212000,2,4,1
1213000,2,3,1
1214000,3,4,1
1215000,1,2,0
1216000,1,2,0
1217000,1,3,1
1218000,1,2,1
1219000,2,4,1
1220000,1,3,1
1221000,1,4,0
1222000,1,4,1
1223000,1,4,1
1224000,1,3,0
1225000,2,3,1
1226000,1,4,0
1227000,2,3,1
1228000,1,3,0
1229000,3,4,1
1230000,1,3,1
1231000,1,3,1
1232000,1,2,1
1233000,2,4,1
1234000,2,4,1
1235000,1,3,0
1236000,2,4,1
1237000,2,4,1
1238000,3,4,1
1239000,2,4,0
1240000,2,4,1
1241000,1,4,1
1242000,1,3,0
1243000,1,3,0
1244000,2,4,1
1245000,2,3,1
1246000,1,3,1
1247000,3,4,1
1248000,3,4,1
1249000,3,4,1
1250000,1,4,1
1251000,1,2,1
1252000,3,4,1
1253000,2,4,0
1254000,3,4,1
1255000,1,4,1
1256000,3,4,1
1257000,1,4,0
1258000,1,3,0
1259000,1,2,1
1260000,1,4,0
1261000,3,4,1
1262000,1,3,0
1263000,1,4,0
1264000,1,3,0
1265000,2,3,0
1266000,2,3,1
1267000,2,4,1
1268000,1,2,1
1269000,2,3,1
1270000,3,4,1
1271000,1,2,1
1272000,1,3,0
1273000,1,2,1
1274000,2,4,1
1275000,1,4,1
1276000,3,4,1
1277000,2,3,0
1278000,2,3,1
1279000,1,2,1
1280000,2,3,1
1281000,2,3,1
1282000,3,4,0
1283000,3,4,1
1284000,3,4,1
1285000,3,4,0
1286000,3,4,1
1287000,1,3,1
1288000,3,4,1
1289000,1,3,1
1290000,1,4,0
1291000,1,4,0
1292000,2,3,1
1293000,1,3,0
1294000,2,4,1
1295000,1,2,1
1296000,1,4,1
1297000,2,3,0
1298000,2,4,0
1299000,1,3,1
1300000,2,3,0
1301000,2,4,0
1302000,1,3,0
1303000,2,3,1
1304000,2,4,0
1305000,1,4,0
1306000,2,3,1
1307000,1,3,1
1308000,1,2,1
1309000,1,4,0
1310000,1,3,1
1311000,1,3,1
1312000,1,3,0
1313000,1,3,1
1314000,2,3,1
1315000,1,4,0
1316000,2,3,0
1317000,1,3,0
1318000,3,4,1
1319000,2,3,1
1320000,1,4,1
1321000,1,2,1
1322000,1,2,1
1323000,1,3,1
1324000,2,4,1
1325000,1,2,1
1326000,3,4,1
1327000,1,2,1
1328000,3,4,1
1329000,1,4,1
1330000,2,3,0
1331000,3,4,1
1332000,2,4,1
1333000,2,3,1
1334000,1,2,1
1335000,1,2,0
1336000,2,3,0
1337000,1,3,1
1338000,2,3,1
1339000,2,3,1
1340000,1,2,1
1341000,2,3,1
1342000,1,4,1
1343000,1,4,0
1344000,1,4,1
1345000,2,3,1
1346000,1,3,1
1347000,1,2,0
1348000,2,4,1
1349000,1,3,0
1350000,1,2,0
1351000,2,4,0
1352000,2,3,1
1353000,2,4,1
1354000,2,4,1
1355000,1,4,0
1356000,1,3,0
1357000,1,3,1
1358000,3,4,0
1359000,1,2,1
1360000,1,3,1
1361000,1,3,1
1362000,2,3,1
1363000,1,4,1
1364000,1,4,1
1365000,1,4,0
1366000,3,4,1
1367000,2,4,0
1368000,3,4,1
1369000,2,4,0
1370000,3,4,1
1371000,1,3,0
1372000,1,3,0
1373000,3,4,1
1374000,2,3,1
1375000,1,2,1
1376000,1,3,1
1377000,2,3,1
1378000,1,3,1
1379000,3,4,1
1380000,3,4,1
1381000,1,3,1
1382000,1,3,1
1383000,1,3,1
1384000,1,4,0
1385000,3,4,1
1386000,2,4,1
1387000,1,4,1
1388000,1,3,1
1389000,1,3,1
1390000,1,4,0
1391000,1,2,1
1392000,2,4,1
1393000,2,3,1
1394000,1,2,1
1395000,2,4,1
1396000,2,4,1
1397000,1,2,1
1398000,2,4,1
1399000,2,4,1
1400000,2,4,1
1401000,1,4,1
1402000,2,4,0
1403000,1,3,1
1404000,2,3,1
1405000,1,2,1
1406000,3,4,1
1407000,1,2,1
1408000,2,3,1
1409000,2,3,1
1410000,2,3,1
1411000,1,4,1
1412000,1,3,1
1413000,1,4,1
1414000,2,4,1
1415000,1,4,1
1416000,1,3,1
1417000,2,3,1
1418000,1,2,0
1419000,2,3,1
1420000,1,3,0
1421000,1,2,1
1422000,1,3,1
1423000,1,3,0
1424000,2,4,1
1425000,1,4,1
1426000,2,3,0
1427000,1,2,1
1428000,1,4,0
1429000,1,3,0
1430000,1,3,0
1431000,1,4,0
1432000,1,2,1
1433000,1,2,1
1434000,2,4,1
1435000,2,3,0
1436000,1,2,1
1437000,1,4,1
1438000,2,4,0
1439000,2,4,0
1440000,2,4,1
1441000,1,4,1
1442000,3,4,1
1443000,2,3,1
1444000,1,4,0
1445000,1,3,1
1446000,1,4,1
1447000,2,3,1
1448000,3,4,1
1449000,1,4,1
1450000,1,4,1
1451000,1,4,1
1452000,2,4,0
1453000,1,2,1
1454000,2,3,1
1455000,1,4,0
1456000,1,3,0
1457000,1,3,0
1458000,2,4,1
1459000,3,4,1
1460000,1,4,1
1461000,2,3,1
1462000,1,3,0
1463000,1,4,1
1464000,3,4,1
1465000,2,3,1
1466000,3,4,0
1467000,3,4,0
1468000,1,3,0
1469000,2,4,0
1470000,1,3,1
1471000,2,4,1
1472000,3,4,1
1473000,2,3,1
1474000,1,4,1
1475000,1,4,0
1476000,2,4,1
1477000,2,4,1
1478000,1,2,1
1479000,1,2,1
1480000,2,3,1
1481000,3,4,1
1482000,3,4,1
1483000,1,2,0
1484000,1,4,0
1485000,3,4,0
1486000,2,3,1
1487000,3,4,1
1488000,1,4,0
1489000,2,4,0
1490000,2,3,1
1491000,2,3,1
1492000,3,4,0
1493000,2,3,1
1494000,1,2,1
1495000,2,3,1
