"harmMeans_Lam" "arithMeans_Lam" "harmMeans_Mu" "arithMeans_Mu" "harmMeans_NetDiv" "arithMeans_NetDiv"
"Talpa_occidentalis_TALPIDAE_EULIPOTYPHLA" 0.194421649325753 0.217455852923427 0.00613456487743749 0.051532499303 0.129449004593431 0.165923353620427
"Talpa_davidiana_TALPIDAE_EULIPOTYPHLA" 0.194913601683666 0.217447450883253 0.00613202933066498 0.051060170703 0.129267850354343 0.166387280180253
"Talpa_levantis_TALPIDAE_EULIPOTYPHLA" 0.19481040128351 0.217474513258483 0.00611660177306807 0.050614230493 0.128944504537652 0.166860282765483
"Talpa_stankovici_TALPIDAE_EULIPOTYPHLA" 0.19502372990409 0.217515868211978 0.00613008319580294 0.050997519313 0.129305421413707 0.166518348898978
"Talpa_altaica_TALPIDAE_EULIPOTYPHLA" 0.193655935340013 0.217252815094399 0.00612436040842022 0.050879616653 0.129097357068315 0.166373198441399
"Condylura_cristata_TALPIDAE_EULIPOTYPHLA" 0.0796867304649702 0.0947084838286704 0.00106592827936124 0.03241724983976 0.0585823510892698 0.0622912339889104
"Scapanulus_oweni_TALPIDAE_EULIPOTYPHLA" 0.077314375614815 0.0935773374140563 0.00106283440377151 0.03216301564876 0.0595901768359122 0.0614143217652963
"Parascalops_breweri_TALPIDAE_EULIPOTYPHLA" 0.082018876769696 0.0942289541657454 0.00106106923190655 0.03172112812876 0.0565923500049397 0.0625078260369854
"Scapanus_townsendii_TALPIDAE_EULIPOTYPHLA" 0.0820590794392662 0.094216333347952 0.00106151913682556 0.03172321047876 0.0564025131244827 0.062493122869192
"Scapanus_orarius_TALPIDAE_EULIPOTYPHLA" 0.0820590794392662 0.094216333347952 0.00106151913682556 0.03172321047876 0.0564025131244827 0.062493122869192
"Scapanus_latimanus_TALPIDAE_EULIPOTYPHLA" 0.0820590794392662 0.094216333347952 0.00106151913682556 0.03172321047876 0.0564025131244827 0.062493122869192
"Scalopus_aquaticus_TALPIDAE_EULIPOTYPHLA" 0.0815413411623037 0.0940651554786934 0.00106578473817093 0.03176197150076 0.0572059764050471 0.0623031839779334
"Hylomys_megalotis_ERINACEIDAE_EULIPOTYPHLA" 0.0788400638552705 0.0888299698924801 0.00106359047466982 0.03178032757276 0.0559961347564843 0.0570496423197201
"Neotetracus_sinensis_ERINACEIDAE_EULIPOTYPHLA" 0.0558598608599875 0.0890880181869354 0.00106414245210035 0.03209197258276 0.0589710627969972 0.0569960456041754
"Neohylomys_hainanensis_ERINACEIDAE_EULIPOTYPHLA" 0.0789747667898643 0.0894767283704244 0.00106688013665618 0.03215145643076 0.0552346723783497 0.0573252719396644
"Hylomys_suillus_ERINACEIDAE_EULIPOTYPHLA" 0.0792459528128192 0.0889803302155625 0.00106378780668065 0.03151424719276 0.0555617439112817 0.0574660830228025
"Hylomys_parvus_ERINACEIDAE_EULIPOTYPHLA" 0.07851093501531 0.0888943447656281 0.00107650513129664 0.03167878533846 0.0558053566669258 0.0572155594271681
"Podogymnura_truei_ERINACEIDAE_EULIPOTYPHLA" 0.079762604658319 0.090199750299808 0.00106701833964316 0.03306802756576 0.0552101354833319 0.057131722734048
"Podogymnura_aureospinula_ERINACEIDAE_EULIPOTYPHLA" 0.079762604658319 0.090199750299808 0.00106701833964316 0.03306802756576 0.0552101354833319 0.057131722734048
"Echinosorex_gymnura_ERINACEIDAE_EULIPOTYPHLA" 0.0796477446610175 0.0899398572076637 0.00106555967537626 0.03286881712276 0.0552109024775121 0.0570710400849037
"Erinaceus_roumanicus_ERINACEIDAE_EULIPOTYPHLA" 0.0865048626723081 0.108828597335847 0.00113968937351239 0.04443421481126 0.0584182321631619 0.0643943825245874
"Erinaceus_concolor_ERINACEIDAE_EULIPOTYPHLA" 0.0889103250631351 0.108923477025426 0.0011394937683581 0.04431249854126 0.0585217964123947 0.0646109784841658
"Erinaceus_europaeus_ERINACEIDAE_EULIPOTYPHLA" 0.0878324340277073 0.108575982753365 0.00113988880542891 0.04438658858126 0.0584052914662212 0.0641893941721048
"Erinaceus_amurensis_ERINACEIDAE_EULIPOTYPHLA" 0.0878236401443374 0.108569852862266 0.00113944933863498 0.04436553594126 0.0584195420393736 0.0642043169210058
"Paraechinus_aethiopicus_ERINACEIDAE_EULIPOTYPHLA" 0.0887647249603228 0.108565466920931 0.00111173848759782 0.04418598779576 0.057759964472299 0.0643794791251712
"Paraechinus_nudiventris_ERINACEIDAE_EULIPOTYPHLA" 0.0888656640423283 0.108923893157655 0.00111178463511886 0.04420975419576 0.0578178104954866 0.0647141389618948
"Paraechinus_micropus_ERINACEIDAE_EULIPOTYPHLA" 0.0887647249603228 0.108565466920931 0.00111173848759782 0.04418598779576 0.057759964472299 0.0643794791251712
"Paraechinus_hypomelas_ERINACEIDAE_EULIPOTYPHLA" 0.0887647249603228 0.108565466920931 0.00111173848759782 0.04418598779576 0.057759964472299 0.0643794791251712
"Mesechinus_hughi_ERINACEIDAE_EULIPOTYPHLA" 0.0888117629810974 0.108647932102169 0.00111091292519708 0.04420022489576 0.0578019068869894 0.0644477072064092
"Mesechinus_dauuricus_ERINACEIDAE_EULIPOTYPHLA" 0.0887689804347361 0.108598928262265 0.00111062168681251 0.04415443332576 0.0577997968650463 0.0644444949365054
"Hemiechinus_collaris_ERINACEIDAE_EULIPOTYPHLA" 0.0887590185793854 0.108590436967645 0.00111123875862017 0.04417324342576 0.0577809226854065 0.064417193541885
"Hemiechinus_auritus_ERINACEIDAE_EULIPOTYPHLA" 0.0887590185793854 0.108590436967645 0.00111123875862017 0.04417324342576 0.0577809226854065 0.064417193541885
"Atelerix_frontalis_ERINACEIDAE_EULIPOTYPHLA" 0.0888348083348424 0.108770029625863 0.00111165883825476 0.04426302335576 0.0577945286086688 0.0645070062701032
"Atelerix_albiventris_ERINACEIDAE_EULIPOTYPHLA" 0.0817603848741227 0.108607057299797 0.00111384163293289 0.04536262467576 0.0579148536147393 0.063244432624037
"Atelerix_algirus_ERINACEIDAE_EULIPOTYPHLA" 0.0889879178185104 0.109297193585099 0.00111198012115969 0.04449609104576 0.0576306823057726 0.0648011025393388
"Atelerix_sclateri_ERINACEIDAE_EULIPOTYPHLA" 0.0889879178185104 0.109297193585099 0.00111198012115969 0.04449609104576 0.0576306823057726 0.0648011025393388
"Cryptotis_mera_SORICIDAE_EULIPOTYPHLA" 0.299343430846585 0.304020818184101 0.0971248450778543 0.15221336681 0.14462138807828 0.151807451374101
"Cryptotis_niausa_SORICIDAE_EULIPOTYPHLA" 0.299343430846585 0.304020818184101 0.0971248450778543 0.15221336681 0.14462138807828 0.151807451374101
"Cryptotis_venezuelensis_SORICIDAE_EULIPOTYPHLA" 0.299343430846585 0.304020818184101 0.0971248450778543 0.15221336681 0.14462138807828 0.151807451374101
"Cryptotis_mexicana_SORICIDAE_EULIPOTYPHLA" 0.299343430846585 0.304020818184101 0.0971248450778543 0.15221336681 0.14462138807828 0.151807451374101
"Cryptotis_griseoventris_SORICIDAE_EULIPOTYPHLA" 0.299343430846585 0.304020818184101 0.0971248450778543 0.15221336681 0.14462138807828 0.151807451374101
"Cryptotis_nelsoni_SORICIDAE_EULIPOTYPHLA" 0.299343430846585 0.304020818184101 0.0971248450778543 0.15221336681 0.14462138807828 0.151807451374101
"Cryptotis_obscura_SORICIDAE_EULIPOTYPHLA" 0.299343430846585 0.304020818184101 0.0971248450778543 0.15221336681 0.14462138807828 0.151807451374101
"Cryptotis_phillipsii_SORICIDAE_EULIPOTYPHLA" 0.299343430846585 0.304020818184101 0.0971248450778543 0.15221336681 0.14462138807828 0.151807451374101
"Cryptotis_perijensis_SORICIDAE_EULIPOTYPHLA" 0.299343430846585 0.304020818184101 0.0971248450778543 0.15221336681 0.14462138807828 0.151807451374101
"Cryptotis_merriami_SORICIDAE_EULIPOTYPHLA" 0.299343430846585 0.304020818184101 0.0971248450778543 0.15221336681 0.14462138807828 0.151807451374101
"Cryptotis_magna_SORICIDAE_EULIPOTYPHLA" 0.299343430846585 0.304020818184101 0.0971248450778543 0.15221336681 0.14462138807828 0.151807451374101
"Cryptotis_goodwini_SORICIDAE_EULIPOTYPHLA" 0.299343430846585 0.304020818184101 0.0971248450778543 0.15221336681 0.14462138807828 0.151807451374101
"Cryptotis_colombiana_SORICIDAE_EULIPOTYPHLA" 0.299343430846585 0.304020818184101 0.0971248450778543 0.15221336681 0.14462138807828 0.151807451374101
"Cryptotis_peruviensis_SORICIDAE_EULIPOTYPHLA" 0.299343430846585 0.304020818184101 0.0971248450778543 0.15221336681 0.14462138807828 0.151807451374101
"Cryptotis_hondurensis_SORICIDAE_EULIPOTYPHLA" 0.299343430846585 0.304020818184101 0.0971248450778543 0.15221336681 0.14462138807828 0.151807451374101
"Cryptotis_tropicalis_SORICIDAE_EULIPOTYPHLA" 0.299343430846585 0.304020818184101 0.0971248450778543 0.15221336681 0.14462138807828 0.151807451374101
"Cryptotis_peregrina_SORICIDAE_EULIPOTYPHLA" 0.299343430846585 0.304020818184101 0.0971248450778543 0.15221336681 0.14462138807828 0.151807451374101
"Cryptotis_endersi_SORICIDAE_EULIPOTYPHLA" 0.299343430846585 0.304020818184101 0.0971248450778543 0.15221336681 0.14462138807828 0.151807451374101
"Cryptotis_goldmani_SORICIDAE_EULIPOTYPHLA" 0.299343430846585 0.304020818184101 0.0971248450778543 0.15221336681 0.14462138807828 0.151807451374101
"Cryptotis_lacertosus_SORICIDAE_EULIPOTYPHLA" 0.296226551513001 0.30370402729176 0.0970508923519882 0.15207389471 0.145177808968568 0.15163013258176
"Cryptotis_orophila_SORICIDAE_EULIPOTYPHLA" 0.299343430846585 0.304020818184101 0.0971248450778543 0.15221336681 0.14462138807828 0.151807451374101
"Cryptotis_oreoryctes_SORICIDAE_EULIPOTYPHLA" 0.299343430846585 0.304020818184101 0.0971248450778543 0.15221336681 0.14462138807828 0.151807451374101
"Cryptotis_alticola_SORICIDAE_EULIPOTYPHLA" 0.299343430846585 0.304020818184101 0.0971248450778543 0.15221336681 0.14462138807828 0.151807451374101
"Cryptotis_meridensis_SORICIDAE_EULIPOTYPHLA" 0.299343430846585 0.304020818184101 0.0971248450778543 0.15221336681 0.14462138807828 0.151807451374101
"Cryptotis_mayensis_SORICIDAE_EULIPOTYPHLA" 0.299272719317669 0.30399002794565 0.0972364569702864 0.15244404351 0.144947553537742 0.15154598443565
"Cryptotis_squamipes_SORICIDAE_EULIPOTYPHLA" 0.298931957910312 0.303864818572036 0.0971489783553227 0.15226210881 0.145244786296062 0.151602709762036
"Cryptotis_equatoris_SORICIDAE_EULIPOTYPHLA" 0.297948765375522 0.303767864017974 0.0971032696380928 0.15217131881 0.145095137456243 0.151596545207974
"Cryptotis_parva_SORICIDAE_EULIPOTYPHLA" 0.297948765375522 0.303767864017974 0.0971032696380928 0.15217131881 0.145095137456243 0.151596545207974
"Blarina_hylophaga_SORICIDAE_EULIPOTYPHLA" 0.299343430846585 0.304020818184101 0.0971248450778543 0.15221336681 0.14462138807828 0.151807451374101
"Blarina_carolinensis_SORICIDAE_EULIPOTYPHLA" 0.299343430846585 0.304020818184101 0.0971248450778543 0.15221336681 0.14462138807828 0.151807451374101
"Blarina_brevicauda_SORICIDAE_EULIPOTYPHLA" 0.299343430846585 0.304020818184101 0.0971248450778543 0.15221336681 0.14462138807828 0.151807451374101
"Cryptotis_medellinia_SORICIDAE_EULIPOTYPHLA" 0.29855881113625 0.303833165891712 0.0971503805420261 0.15223463521 0.145785652142869 0.151598530681712
"Cryptotis_gracilis_SORICIDAE_EULIPOTYPHLA" 0.299343430846585 0.304020818184101 0.0971248450778543 0.15221336681 0.14462138807828 0.151807451374101
"Cryptotis_lacandonensis_SORICIDAE_EULIPOTYPHLA" 0.299343430846585 0.304020818184101 0.0971248450778543 0.15221336681 0.14462138807828 0.151807451374101
"Cryptotis_thomasi_SORICIDAE_EULIPOTYPHLA" 0.298691985590699 0.303822542541578 0.0971449747880548 0.15225349481 0.145063672246644 0.151569047731579
"Cryptotis_brachyonyx_SORICIDAE_EULIPOTYPHLA" 0.299343430846585 0.304020818184101 0.0971248450778543 0.15221336681 0.14462138807828 0.151807451374101
"Cryptotis_aroensis_SORICIDAE_EULIPOTYPHLA" 0.299343430846585 0.304020818184101 0.0971248450778543 0.15221336681 0.14462138807828 0.151807451374101
"Cryptotis_nigrescens_SORICIDAE_EULIPOTYPHLA" 0.299343430846585 0.304020818184101 0.0971248450778543 0.15221336681 0.14462138807828 0.151807451374101
"Cryptotis_mam_SORICIDAE_EULIPOTYPHLA" 0.299343430846585 0.304020818184101 0.0971248450778543 0.15221336681 0.14462138807828 0.151807451374101
"Cryptotis_montivaga_SORICIDAE_EULIPOTYPHLA" 0.299343430846585 0.304020818184101 0.0971248450778543 0.15221336681 0.14462138807828 0.151807451374101
"Cryptotis_tamensis_SORICIDAE_EULIPOTYPHLA" 0.299343430846585 0.304020818184101 0.0971248450778543 0.15221336681 0.14462138807828 0.151807451374101
"Blarinella_wardi_SORICIDAE_EULIPOTYPHLA" 0.296289799139194 0.302388068992291 0.0959364386943625 0.15146104011 0.140155481678677 0.150927028882291
"Blarinella_quadraticauda_SORICIDAE_EULIPOTYPHLA" 0.296032817185973 0.302442636378017 0.0958014115697595 0.15151241121 0.140091854159454 0.150930225168017
"Blarinella_griselda_SORICIDAE_EULIPOTYPHLA" 0.296032817185973 0.302442636378017 0.0958014115697595 0.15151241121 0.140091854159454 0.150930225168017
"Sorex_raddei_SORICIDAE_EULIPOTYPHLA" 0.296719389571606 0.302781232154679 0.0949490410374295 0.15062617351 0.14451428045391 0.152155058644679
"Sorex_ixtlanensis_SORICIDAE_EULIPOTYPHLA" 0.298111541469014 0.303100042309251 0.0951389473452351 0.15067863591 0.145329795531118 0.152421406399251
"Sorex_alaskanus_SORICIDAE_EULIPOTYPHLA" 0.298111541469014 0.303100042309251 0.0951389473452351 0.15067863591 0.145329795531118 0.152421406399251
"Sorex_kozlovi_SORICIDAE_EULIPOTYPHLA" 0.298111541469014 0.303100042309251 0.0951389473452351 0.15067863591 0.145329795531118 0.152421406399251
"Sorex_roboratus_SORICIDAE_EULIPOTYPHLA" 0.298111541469014 0.303100042309251 0.0951389473452351 0.15067863591 0.145329795531118 0.152421406399251
"Sorex_veraepacis_SORICIDAE_EULIPOTYPHLA" 0.298024692457067 0.303025454988704 0.0951995869542268 0.15084663121 0.146399667409333 0.152178823778704
"Sorex_stizodon_SORICIDAE_EULIPOTYPHLA" 0.298111541469014 0.303100042309251 0.0951389473452351 0.15067863591 0.145329795531118 0.152421406399251
"Sorex_daphaenodon_SORICIDAE_EULIPOTYPHLA" 0.298010246191023 0.30301154662893 0.09504960318459 0.15054594571 0.14537306488013 0.15246560091893
"Sorex_coronatus_SORICIDAE_EULIPOTYPHLA" 0.298010246191023 0.30301154662893 0.09504960318459 0.15054594571 0.14537306488013 0.15246560091893
"Sorex_satunini_SORICIDAE_EULIPOTYPHLA" 0.298010246191023 0.30301154662893 0.09504960318459 0.15054594571 0.14537306488013 0.15246560091893
"Sorex_granarius_SORICIDAE_EULIPOTYPHLA" 0.298010246191023 0.30301154662893 0.09504960318459 0.15054594571 0.14537306488013 0.15246560091893
"Sorex_araneus_SORICIDAE_EULIPOTYPHLA" 0.298010246191023 0.30301154662893 0.09504960318459 0.15054594571 0.14537306488013 0.15246560091893
"Sorex_antinorii_SORICIDAE_EULIPOTYPHLA" 0.298010246191023 0.30301154662893 0.09504960318459 0.15054594571 0.14537306488013 0.15246560091893
"Sorex_sclateri_SORICIDAE_EULIPOTYPHLA" 0.298010246191023 0.30301154662893 0.09504960318459 0.15054594571 0.14537306488013 0.15246560091893
"Sorex_asper_SORICIDAE_EULIPOTYPHLA" 0.298010246191023 0.30301154662893 0.09504960318459 0.15054594571 0.14537306488013 0.15246560091893
"Sorex_tundrensis_SORICIDAE_EULIPOTYPHLA" 0.298010246191023 0.30301154662893 0.09504960318459 0.15054594571 0.14537306488013 0.15246560091893
"Sorex_maritimensis_SORICIDAE_EULIPOTYPHLA" 0.298010246191023 0.30301154662893 0.09504960318459 0.15054594571 0.14537306488013 0.15246560091893
"Sorex_arcticus_SORICIDAE_EULIPOTYPHLA" 0.298010246191023 0.30301154662893 0.09504960318459 0.15054594571 0.14537306488013 0.15246560091893
"Sorex_samniticus_SORICIDAE_EULIPOTYPHLA" 0.298111541469014 0.303100042309251 0.0951389473452351 0.15067863591 0.145329795531118 0.152421406399251
"Sorex_isodon_SORICIDAE_EULIPOTYPHLA" 0.298111541469014 0.303100042309251 0.0951389473452351 0.15067863591 0.145329795531118 0.152421406399251
"Sorex_unguiculatus_SORICIDAE_EULIPOTYPHLA" 0.298111541469014 0.303100042309251 0.0951389473452351 0.15067863591 0.145329795531118 0.152421406399251
"Sorex_shinto_SORICIDAE_EULIPOTYPHLA" 0.298111541469014 0.303100042309251 0.0951389473452351 0.15067863591 0.145329795531118 0.152421406399251
"Sorex_caecutiens_SORICIDAE_EULIPOTYPHLA" 0.298111541469014 0.303100042309251 0.0951389473452351 0.15067863591 0.145329795531118 0.152421406399251
"Sorex_minutissimus_SORICIDAE_EULIPOTYPHLA" 0.298111541469014 0.303100042309251 0.0951389473452351 0.15067863591 0.145329795531118 0.152421406399251
"Sorex_yukonicus_SORICIDAE_EULIPOTYPHLA" 0.298111541469014 0.303100042309251 0.0951389473452351 0.15067863591 0.145329795531118 0.152421406399251
"Sorex_merriami_SORICIDAE_EULIPOTYPHLA" 0.298111541469014 0.303100042309251 0.0951389473452351 0.15067863591 0.145329795531118 0.152421406399251
"Sorex_hosonoi_SORICIDAE_EULIPOTYPHLA" 0.298111541469014 0.303100042309251 0.0951389473452351 0.15067863591 0.145329795531118 0.152421406399251
"Sorex_gracillimus_SORICIDAE_EULIPOTYPHLA" 0.297679182790678 0.302930468338444 0.0951593879403741 0.15074475991 0.145715211132213 0.152185708428444
"Sorex_ventralis_SORICIDAE_EULIPOTYPHLA" 0.298111541469014 0.303100042309251 0.0951389473452351 0.15067863591 0.145329795531118 0.152421406399251
"Sorex_minutus_SORICIDAE_EULIPOTYPHLA" 0.298111541469014 0.303100042309251 0.0951389473452351 0.15067863591 0.145329795531118 0.152421406399251
"Sorex_arunchi_SORICIDAE_EULIPOTYPHLA" 0.298111541469014 0.303100042309251 0.0951389473452351 0.15067863591 0.145329795531118 0.152421406399251
"Sorex_volnuchini_SORICIDAE_EULIPOTYPHLA" 0.298111541469014 0.303100042309251 0.0951389473452351 0.15067863591 0.145329795531118 0.152421406399251
"Sorex_mirabilis_SORICIDAE_EULIPOTYPHLA" 0.298111541469014 0.303100042309251 0.0951389473452351 0.15067863591 0.145329795531118 0.152421406399251
"Sorex_planiceps_SORICIDAE_EULIPOTYPHLA" 0.298111541469014 0.303100042309251 0.0951389473452351 0.15067863591 0.145329795531118 0.152421406399251
"Sorex_thibetanus_SORICIDAE_EULIPOTYPHLA" 0.296693987568787 0.302930699690667 0.0956934599372277 0.15083725901 0.145603234977659 0.152093440680667
"Sorex_cylindricauda_SORICIDAE_EULIPOTYPHLA" 0.297667714218447 0.302929069696397 0.095139349128571 0.15067922791 0.13723155454728 0.152249841786397
"Sorex_macrodon_SORICIDAE_EULIPOTYPHLA" 0.298111541469014 0.303100042309251 0.0951389473452351 0.15067863591 0.145329795531118 0.152421406399251
"Sorex_bedfordiae_SORICIDAE_EULIPOTYPHLA" 0.298111541469014 0.303100042309251 0.0951389473452351 0.15067863591 0.145329795531118 0.152421406399251
"Sorex_excelsus_SORICIDAE_EULIPOTYPHLA" 0.298111541469014 0.303100042309251 0.0951389473452351 0.15067863591 0.145329795531118 0.152421406399251
"Sorex_alpinus_SORICIDAE_EULIPOTYPHLA" 0.290537332627779 0.302590379130347 0.0951192514974892 0.15063988831 0.146120285846462 0.151950490820347
