generation,N_shifts,logPrior,logLik,eventRate,acceptRate
18870000,31,135.008,-15740.2,18.3928,0.344
18871000,32,126.845,-15724.8,17.1378,0.332375
18872000,34,135.32,-15727.3,19.59,0.315
18873000,33,131.627,-15728.1,19.3565,0.323
18874000,34,133.106,-15728.8,20.1997,0.305
18875000,31,134.659,-15745.1,14.0295,0.3244
18876000,29,120.628,-15745.6,13.9448,0.321
18877000,36,146.586,-15726.2,18.9963,0.314333
18878000,34,131.58,-15720.9,19.9551,0.323
18879000,28,134.057,-15749.4,13.0273,0.306143
18880000,26,113.469,-15749,20.167,0.313
18881000,29,128.345,-15751,15.3726,0.322643
18882000,29,126.514,-15752.1,16.8394,0.315
18883000,26,113.804,-15756.2,12.884,0.339
18884000,25,112.08,-15745.4,14.3369,0.305
18885000,26,110.603,-15746.9,15.6729,0.307
18886000,26,119.777,-15747.2,12.4614,0.331
18887000,28,126.276,-15739,15.2483,0.307
18888000,30,124.369,-15736.8,14.5735,0.321
18889000,33,143.573,-15746.5,17.767,0.314
18890000,32,138.209,-15736.8,20.4476,0.375
18891000,30,137.006,-15731.1,13.6516,0.344
18892000,30,141.581,-15732.9,13.087,0.352
18893000,29,132.97,-15728.8,10.1636,0.341
18894000,31,143.088,-15723.9,15.7548,0.33
18895000,24,100.468,-15748.2,15.4968,0.317632
18896000,25,118.64,-15751.3,10.6862,0.285
18897000,24,110.777,-15749.4,9.3837,0.326
18898000,32,140.834,-15730.2,16.3126,0.309333
18899000,34,153.202,-15726,18.4565,0.3324
18900000,39,170.718,-15728.2,20.4172,0.3185
18901000,40,174.699,-15707,14.2809,0.32687
18902000,41,179.28,-15698.3,18.6732,0.337
18903000,40,174.014,-15711.8,18.9495,0.335
18904000,36,153.907,-15704,21.9213,0.359
18905000,35,150.539,-15697.9,21.8202,0.339
18906000,36,151.838,-15710.5,19.972,0.318
18907000,37,160.915,-15711.1,15.8592,0.344
18908000,38,155.17,-15703.6,25.4511,0.347
18909000,36,148.871,-15699.1,22.2414,0.324
18910000,37,148.105,-15698.4,18.6177,0.326
18911000,38,173.323,-15742.7,17.3269,0.328818
18912000,37,165.62,-15736.9,17.8736,0.335
18913000,36,169.132,-15739.6,19.6401,0.354
18914000,30,138.183,-15739.7,13.2012,0.332
18915000,38,154.832,-15722.3,20.5051,0.3438
18916000,41,171.995,-15721.3,21.931,0.342
18917000,41,172.149,-15725.1,23.6775,0.336
18918000,38,165.718,-15716.7,18.103,0.339
18919000,30,129.772,-15749.9,16.0957,0.320727
18920000,33,149.888,-15733.8,12.7825,0.334381
18921000,27,109.233,-15756.3,14.3053,0.3155
18922000,27,115.909,-15755.6,11.3838,0.31
18923000,24,103.314,-15757.9,15.9045,0.327
18924000,34,153.93,-15743.2,19.5069,0.3325
18925000,29,134.538,-15781.2,12.7738,0.318
18926000,31,141.09,-15763.1,13.7266,0.33
18927000,33,142.1,-15702.9,16.3095,0.316444
18928000,33,131.815,-15700.4,21.8578,0.33
18929000,36,138.627,-15698.9,18.1655,0.328
18930000,36,146.711,-15697.1,19.6707,0.325
18931000,35,146.121,-15694.5,19.1355,0.322
18932000,35,159,-15712,13.1288,0.339
18933000,35,147.538,-15710.6,20.8226,0.365
18934000,35,147.413,-15708.8,14.0267,0.35
18935000,35,158.604,-15707.2,13.9708,0.31
18936000,37,163.904,-15708.8,15.0965,0.331
18937000,42,195.852,-15708.8,18.0861,0.361
18938000,41,185.405,-15697.8,17.4533,0.366
18939000,41,182.677,-15704.3,23.5908,0.342
18940000,38,164.509,-15691.3,17.6242,0.319
18941000,39,165.569,-15705.6,20.1178,0.334
18942000,38,153.867,-15690,23.4999,0.324
18943000,30,141.817,-15729.7,13.7086,0.326053
18944000,30,137.269,-15734.3,15.6412,0.296
18945000,34,148.903,-15742,21.8542,0.321
18946000,36,170.577,-15744.3,21.1804,0.336
18947000,34,159.931,-15732.6,13.1542,0.324
18948000,33,155.079,-15734.7,17.6865,0.334
18949000,34,157.604,-15743.6,18.6349,0.319
18950000,34,161.247,-15738.8,13.9103,0.32
18951000,31,142.971,-15729.4,12.3404,0.31327
18952000,42,174.28,-15702,19.3425,0.3355
18953000,40,170.31,-15700.7,14.7532,0.332
18954000,40,160.836,-15698,22.067,0.326
18955000,38,160.016,-15691.2,20.8086,0.336
18956000,39,158.639,-15688.6,22.5756,0.343
18957000,40,180.987,-15699.3,16.7008,0.354
18958000,36,154.551,-15697.4,15.2025,0.34
18959000,31,146.079,-15723.1,13.8695,0.310625
18960000,32,150.847,-15735.1,19.4152,0.328
18961000,29,137.11,-15725,16.0852,0.337
18962000,29,134.85,-15738.9,14.4288,0.289
18963000,29,134.543,-15734.7,14.9624,0.295
18964000,30,114.486,-15763.1,13.1029,0.319368
18965000,39,171.243,-15701,16.5418,0.320286
18966000,39,169.515,-15700.1,17.9003,0.334
18967000,42,180.727,-15695.1,19.5237,0.344
18968000,43,176.074,-15694.8,22.9598,0.352
18969000,44,180.953,-15677.6,22.0104,0.318
18970000,42,167.789,-15673.2,17.7788,0.343
18971000,41,156.396,-15665.4,25.1334,0.309
18972000,40,152.304,-15672.8,21.6704,0.313
18973000,40,158.552,-15669.8,19.5514,0.346
18974000,26,122.954,-15777,14.055,0.3167
18975000,38,150.874,-15681.5,21.4713,0.327
18976000,38,153.886,-15676.2,18.3101,0.313
18977000,21,90.2037,-15778,11.2344,0.295333
18978000,39,174.839,-15719.1,18.9421,0.325667
18979000,39,179.224,-15717.2,19.9013,0.353
18980000,38,155.509,-15683.8,17.5979,0.31775
18981000,38,170.298,-15727.7,22.1502,0.3475
18982000,37,170.81,-15734.9,16.9676,0.371
18983000,35,154.311,-15722.8,20.1679,0.326
18984000,33,150.221,-15724.1,17.0937,0.299
18985000,32,143.391,-15769.4,16.2492,0.316375
18986000,33,134.906,-15734.5,20.5415,0.321667
18987000,30,140.602,-15770.7,15.6959,0.3605
18988000,40,174.119,-15680.6,20.2338,0.336375
18989000,39,167.194,-15693.9,15.5859,0.332
18990000,40,174.018,-15679.3,18.5942,0.339
18991000,44,177.216,-15672.6,22.5345,0.353
18992000,43,182.632,-15681.8,21.6768,0.366
18993000,42,174.233,-15679.9,21.4015,0.353
18994000,43,181.783,-15684.6,24.4783,0.344
18995000,44,185.783,-15682.2,24.6079,0.353
18996000,45,201.535,-15692.2,17.5479,0.354
18997000,43,179.695,-15696.9,24.1594,0.332
18998000,42,177.651,-15698,21.8233,0.347
18999000,31,144.939,-15722.3,13.8793,0.3178
19000000,40,171.962,-15702.1,18.212,0.3435
19001000,42,182.741,-15701.6,18.452,0.342
19002000,42,179.003,-15702.2,18.7152,0.328
19003000,44,181.958,-15688.1,30.0207,0.333
19004000,44,184.505,-15681.6,30.1979,0.328
19005000,45,191.337,-15690,22.874,0.343
19006000,43,182.584,-15695.2,25.235,0.337
19007000,40,164.032,-15700.5,21.4062,0.339
19008000,43,165.213,-15698.1,27.7251,0.344
19009000,43,176.93,-15688.8,24.3313,0.343
19010000,42,174.448,-15691,18.9217,0.343
19011000,44,184.964,-15701.7,18.6643,0.319
19012000,42,173.18,-15688.5,24.4573,0.327
19013000,44,176.665,-15682.2,24.9311,0.346
19014000,46,178.529,-15688.8,24.6345,0.327
19015000,49,208.627,-15689,21.4678,0.354
19016000,46,194.745,-15677.3,17.7082,0.339
19017000,45,183.457,-15687.5,18.9772,0.344
19018000,49,200.844,-15679.6,23.2683,0.34
19019000,47,186.045,-15684.6,23.0092,0.377
19020000,27,116.559,-15738.1,12.1347,0.319941
19021000,30,138.698,-15705.7,12.8796,0.310591
19022000,27,121.195,-15749.6,13.3048,0.3294
19023000,52,212.71,-15690.6,25.2985,0.3455
19024000,53,218.383,-15683,28.1991,0.332
19025000,49,193.402,-15688.6,24.7746,0.371
19026000,49,199.204,-15683.9,23.7482,0.356
19027000,37,178.022,-15701.6,21.7307,0.331333
19028000,45,171.8,-15689.7,24.4571,0.383
19029000,41,160.842,-15693.5,21.188,0.329
19030000,39,159.469,-15679.9,19.0657,0.314
19031000,39,158.614,-15691.1,17.8983,0.326
19032000,39,160.754,-15682.9,21.1477,0.329
19033000,39,152.59,-15688.9,24.1571,0.306
19034000,39,159.517,-15686.5,17.221,0.343
19035000,38,157.21,-15688.2,18.5053,0.322
19036000,37,152.635,-15695.6,15.9872,0.295
19037000,36,144.928,-15695.6,20.5237,0.343
19038000,36,150.378,-15708.8,17.2274,0.301
19039000,36,145.607,-15709.3,16.5186,0.328
19040000,29,137.095,-15716.7,15.9403,0.335615
19041000,28,130.432,-15741.3,12.2293,0.331476
19042000,40,160.925,-15696.7,15.5416,0.326
19043000,36,146.569,-15706.7,16.9296,0.349
19044000,37,152.964,-15708.7,21.0399,0.323
19045000,39,147.278,-15707.8,27.3686,0.327
19046000,41,170.532,-15699.5,20.1437,0.344
19047000,38,153.628,-15693.6,21.3994,0.345
19048000,30,125.664,-15745.2,18.9545,0.320714
19049000,35,150.991,-15730.3,13.9617,0.320444
19050000,33,136.893,-15745.7,18.0749,0.343
19051000,35,158.446,-15736.3,22.2612,0.345333
19052000,35,149.531,-15734.7,20.736,0.33
19053000,36,154.291,-15741.5,20.9868,0.346
19054000,35,148.107,-15745.2,21.823,0.378
19055000,34,150.19,-15753.7,20.1935,0.344
19056000,34,154.298,-15750.9,12.3691,0.342
19057000,27,126.005,-15755.8,10.6767,0.3182
19058000,33,146.317,-15727.9,18.1497,0.343625
19059000,32,144.199,-15721.8,16.1345,0.333
19060000,28,128.74,-15720,12.3141,0.316
19061000,30,122.66,-15723.3,22.0335,0.264
19062000,32,148.773,-15729.3,14.5309,0.327
19063000,33,149.661,-15738,18.7641,0.326
19064000,40,176.601,-15696.7,19.5501,0.335471
19065000,39,166.813,-15678.6,20.6325,0.31
19066000,41,173.771,-15694.9,21.5433,0.314
19067000,33,152.623,-15714.8,18.2174,0.3458
19068000,34,169.12,-15720.2,13.4502,0.299
19069000,34,160.718,-15712.3,18.5833,0.301
19070000,35,169.528,-15726.1,19.3583,0.346
19071000,37,167.505,-15719.9,19.8865,0.337125
19072000,45,194.415,-15687.5,24.6802,0.329167
19073000,45,192.442,-15690.1,19.1583,0.336
19074000,34,161.598,-15728,20.0209,0.345667
19075000,36,167.907,-15738.6,22.9973,0.339
19076000,44,186.771,-15667.2,24.9128,0.351
19077000,40,171.326,-15669.6,19.6621,0.334
19078000,39,163.642,-15660.9,18.9864,0.312
19079000,40,170.278,-15677.9,24.319,0.328
19080000,37,162.685,-15666.5,21.9501,0.315
19081000,39,174.815,-15665.6,17.5109,0.322
19082000,38,163.653,-15666.1,21.0272,0.329
19083000,30,138.357,-15710.3,12.6821,0.322769
19084000,38,165.49,-15673.2,15.304,0.323
19085000,39,164.226,-15663.1,18.6092,0.348
19086000,40,159.058,-15675.3,21.6782,0.345
19087000,42,175.194,-15673.3,20.4144,0.337
19088000,23,101.29,-15761.5,9.7,0.306258
19089000,22,93.9236,-15764.5,12.1444,0.283
19090000,22,90.5629,-15770.8,14.2248,0.279
19091000,41,178.665,-15679.8,21.644,0.32875
19092000,43,191.717,-15680.1,21.1988,0.349
19093000,42,178.263,-15677.4,23.7693,0.363
19094000,41,181.169,-15677,16.7814,0.352
19095000,29,119.479,-15726.5,17.1764,0.305917
19096000,37,153.171,-15677.7,21.6265,0.3435
19097000,34,148.528,-15678.5,14.5616,0.323
19098000,32,132.358,-15770,22.1087,0.332696
19099000,34,153.13,-15766.5,14.3325,0.352
19100000,32,139.506,-15766.6,17.0127,0.346
19101000,31,136.755,-15769.2,12.049,0.355
19102000,33,140.479,-15738,19.0658,0.322571
19103000,29,117.529,-15734.2,14.911,0.327
19104000,28,120.846,-15745.5,14.5373,0.315
19105000,44,190.294,-15663.6,23.03,0.324625
19106000,43,180.834,-15670.6,23.389,0.391
19107000,42,181.934,-15661.6,20.6222,0.334
19108000,44,196.484,-15670.7,23.9231,0.338
19109000,33,148.705,-15738.7,18.1435,0.3348
19110000,32,137.908,-15729.6,18.7952,0.326
19111000,30,131.127,-15731.2,18.003,0.339
19112000,29,126.014,-15733.2,17.0138,0.328
19113000,29,136.281,-15730.8,12.819,0.301
19114000,29,126.411,-15730.2,11.6224,0.318
19115000,29,117.851,-15731.2,21.9102,0.322
19116000,28,121.808,-15730.6,18.3268,0.295
19117000,28,123.829,-15732.8,16.6048,0.317
19118000,27,119.33,-15732.2,15.9445,0.312
19119000,30,133.12,-15732.5,14.2311,0.297
19120000,29,123.047,-15735.5,17.1695,0.309
19121000,32,147.038,-15735.8,13.5677,0.309774
19122000,31,148.266,-15733.6,11.3748,0.331
19123000,30,134.262,-15742.7,13.7333,0.327
19124000,31,136.937,-15729.7,14.3243,0.304
19125000,40,151.934,-15692.9,21.5894,0.324706
19126000,38,162.405,-15682.7,19.6811,0.328
19127000,40,166.341,-15687.4,19.7258,0.327
19128000,42,160.852,-15689.4,21.1388,0.359
19129000,42,163.339,-15697.2,22.3628,0.337
19130000,42,157.306,-15690.7,22.7249,0.342
19131000,41,153.913,-15677.9,21.0156,0.324
19132000,33,144.045,-15728.5,12.8874,0.314625
19133000,32,135.062,-15729.8,15.6536,0.329
19134000,44,161.035,-15681.7,20.6321,0.323
19135000,42,166.659,-15676.9,18.2116,0.323
19136000,43,179.184,-15684.5,19.5545,0.325
19137000,45,181.952,-15674.4,29.6152,0.339
19138000,44,186.117,-15685.2,20.2189,0.31
19139000,28,123.804,-15740.8,15.6885,0.322437
19140000,29,114.337,-15744.9,18.0966,0.302
19141000,28,120.978,-15736.8,15.0747,0.337
19142000,46,192.233,-15677.3,17.9946,0.322
19143000,45,185.106,-15667.8,20.8311,0.349
19144000,47,186.227,-15686.5,20.7396,0.372
19145000,50,205.587,-15680.4,21.9768,0.354
19146000,53,224.324,-15678.7,30.2287,0.351
19147000,53,223.442,-15672.4,29.7095,0.339
19148000,54,235.737,-15659.1,27.6016,0.382
19149000,50,221.729,-15656.8,23.1268,0.353
19150000,48,214.326,-15666.2,24.9209,0.34
19151000,47,204.348,-15664.1,26.1116,0.342
19152000,46,200.281,-15674,19.5442,0.364
19153000,48,201.365,-15679.2,21.8292,0.38
19154000,46,188.035,-15671.7,27.483,0.35
19155000,49,205.947,-15678.9,22.463,0.367
19156000,46,195.873,-15672.7,21.1944,0.333
19157000,46,193.655,-15673,21.1284,0.378
19158000,44,193.59,-15675,14.5022,0.355
19159000,45,179.862,-15677.9,23.4053,0.373
19160000,45,186.781,-15676.6,26.6065,0.353
19161000,47,188.802,-15670.7,28.9152,0.349
19162000,44,181.963,-15663.8,22.0818,0.343
19163000,38,151.79,-15669.9,26.8621,0.336
19164000,40,174.095,-15666.8,17.7838,0.328
19165000,42,184.163,-15683.3,20.6568,0.348
19166000,42,173.163,-15675,25.48,0.342
19167000,43,188.491,-15681.9,23.7594,0.368
19168000,42,172.982,-15675.4,24.6847,0.349
19169000,39,181.398,-15683.2,17.3882,0.332
19170000,41,177.501,-15673.7,21.1234,0.337
19171000,39,175.108,-15677.1,16.2624,0.339
19172000,39,168.985,-15680.5,18.435,0.311
19173000,39,168.335,-15672.1,19.5997,0.339
19174000,41,170.272,-15670,28.0544,0.342
19175000,42,180.708,-15677.4,17.1812,0.347
19176000,40,166.591,-15688.7,14.4023,0.337
19177000,36,136.317,-15693.3,20.9008,0.317
19178000,34,134.057,-15695.5,21.6001,0.31
19179000,30,136.271,-15726.2,16.6752,0.325923
19180000,31,141.149,-15727.4,17.7853,0.303
19181000,31,143.976,-15717.7,11.9643,0.324
19182000,36,144.332,-15693.9,20.1829,0.307
19183000,38,168.901,-15694.6,14.5755,0.326
19184000,37,156.814,-15703.3,16.1481,0.336
19185000,39,161.159,-15711.7,16.8167,0.337
19186000,44,193.695,-15699.3,22.3902,0.327
19187000,43,196.945,-15697.3,19.9826,0.361
19188000,43,192.402,-15699.9,23.0247,0.357
19189000,41,178.964,-15717.1,25.1389,0.341
19190000,39,169.258,-15710.3,20.3646,0.338
19191000,41,181.822,-15703,17.9167,0.369
19192000,41,185.796,-15708.4,18.5433,0.361
19193000,42,181.916,-15704.6,24.189,0.35
19194000,39,169.119,-15709.1,17.67,0.334
19195000,35,160.012,-15726.3,19.2604,0.329643
19196000,29,130.178,-15734.6,14.7327,0.325782
19197000,26,108.304,-15745.1,11.4067,0.324
19198000,25,108.48,-15743.3,11.1588,0.323
19199000,35,140.265,-15697.6,20.1954,0.3336
19200000,33,131.631,-15678.1,17.254,0.325
19201000,35,148.341,-15679.2,14.8754,0.286
19202000,39,165.986,-15698.4,21.4682,0.341857
19203000,46,190.898,-15702.4,23.1189,0.328
19204000,30,131.345,-15730.2,17.43,0.332333
19205000,29,127.543,-15740.2,15.2446,0.306
19206000,30,123.499,-15737.1,16.3827,0.316
19207000,30,135.976,-15739.6,12.2457,0.319
19208000,31,137.752,-15744.6,14.0257,0.329
19209000,35,150.879,-15731.7,16.8227,0.317
19210000,39,166.454,-15728.2,20.5424,0.323
19211000,40,183.233,-15736.6,17.6247,0.337
19212000,40,170.315,-15708.5,19.1298,0.338273
19213000,39,168.704,-15705.3,18.9724,0.331
19214000,47,208.744,-15718.5,28.3214,0.356091
19215000,44,171.741,-15722.7,30.1997,0.36475
19216000,41,174.695,-15732.7,15.9429,0.387
19217000,33,141.503,-15733,14.1303,0.32656
19218000,35,150.496,-15746.2,20.7548,0.331
19219000,35,149.164,-15737.6,20.374,0.318
19220000,38,161.684,-15712.3,13.7984,0.329857
19221000,34,135.315,-15713.4,24.4703,0.335
19222000,34,143.334,-15718.3,15.5756,0.314
19223000,31,131.455,-15742.3,15.0136,0.311
19224000,35,156.133,-15737.3,14.1885,0.313
19225000,35,155.657,-15719.4,16.7106,0.349455
19226000,36,159.04,-15720.8,18.5282,0.348
19227000,34,142.611,-15721.5,15.8548,0.3064
19228000,38,156.582,-15715.5,21.8039,0.335417
19229000,35,154.012,-15719.5,14.2495,0.322
19230000,31,123.067,-15712.9,14.091,0.316667
19231000,35,157.772,-15713.6,16.4917,0.3436
19232000,36,159.873,-15714,16.646,0.328
19233000,34,154.581,-15717.3,14.1225,0.335
19234000,37,159.866,-15715.8,21.3001,0.336
19235000,36,156.94,-15712.6,19.4052,0.343
19236000,32,143.012,-15717,15.8981,0.3002
19237000,34,153.698,-15722.7,16.5802,0.336
19238000,36,152.989,-15724.9,17.8694,0.33
19239000,34,142.61,-15723.6,16.4122,0.35
19240000,33,137.395,-15710.3,16.5852,0.307
19241000,36,149.635,-15699.1,18.168,0.299
19242000,35,136.437,-15703.1,18.8577,0.335833
19243000,38,158.01,-15710.3,22.6329,0.368
19244000,37,148.777,-15719.9,28.7959,0.329
19245000,37,156.661,-15697.3,17.9013,0.320333
19246000,35,140.306,-15691.7,17.7962,0.324
19247000,35,142.853,-15707.5,16.0602,0.289
19248000,36,152.421,-15715.7,16.3508,0.296
19249000,38,168.863,-15709.7,17.4195,0.298
19250000,37,160.881,-15708.2,19.9355,0.353
19251000,36,162.375,-15722.9,13.5802,0.312
19252000,36,163.993,-15720.3,14.8521,0.349
19253000,34,142.012,-15713.3,16.2395,0.325
19254000,36,158.894,-15706.7,18.2607,0.332
19255000,35,153.122,-15711.1,19.4738,0.333
19256000,35,158.58,-15718.1,15.5168,0.351
19257000,36,163.995,-15711.1,13.432,0.317
19258000,28,129.096,-15744.9,7.44752,0.306294
19259000,34,154.661,-15707.5,19.8258,0.3191
19260000,36,155.386,-15717.7,18.8227,0.333667
19261000,33,136.254,-15707.5,17.1281,0.327882
19262000,36,147.099,-15704.6,17.3903,0.302
19263000,35,157.194,-15704.7,19.5371,0.321333
19264000,36,160.391,-15702.7,20.3884,0.318
19265000,39,162.871,-15697.5,18.6185,0.319667
19266000,39,164.305,-15691.3,18.3939,0.347
19267000,34,151.437,-15699,20.8218,0.32
19268000,39,177.77,-15721.1,19.4379,0.332333
19269000,34,138.068,-15693.3,19.1038,0.325333
19270000,35,141.939,-15693.3,17.0087,0.316
19271000,32,123.189,-15704.4,17.9531,0.306
19272000,32,125.199,-15712.1,19.2329,0.303
19273000,29,117.577,-15716.7,14.7245,0.297
19274000,34,151.817,-15720.9,17.4991,0.333667
19275000,39,179.702,-15720.3,18.8037,0.329
19276000,39,179.554,-15722,18.7821,0.364
19277000,38,165.406,-15729.1,23.6121,0.3244
19278000,39,174.25,-15722.3,19.5659,0.375
19279000,40,182.757,-15722.9,24.0794,0.384
19280000,36,159.565,-15719.9,23.1406,0.367
19281000,37,166.419,-15718.8,19.3041,0.3456
19282000,39,177.281,-15707.8,18.1873,0.334
19283000,41,181.655,-15722.8,17.3274,0.366
19284000,40,178.458,-15715,22.1171,0.331
19285000,39,178.437,-15722.2,16.9845,0.363
19286000,37,165.984,-15717.2,17.4825,0.335
19287000,37,159.332,-15709.4,16.2164,0.3155
19288000,38,161.387,-15707,22.3163,0.323
19289000,37,164.092,-15701.8,18.5561,0.332
19290000,34,155.099,-15703.8,16.2405,0.332
19291000,34,160.069,-15709.6,13.0745,0.324
19292000,34,145.698,-15703.8,20.0653,0.306
19293000,33,135.317,-15734.1,24.2093,0.311657
19294000,31,137.258,-15737.3,14.6969,0.303
19295000,30,135.489,-15735.5,14.7047,0.335
19296000,28,130.808,-15744.2,12.3443,0.287
19297000,34,151.4,-15719.6,15.5168,0.319182
19298000,34,147.677,-15715.4,23.6109,0.313
19299000,34,153.827,-15717.4,13.5821,0.32
19300000,34,151.313,-15714.6,17.8542,0.289
19301000,34,153.803,-15732.9,19.1538,0.3084
19302000,31,137.583,-15731.3,18.4202,0.325
19303000,27,116.659,-15731.1,14.8832,0.298
19304000,30,140.52,-15731.5,13.7916,0.287
19305000,32,141.055,-15732.4,17.0471,0.3185
19306000,30,131.598,-15732.4,16.5371,0.31
19307000,31,137.756,-15724.6,15.8226,0.311
19308000,32,141.891,-15725.1,14.0867,0.317
19309000,36,153.112,-15712.2,21.7987,0.316882
19310000,37,142.041,-15712.1,17.6747,0.325
19311000,39,155.975,-15708.9,24.2525,0.326
19312000,38,167.514,-15705.4,17.9432,0.317
19313000,36,155.545,-15703.8,19.3001,0.334
19314000,41,179.688,-15696.6,18.1012,0.345
19315000,39,166.202,-15683.3,21.7322,0.34
19316000,39,164.923,-15688.4,21.3377,0.361
19317000,41,169.819,-15685.9,22.7306,0.34
19318000,44,191.612,-15682.7,22.2809,0.37
19319000,44,183.65,-15689,22.296,0.365
19320000,41,167.924,-15687,19.837,0.347
19321000,43,207.859,-15705.7,17.3345,0.341905
19322000,45,199.341,-15712.2,26.5404,0.341
19323000,43,191.912,-15699,20.4964,0.361
19324000,39,155.771,-15685.4,26.8501,0.3305
19325000,41,177.706,-15681,18.9519,0.351
19326000,39,166.784,-15687.3,19.3456,0.314
19327000,37,158.649,-15688.1,20.9519,0.319
19328000,39,180.074,-15683.1,15.8737,0.346
19329000,40,179.043,-15678.8,17.8295,0.329
19330000,42,176.176,-15694.4,23.2818,0.334
19331000,43,183.384,-15690.5,17.5999,0.354
19332000,44,185.382,-15679.2,25.2535,0.36
19333000,42,184.729,-15692.7,18.6641,0.357
19334000,45,196.117,-15703.8,23.4788,0.343545
19335000,47,214.939,-15702.9,21.7764,0.365
19336000,41,173.036,-15672,20.7956,0.327
19337000,43,180.981,-15674.1,20.5033,0.334
19338000,42,184.334,-15686.6,17.9432,0.351
19339000,41,173.665,-15686.2,17.9144,0.343
19340000,39,160.391,-15686.9,22.0689,0.341
19341000,38,159.752,-15677.8,17.9871,0.34
19342000,41,173.382,-15681.8,21.9529,0.306
19343000,41,169.263,-15679.3,27.028,0.342
19344000,43,179.366,-15675.1,22.3078,0.333
19345000,32,142.058,-15724.3,15.3911,0.320189
19346000,31,129.998,-15737.9,15.7923,0.321619
19347000,54,219.026,-15699.4,29.349,0.367083
19348000,50,209.105,-15704.5,23.4517,0.377
19349000,50,197.858,-15702.8,25.3097,0.337
19350000,47,185.825,-15702.3,24.8854,0.368
19351000,48,201.591,-15691.3,27.7593,0.346
19352000,43,186.411,-15682.4,22.4226,0.342125
19353000,45,183.476,-15700.7,25.667,0.3515
19354000,32,150.6,-15733.3,16.0705,0.33075
19355000,30,140.425,-15736.6,15.6674,0.3
19356000,34,147.414,-15730,17.0751,0.335727
19357000,33,147.73,-15717.5,17.4763,0.33
19358000,33,150.511,-15741.4,19.0626,0.325
19359000,41,161.662,-15699.3,30.0797,0.3435
19360000,45,201.694,-15676.8,24.2715,0.35175
19361000,48,217.546,-15682.7,21.0793,0.379
19362000,42,186.595,-15691.7,23.265,0.336333
19363000,42,188.328,-15704.3,23.451,0.342
19364000,42,191.823,-15696,19.1253,0.356
19365000,39,164.845,-15711.8,26.2844,0.339
19366000,39,165.584,-15710.1,19.4913,0.339
19367000,39,177.41,-15707.7,18.3739,0.335
19368000,37,173.358,-15720.9,15.3225,0.332455
19369000,36,155.86,-15729.4,19.5685,0.349
19370000,37,154.92,-15736.1,19.7279,0.345
19371000,38,165.124,-15726.3,17.3234,0.319
19372000,38,158.564,-15727.9,28.3464,0.3154
19373000,37,160.076,-15723.7,21.0835,0.32
19374000,36,140.898,-15718,23.8289,0.311
19375000,42,186.592,-15676.7,22.724,0.3505
19376000,41,177.794,-15670.5,21.0693,0.34
19377000,43,181.522,-15677.6,21.4789,0.339
19378000,45,184.918,-15678.7,28.0647,0.352
19379000,45,184.772,-15681,24.8689,0.354
19380000,44,181.937,-15677.8,21.8852,0.345
19381000,47,186.485,-15681.5,30.888,0.362
19382000,48,196.222,-15678.3,22.4401,0.36
19383000,46,188.9,-15684.3,26.3235,0.376
19384000,45,193.232,-15682.5,19.6133,0.328
19385000,43,180.809,-15684,23.7177,0.355
19386000,35,158.054,-15720.6,20.8232,0.335933
19387000,36,163.833,-15726.4,16.6225,0.345
19388000,36,160.561,-15728.6,20.9988,0.34
19389000,35,156.056,-15725.8,16.3949,0.328
19390000,37,148.48,-15702.1,26.5734,0.315437
19391000,34,150.424,-15712.7,10.5652,0.284
19392000,34,145.433,-15710.9,18.4923,0.312
19393000,35,145.641,-15711.3,24.4275,0.295
19394000,36,155.876,-15713.3,14.2794,0.322
19395000,34,145.448,-15706.4,20.3791,0.303
19396000,39,165.255,-15692.9,15.2933,0.338455
19397000,38,160.819,-15697.6,20.7683,0.329
19398000,37,161.122,-15696,14.4205,0.341
19399000,38,165.85,-15684.3,14.9028,0.32
19400000,40,161.634,-15688.6,25.5957,0.348
19401000,27,122.843,-15754.6,12.9723,0.308465
19402000,40,168.49,-15695.7,18.0842,0.3365
19403000,40,163.927,-15688.5,18.5312,0.338
19404000,41,171.419,-15684.4,16.2293,0.355
19405000,42,178.886,-15684.2,17.7939,0.329
19406000,42,177.145,-15677.2,24.6553,0.35
19407000,41,164.275,-15678.6,24.8315,0.332
19408000,39,171.703,-15689.2,16.9908,0.304
19409000,38,158.896,-15696,20.5977,0.329
19410000,39,169.476,-15703.6,15.9489,0.332
19411000,40,171.242,-15708,18.2671,0.352
19412000,37,165.842,-15721.9,18.0565,0.336739
19413000,36,169.626,-15718.7,15.0989,0.349
19414000,36,170.718,-15710,13.931,0.342
19415000,36,166.79,-15709.6,18.4938,0.366
19416000,35,152.244,-15713.7,17.8568,0.313
19417000,36,160.216,-15723.6,19.1157,0.369
19418000,36,161.042,-15715.9,21.5093,0.359
19419000,35,160.332,-15717.7,14.0286,0.305917
19420000,39,163.274,-15682.4,18.9867,0.344
19421000,41,183.675,-15706.2,18.3734,0.355667
19422000,37,162.65,-15695.3,15.1837,0.3035
19423000,34,144.475,-15698.6,16.0003,0.321
19424000,39,165.121,-15685.6,16.3229,0.351
19425000,39,161.788,-15686.2,22.3547,0.334
19426000,36,140.281,-15686.3,19.5071,0.338
19427000,30,128.333,-15725.1,16.6269,0.327375
19428000,28,120.044,-15732.8,13.8645,0.304
19429000,32,140.055,-15724.5,15.2577,0.311
