"harmMeans_Lam" "arithMeans_Lam" "harmMeans_Mu" "arithMeans_Mu" "harmMeans_NetDiv" "arithMeans_NetDiv"
"Parascalops_breweri_TALPIDAE_EULIPOTYPHLA" 0.110603088663616 0.13646556645083 0.00293025826310381 0.0551219586251 0.076845272142583 0.0813436078257298
"Nesophontes_paramicrus_NESOPHONTIDAE_EULIPOTYPHLA" 0.118392045646515 0.139422466766696 0.00295355643486792 0.0563785058551 0.0766468907693211 0.083043960911596
"Nesophontes_edithae_NESOPHONTIDAE_EULIPOTYPHLA" 0.118392045646515 0.139422466766696 0.00295355643486792 0.0563785058551 0.0766468907693211 0.083043960911596
"Nesophontes_hypomicrus_NESOPHONTIDAE_EULIPOTYPHLA" 0.118392045646515 0.139422466766696 0.00295355643486792 0.0563785058551 0.0766468907693211 0.083043960911596
"Nesophontes_zamicrus_NESOPHONTIDAE_EULIPOTYPHLA" 0.118250492112921 0.139211365973138 0.00295019470893809 0.0563098525451 0.0765915943467087 0.0829015134280379
"Nesophontes_major_NESOPHONTIDAE_EULIPOTYPHLA" 0.118250492112921 0.139211365973138 0.00295019470893809 0.0563098525451 0.0765915943467087 0.0829015134280379
"Nesophontes_micrus_NESOPHONTIDAE_EULIPOTYPHLA" 0.118250492112921 0.139211365973138 0.00295019470893809 0.0563098525451 0.0765915943467087 0.0829015134280379
"Scapanus_townsendii_TALPIDAE_EULIPOTYPHLA" 0.11715817803293 0.136902124674981 0.00293489239152885 0.0553151153651 0.0813202564694906 0.081587009309881
"Scapanus_orarius_TALPIDAE_EULIPOTYPHLA" 0.117390091066896 0.136958842149287 0.00293180902595406 0.0552802390851 0.0763767386936754 0.0816786030641874
"Scapanus_latimanus_TALPIDAE_EULIPOTYPHLA" 0.117292855724682 0.136728512184164 0.00293063578184317 0.0551947642651 0.0763381224591486 0.0815337479190644
"Scalopus_aquaticus_TALPIDAE_EULIPOTYPHLA" 0.117348788859968 0.136903920636812 0.00293374081605561 0.0553436929951 0.076352851454139 0.0815602276417116
"Euroscaptor_mizura_TALPIDAE_EULIPOTYPHLA" 0.132376483780817 0.155560747693016 0.00425218057206652 0.0607404261596 0.0825914762284417 0.0948203215334164
"Euroscaptor_subanura_TALPIDAE_EULIPOTYPHLA" 0.132376483780817 0.155560747693016 0.00425218057206652 0.0607404261596 0.0825914762284417 0.0948203215334164
"Mogera_tokudae_TALPIDAE_EULIPOTYPHLA" 0.132511062943716 0.156098125711595 0.00425583864091174 0.0605922308996 0.0825107394116991 0.095505894811995
"Mogera_etigo_TALPIDAE_EULIPOTYPHLA" 0.132511062943716 0.156098125711595 0.00425583864091174 0.0605922308996 0.0825107394116991 0.095505894811995
"Mogera_imaizumii_TALPIDAE_EULIPOTYPHLA" 0.132511062943716 0.156098125711595 0.00425583864091174 0.0605922308996 0.0825107394116991 0.095505894811995
"Mogera_uchidai_TALPIDAE_EULIPOTYPHLA" 0.132440685080671 0.155771594259811 0.00425057089500514 0.0605552224196 0.0824838752778265 0.0952163718402111
"Mogera_wogura_TALPIDAE_EULIPOTYPHLA" 0.132440685080671 0.155771594259811 0.00425057089500514 0.0605552224196 0.0824838752778265 0.0952163718402111
"Mogera_robusta_TALPIDAE_EULIPOTYPHLA" 0.132440685080671 0.155771594259811 0.00425057089500514 0.0605552224196 0.0824838752778265 0.0952163718402111
"Mogera_insularis_TALPIDAE_EULIPOTYPHLA" 0.132440685080671 0.155771594259811 0.00425057089500514 0.0605552224196 0.0824838752778265 0.0952163718402111
"Mogera_kanoana_TALPIDAE_EULIPOTYPHLA" 0.132145262220757 0.155710054875119 0.00425109352036486 0.0606541524196 0.0826559047936137 0.0950559024555194
"Euroscaptor_klossi_TALPIDAE_EULIPOTYPHLA" 0.132330655132199 0.155527339579945 0.00425031563643304 0.0605420540196 0.0824255897492353 0.0949852855603446
"Euroscaptor_longirostris_TALPIDAE_EULIPOTYPHLA" 0.132124269302901 0.15547288352568 0.00425371594486426 0.0607102631796 0.0825504297387459 0.09476262034608
"Euroscaptor_grandis_TALPIDAE_EULIPOTYPHLA" 0.132330655132199 0.155527339579945 0.00425031563643304 0.0605420540196 0.0824255897492353 0.0949852855603446
"Scaptochirus_moschatus_TALPIDAE_EULIPOTYPHLA" 0.132330655132199 0.155527339579945 0.00425031563643304 0.0605420540196 0.0824255897492353 0.0949852855603446
"Parascaptor_leucura_TALPIDAE_EULIPOTYPHLA" 0.132330655132199 0.155527339579945 0.00425031563643304 0.0605420540196 0.0824255897492353 0.0949852855603446
"Euroscaptor_parvidens_TALPIDAE_EULIPOTYPHLA" 0.132305898671743 0.155477588182516 0.00425162590719175 0.0605533466296 0.0824117103473501 0.0949242415529161
"Euroscaptor_micrura_TALPIDAE_EULIPOTYPHLA" 0.132186915645867 0.155464348554026 0.00425075257368969 0.0606698515196 0.0825684961796108 0.0947944970344262
"Talpa_davidiana_TALPIDAE_EULIPOTYPHLA" 0.131090346821837 0.153973853178835 0.00430931838860874 0.0599650398276 0.081975919471113 0.0940088133512354
"Talpa_caeca_TALPIDAE_EULIPOTYPHLA" 0.131090346821837 0.153973853178835 0.00430931838860874 0.0599650398276 0.081975919471113 0.0940088133512354
"Talpa_romana_TALPIDAE_EULIPOTYPHLA" 0.131090346821837 0.153973853178835 0.00430931838860874 0.0599650398276 0.081975919471113 0.0940088133512354
"Talpa_europaea_TALPIDAE_EULIPOTYPHLA" 0.131250350338264 0.154179787668172 0.00431401655259715 0.0602925534976 0.0883471214710296 0.0938872341705723
"Talpa_occidentalis_TALPIDAE_EULIPOTYPHLA" 0.131250350338264 0.154179787668172 0.00431401655259715 0.0602925534976 0.0883471214710296 0.0938872341705723
"Talpa_stankovici_TALPIDAE_EULIPOTYPHLA" 0.131090346821837 0.153973853178835 0.00430931838860874 0.0599650398276 0.081975919471113 0.0940088133512354
"Talpa_levantis_TALPIDAE_EULIPOTYPHLA" 0.131090346821837 0.153973853178835 0.00430931838860874 0.0599650398276 0.081975919471113 0.0940088133512354
"Talpa_caucasica_TALPIDAE_EULIPOTYPHLA" 0.131203632853 0.154368990005013 0.00433468129637818 0.0600422789296 0.08201820786249 0.0943267110754131
"Talpa_altaica_TALPIDAE_EULIPOTYPHLA" 0.131209151661864 0.154066152441717 0.00432814372289123 0.0604471258876 0.082256473822949 0.0936190265541167
"Urotrichus_talpoides_TALPIDAE_EULIPOTYPHLA" 0.116803107498794 0.136431811326017 0.00290189624335418 0.0550136176321 0.0760548666389994 0.0814181936939171
"Dymecodon_pilirostris_TALPIDAE_EULIPOTYPHLA" 0.116939987873627 0.136476613333168 0.00289899136433169 0.0549910417521 0.0762434215773543 0.0814855715810684
"Scaptonyx_fusicaudus_TALPIDAE_EULIPOTYPHLA" 0.112378548717857 0.136541070768057 0.00290026152058569 0.0559488673231 0.0783361908612321 0.0805922034449573
"Condylura_cristata_TALPIDAE_EULIPOTYPHLA" 0.114807572247541 0.136288154947398 0.00293358606436239 0.0562091509551 0.0771375441550654 0.0800790039922978
"Neurotrichus_gibbsii_TALPIDAE_EULIPOTYPHLA" 0.114305993140223 0.136269169472461 0.00300370469189196 0.0570529634681 0.0776299937125738 0.0792162060043613
"Galemys_pyrenaicus_TALPIDAE_EULIPOTYPHLA" 0.110807526894297 0.135542104718702 0.00293402269089942 0.0553514581851 0.0781654485204036 0.0801906465336021
"Desmana_moschata_TALPIDAE_EULIPOTYPHLA" 0.115280880722028 0.135679454669061 0.00293181062567333 0.0552349202751 0.0763598252831775 0.0804445343939605
"Solisorex_pearsoni_SORICIDAE_EULIPOTYPHLA" 0.0808784146960603 0.142534975862919 0.0035828345547563 0.0597269861 0.0843161411389588 0.0828079897629187
"Suncus_ater_SORICIDAE_EULIPOTYPHLA" 0.228484448867997 0.275444357527124 0.00514045857698987 0.0472943872478 0.186529527311259 0.228149970279324
"Suncus_lixus_SORICIDAE_EULIPOTYPHLA" 0.250621051543723 0.277283523497546 0.00513252253925531 0.0464298207778 0.186364721709921 0.230853702719746
"Suncus_fellowesgordoni_SORICIDAE_EULIPOTYPHLA" 0.250621051543723 0.277283523497546 0.00513252253925531 0.0464298207778 0.186364721709921 0.230853702719746
"Suncus_malayanus_SORICIDAE_EULIPOTYPHLA" 0.236141214408906 0.276898639863735 0.0051663655286697 0.0464320876068 0.189873360332716 0.230466552256935
"Suncus_etruscus_SORICIDAE_EULIPOTYPHLA" 0.250621051543723 0.277283523497546 0.00513252253925531 0.0464298207778 0.186364721709921 0.230853702719746
"Suncus_madagascariensis_SORICIDAE_EULIPOTYPHLA" 0.250621051543723 0.277283523497546 0.00513252253925531 0.0464298207778 0.186364721709921 0.230853702719746
"Feroculus_feroculus_SORICIDAE_EULIPOTYPHLA" 0.210619427460159 0.276414388586444 0.005137115717623 0.0468395823778 0.187929110210179 0.229574806208644
"Suncus_aequatorius_SORICIDAE_EULIPOTYPHLA" 0.286349951904544 0.2959100630217 0.00453265020381807 0.0417516663951 0.232057000688992 0.2541583966266
"Suncus_zeylanicus_SORICIDAE_EULIPOTYPHLA" 0.286349951904544 0.2959100630217 0.00453265020381807 0.0417516663951 0.232057000688992 0.2541583966266
"Suncus_montanus_SORICIDAE_EULIPOTYPHLA" 0.286349951904544 0.2959100630217 0.00453265020381807 0.0417516663951 0.232057000688992 0.2541583966266
"Suncus_murinus_SORICIDAE_EULIPOTYPHLA" 0.286349951904544 0.2959100630217 0.00453265020381807 0.0417516663951 0.232057000688992 0.2541583966266
"Suncus_stoliczkanus_SORICIDAE_EULIPOTYPHLA" 0.283275378955723 0.295419540712682 0.00453403160414281 0.0418696935951 0.232512062317832 0.253549847117582
"Sylvisorex_corbeti_SORICIDAE_EULIPOTYPHLA" 0.286169015700383 0.295738820847135 0.00453335936537649 0.0417378801951 0.231931482602041 0.254000940652035
"Suncus_dayi_SORICIDAE_EULIPOTYPHLA" 0.286169015700383 0.295738820847135 0.00453335936537649 0.0417378801951 0.231931482602041 0.254000940652035
"Sylvisorex_pluvialis_SORICIDAE_EULIPOTYPHLA" 0.286169015700383 0.295738820847135 0.00453335936537649 0.0417378801951 0.231931482602041 0.254000940652035
"Crocidura_lea_SORICIDAE_EULIPOTYPHLA" 0.301195540432897 0.303711043714522 0.00477703907834305 0.0374818166642 0.262150123876381 0.266229227050322
"Crocidura_thomensis_SORICIDAE_EULIPOTYPHLA" 0.301195540432897 0.303711043714522 0.00477703907834305 0.0374818166642 0.262150123876381 0.266229227050322
"Crocidura_elongata_SORICIDAE_EULIPOTYPHLA" 0.301195540432897 0.303711043714522 0.00477703907834305 0.0374818166642 0.262150123876381 0.266229227050322
"Crocidura_musseri_SORICIDAE_EULIPOTYPHLA" 0.292751471343975 0.302460713418947 0.00480096326278622 0.0381893846442 0.269226972085119 0.264271328774747
"Crocidura_rhoditis_SORICIDAE_EULIPOTYPHLA" 0.300879384934581 0.303590263211417 0.00477479358846981 0.0375390378342 0.263786810582212 0.266051225377217
"Crocidura_annamitensis_SORICIDAE_EULIPOTYPHLA" 0.300879384934581 0.303590263211417 0.00477479358846981 0.0375390378342 0.263786810582212 0.266051225377217
"Crocidura_levicula_SORICIDAE_EULIPOTYPHLA" 0.3014348342662 0.304141953322304 0.00477462255225536 0.0374001496342 0.262722059339256 0.266741803688104
"Crocidura_andamanensis_SORICIDAE_EULIPOTYPHLA" 0.3014348342662 0.304141953322304 0.00477462255225536 0.0374001496342 0.262722059339256 0.266741803688104
"Crocidura_pullata_SORICIDAE_EULIPOTYPHLA" 0.3014348342662 0.304141953322304 0.00477462255225536 0.0374001496342 0.262722059339256 0.266741803688104
"Crocidura_batakorum_SORICIDAE_EULIPOTYPHLA" 0.281591236614088 0.302897446660529 0.00490149208483974 0.0379633365022 0.264038770220766 0.264934110158329
"Crocidura_whitakeri_SORICIDAE_EULIPOTYPHLA" 0.298651064649985 0.303816106474915 0.00477097427061173 0.0381987810742 0.249331517019058 0.265617325400715
"Crocidura_fumosa_SORICIDAE_EULIPOTYPHLA" 0.301640512754069 0.304427717789765 0.00477034753265432 0.0381229775742 0.23921856433747 0.266304740215565
"Crocidura_paradoxura_SORICIDAE_EULIPOTYPHLA" 0.301770059681881 0.304303565662875 0.00609297091823681 0.0377825985889 0.262740684375479 0.266520967073975
"Crocidura_arispa_SORICIDAE_EULIPOTYPHLA" 0.301770059681881 0.304303565662875 0.00609297091823681 0.0377825985889 0.262740684375479 0.266520967073975
"Crocidura_hispida_SORICIDAE_EULIPOTYPHLA" 0.301770059681881 0.304303565662875 0.00609297091823681 0.0377825985889 0.262740684375479 0.266520967073975
"Crocidura_brunnea_SORICIDAE_EULIPOTYPHLA" 0.301770059681881 0.304303565662875 0.00609297091823681 0.0377825985889 0.262740684375479 0.266520967073975
"Crocidura_nigrofusca_SORICIDAE_EULIPOTYPHLA" 0.301770059681881 0.304303565662875 0.00609297091823681 0.0377825985889 0.262740684375479 0.266520967073975
"Crocidura_orientalis_SORICIDAE_EULIPOTYPHLA" 0.301261202867537 0.304028087957311 0.00609466422194994 0.0379236382889 0.260165940262964 0.266104449668411
"Crocidura_beccarii_SORICIDAE_EULIPOTYPHLA" 0.301770059681881 0.304303565662875 0.00609297091823681 0.0377825985889 0.262740684375479 0.266520967073975
"Crocidura_lepidura_SORICIDAE_EULIPOTYPHLA" 0.301770059681881 0.304303565662875 0.00609297091823681 0.0377825985889 0.262740684375479 0.266520967073975
"Crocidura_vosmaeri_SORICIDAE_EULIPOTYPHLA" 0.301770059681881 0.304303565662875 0.00609297091823681 0.0377825985889 0.262740684375479 0.266520967073975
"Crocidura_nigripes_SORICIDAE_EULIPOTYPHLA" 0.29982751708027 0.304012290531958 0.00609405215237966 0.0378773038889 0.263827412342359 0.266134986643059
"Crocidura_phaeura_SORICIDAE_EULIPOTYPHLA" 0.29982751708027 0.304012290531958 0.00609405215237966 0.0378773038889 0.263827412342359 0.266134986643059
"Crocidura_palawanensis_SORICIDAE_EULIPOTYPHLA" 0.301770059681881 0.304303565662875 0.00609297091823681 0.0377825985889 0.262740684375479 0.266520967073975
"Crocidura_beatus_SORICIDAE_EULIPOTYPHLA" 0.301770059681881 0.304303565662875 0.00609297091823681 0.0377825985889 0.262740684375479 0.266520967073975
"Crocidura_turba_SORICIDAE_EULIPOTYPHLA" 0.301770059681881 0.304303565662875 0.00609297091823681 0.0377825985889 0.262740684375479 0.266520967073975
"Crocidura_planiceps_SORICIDAE_EULIPOTYPHLA" 0.301092745956923 0.304140313616803 0.00609384146774757 0.0378078374889 0.261308256853933 0.266332476127903
"Crocidura_grayi_SORICIDAE_EULIPOTYPHLA" 0.301770059681881 0.304303565662875 0.00609297091823681 0.0377825985889 0.262740684375479 0.266520967073975
"Crocidura_allex_SORICIDAE_EULIPOTYPHLA" 0.301770059681881 0.304303565662875 0.00609297091823681 0.0377825985889 0.262740684375479 0.266520967073975
"Crocidura_panayensis_SORICIDAE_EULIPOTYPHLA" 0.301770059681881 0.304303565662875 0.00609297091823681 0.0377825985889 0.262740684375479 0.266520967073975
"Crocidura_negrina_SORICIDAE_EULIPOTYPHLA" 0.301770059681881 0.304303565662875 0.00609297091823681 0.0377825985889 0.262740684375479 0.266520967073975
"Crocidura_mindorus_SORICIDAE_EULIPOTYPHLA" 0.301770059681881 0.304303565662875 0.00609297091823681 0.0377825985889 0.262740684375479 0.266520967073975
"Crocidura_foetida_SORICIDAE_EULIPOTYPHLA" 0.287553099011465 0.303582718428786 0.00614508669919036 0.0384861616989 0.267975961753294 0.265096556729886
"Crocidura_maxi_SORICIDAE_EULIPOTYPHLA" 0.301770059681881 0.304303565662875 0.00609297091823681 0.0377825985889 0.262740684375479 0.266520967073975
"Crocidura_ninoyi_SORICIDAE_EULIPOTYPHLA" 0.301770059681881 0.304303565662875 0.00609297091823681 0.0377825985889 0.262740684375479 0.266520967073975
"Crocidura_abscondita_SORICIDAE_EULIPOTYPHLA" 0.300852864507513 0.303881272285729 0.00611461016479521 0.0379415708489 0.259850686589837 0.265939701436829
"Crocidura_gmelini_SORICIDAE_EULIPOTYPHLA" 0.301770059681881 0.304303565662875 0.00609297091823681 0.0377825985889 0.262740684375479 0.266520967073975
"Crocidura_gracilipes_SORICIDAE_EULIPOTYPHLA" 0.299862305832014 0.304350175957902 0.0061005306688191 0.0380007416489 0.263495507281497 0.266349434309002
"Crocidura_xantippe_SORICIDAE_EULIPOTYPHLA" 0.301861267340821 0.304407189341156 0.00609384187192958 0.0378704080889 0.262758094400276 0.266536781252256
"Crocidura_malayana_SORICIDAE_EULIPOTYPHLA" 0.301861267340821 0.304407189341156 0.00609384187192958 0.0378704080889 0.262758094400276 0.266536781252256
"Crocidura_negligens_SORICIDAE_EULIPOTYPHLA" 0.298401923074797 0.304104339616501 0.00609346171101266 0.0378575975889 0.276399100637104 0.266246742027601
"Crocidura_nigricans_SORICIDAE_EULIPOTYPHLA" 0.0982125189262518 0.303695605431359 0.00609791909495485 0.0383524836489 0.263764536386717 0.265343121782459
"Crocidura_monticola_SORICIDAE_EULIPOTYPHLA" 0.301595745408053 0.304195020604922 0.00469767795942287 0.0377794255382 0.262332045592473 0.266415595066722
"Crocidura_fischeri_SORICIDAE_EULIPOTYPHLA" 0.301595745408053 0.304195020604922 0.00469767795942287 0.0377794255382 0.262332045592473 0.266415595066722
"Crocidura_lanosa_SORICIDAE_EULIPOTYPHLA" 0.301595745408053 0.304195020604922 0.00469767795942287 0.0377794255382 0.262332045592473 0.266415595066722
"Crocidura_raineyi_SORICIDAE_EULIPOTYPHLA" 0.301595745408053 0.304195020604922 0.00469767795942287 0.0377794255382 0.262332045592473 0.266415595066722
"Crocidura_attenuata_SORICIDAE_EULIPOTYPHLA" 0.301687247392715 0.304184429905175 0.00469293042147928 0.0376437701182 0.262759127475737 0.266540659786975
"Crocidura_zaitsevi_SORICIDAE_EULIPOTYPHLA" 0.296121413598292 0.303572283602258 0.00469340440925293 0.0377409729182 0.265720240426213 0.265831310684058
"Crocidura_tansaniana_SORICIDAE_EULIPOTYPHLA" 0.30123792509232 0.304004478062917 0.00469441024832632 0.0377030072182 0.261605730765109 0.266301470844717
"Crocidura_nana_SORICIDAE_EULIPOTYPHLA" 0.301687247392715 0.304184429905175 0.00469293042147928 0.0376437701182 0.262759127475737 0.266540659786975
"Crocidura_picea_SORICIDAE_EULIPOTYPHLA" 0.301687247392715 0.304184429905175 0.00469293042147928 0.0376437701182 0.262759127475737 0.266540659786975
"Crocidura_tanakae_SORICIDAE_EULIPOTYPHLA" 0.301687247392715 0.304184429905175 0.00469293042147928 0.0376437701182 0.262759127475737 0.266540659786975
"Crocidura_virgata_SORICIDAE_EULIPOTYPHLA" 0.301687247392715 0.304184429905175 0.00469293042147928 0.0376437701182 0.262759127475737 0.266540659786975
"Crocidura_neglecta_SORICIDAE_EULIPOTYPHLA" 0.299527322717964 0.303715802757483 0.00470105260874018 0.0377321620582 0.286654934985731 0.265983640699283
"Crocidura_wuchihensis_SORICIDAE_EULIPOTYPHLA" 0.301687247392715 0.304184429905175 0.00469293042147928 0.0376437701182 0.262759127475737 0.266540659786975
"Crocidura_arabica_SORICIDAE_EULIPOTYPHLA" 0.300659069209286 0.303973664459197 0.00469366862326041 0.0382634574182 0.263155570713665 0.265710207040998
"Crocidura_indochinensis_SORICIDAE_EULIPOTYPHLA" 0.300357570806636 0.303842436308792 0.0046939010787416 0.0382986416182 0.262395521795122 0.265543794690592
"Crocidura_harenna_SORICIDAE_EULIPOTYPHLA" 0.301687247392715 0.304184429905175 0.00469293042147928 0.0376437701182 0.262759127475737 0.266540659786975
