generation,N_shifts,logPrior,logLik,eventRate,acceptRate
233000,3,18.465,-15773.3,1.47675,0.279
234000,4,22.6166,-15769.8,2.60027,0.295
235000,4,23.6419,-15767.5,2.05893,0.335
236000,4,25.654,-15766.6,1.15688,0.333
237000,4,24.6354,-15765.9,1.18392,0.281286
238000,4,23.4731,-15763.2,2.04314,0.264
239000,3,19.397,-15769.8,1.41056,0.299667
240000,2,12.4298,-15793.5,3.24074,0.301063
241000,3,17.1846,-15777.3,1.12925,0.244
242000,3,13.0739,-15781,3.14042,0.304
243000,3,19.0684,-15766.9,2.78992,0.308588
244000,3,18.9439,-15761.4,0.955321,0.34
245000,3,19.2604,-15761.4,0.360131,0.278
246000,3,17.3158,-15761.5,1.3708,0.28625
247000,5,29.4927,-15742.5,2.62692,0.31
248000,6,31.7953,-15739.6,5.14992,0.324
249000,8,43.0662,-15732.9,4.67715,0.36
250000,3,17.0121,-15759.3,1.20312,0.28325
251000,3,17.5816,-15758.5,1.07664,0.267
252000,3,16.1894,-15761.1,1.69009,0.253
253000,3,14.5149,-15758.2,3.25652,0.282
254000,3,16.8893,-15757.1,1.07623,0.247
255000,4,24.5523,-15767.1,1.93937,0.280529
256000,4,20.9286,-15767.2,4.50465,0.264
257000,4,22.0986,-15768.3,2.89234,0.301
258000,4,25.051,-15763.3,1.47926,0.287
259000,5,28.8409,-15735,1.72358,0.3094
260000,3,15.7384,-15760.4,2.9494,0.248333
261000,3,17.8179,-15759.3,0.900512,0.259
262000,6,34.018,-15731.1,2.06932,0.293333
263000,7,35.2754,-15731,5.41567,0.318
264000,7,36.302,-15727.9,3.49102,0.305
265000,10,53.3807,-15728.6,4.0979,0.341
266000,7,38.4314,-15733.5,6.02386,0.357
267000,6,32.0449,-15740.7,2.38164,0.295409
268000,6,34.8312,-15752.9,2.83497,0.2854
269000,7,40.1023,-15754.8,4.38348,0.29
270000,3,15.4682,-15762.7,4.04811,0.282778
271000,5,21.94,-15747.9,4.61183,0.29625
272000,6,31.8887,-15755.7,4.31602,0.334
273000,7,41.6186,-15720.2,2.63693,0.325857
274000,6,30.3517,-15726,4.85637,0.321
275000,6,31.9733,-15722.2,2.63225,0.31
276000,6,32.7428,-15725.1,1.72966,0.29
277000,6,31.5884,-15720.1,2.39164,0.34
278000,3,18.1633,-15759.2,1.48453,0.273875
279000,3,18.0048,-15762.3,1.88301,0.278
280000,6,32.5245,-15760.6,5.16595,0.315375
281000,5,32.5784,-15758,1.04129,0.329
282000,5,31.1731,-15760.1,2.03142,0.316
283000,8,32.8708,-15717,7.0673,0.339333
284000,8,42.5209,-15714.1,5.22744,0.321
285000,6,35.6887,-15743.1,3.00879,0.303
286000,6,32.5928,-15745.1,3.15662,0.301
287000,6,30.0486,-15741.1,5.0503,0.293
288000,6,31.0983,-15739.6,3.07917,0.329
289000,6,30.751,-15744.1,3.54173,0.261
290000,6,27.0077,-15741.9,8.03511,0.278
291000,6,30.5789,-15738.9,3.0337,0.274
292000,3,15.1679,-15760.8,2.25776,0.277
293000,7,34.8922,-15744.4,3.66421,0.296091
294000,7,34.0837,-15742.1,2.24282,0.265
295000,9,41.2244,-15712.3,5.90704,0.323909
296000,3,16.6807,-15762.1,1.13307,0.26
297000,8,36.0123,-15737,8.15153,0.313333
298000,7,37.219,-15738.8,3.64287,0.323
299000,8,43.4876,-15733.9,3.54881,0.273
300000,7,36.1577,-15731.3,1.99998,0.268
301000,7,37.2395,-15716.4,4.81732,0.336333
302000,6,31.4211,-15735.6,3.76034,0.3005
303000,7,33.0993,-15714.1,6.23701,0.3085
304000,9,44.1983,-15719.6,4.75843,0.298
305000,8,42.7257,-15722.4,4.03496,0.352
306000,7,33.3285,-15716.3,3.37448,0.327
307000,10,50.5356,-15724.6,3.98008,0.304571
308000,13,69.5686,-15730.3,5.09533,0.313
309000,11,53.7981,-15737.6,8.77749,0.34
310000,3,15.1642,-15758.7,2.57894,0.285714
311000,10,56.5734,-15731.1,4.48309,0.34
312000,10,52.2726,-15744.5,6.31097,0.336
313000,10,52.515,-15733.8,5.93937,0.307
314000,3,20.1533,-15766.5,1.131,0.3035
315000,3,18.8609,-15762.4,0.753126,0.299
316000,3,15.6466,-15760.7,2.72341,0.301
317000,10,50.8906,-15730.5,6.90215,0.3115
318000,12,60.425,-15728.3,7.99846,0.335
319000,13,57.3431,-15728.9,10.0313,0.316
320000,10,49.5084,-15728.2,9.74762,0.34
321000,10,52.7983,-15732.8,7.66102,0.282
322000,10,52.4333,-15733.1,6.80305,0.332
323000,10,55.1067,-15736.1,4.44925,0.356
324000,11,55.6427,-15737.8,5.34951,0.337
325000,8,37.029,-15747,7.74065,0.353
326000,7,34.5787,-15734.4,4.12501,0.301167
327000,7,33.9543,-15730.4,5.25087,0.301
328000,7,32.3083,-15733.5,4.76567,0.306
329000,8,40.3964,-15738.2,4.13687,0.29975
330000,7,32.2166,-15733.7,4.48959,0.2895
331000,7,34.5082,-15732.7,4.39397,0.293
332000,6,28.2682,-15740.2,3.3708,0.25
333000,5,24.0744,-15736.5,3.12383,0.231
334000,8,46.5573,-15723.8,2.43878,0.331036
335000,8,43.8154,-15721.1,3.96218,0.327
336000,9,47.2246,-15736.7,5.7991,0.304
337000,9,51.3297,-15739.9,3.03722,0.355
338000,8,44.3372,-15741.2,4.75437,0.321
339000,5,27.5158,-15738.2,3.57173,0.299
340000,5,27.2157,-15737,3.16242,0.29
341000,10,50.0269,-15735.8,7.05437,0.325333
342000,7,35.3558,-15739.2,4.20177,0.323
343000,7,37.8872,-15702.9,3.10005,0.31425
344000,7,40.1869,-15703.6,1.42303,0.296
345000,7,33.0369,-15701.4,4.08623,0.3
346000,7,29.2513,-15705.1,6.24658,0.281
347000,7,38.5375,-15709.7,4.52928,0.277
348000,7,39.5766,-15709.3,3.35189,0.283
349000,7,37.5597,-15709.3,3.83983,0.298
350000,7,39.0619,-15707.4,3.34232,0.318
351000,7,38.1234,-15704.4,3.98287,0.299
352000,7,38.8801,-15708.1,3.84193,0.32
353000,9,53.5253,-15703.5,3.90499,0.304
354000,5,27.897,-15738.2,3.24526,0.278
355000,8,41.0041,-15703.2,6.08734,0.299
356000,8,43.2139,-15712.1,3.07272,0.316
357000,8,45.5356,-15709.4,4.79476,0.319
358000,11,49.5944,-15682.5,6.30827,0.313
359000,10,48.521,-15679.1,5.23289,0.33
360000,10,47.8156,-15679.6,4.65545,0.303
361000,11,50.7244,-15675.3,5.54143,0.313
362000,10,49.0905,-15683.9,5.27515,0.292
363000,11,56.6458,-15669.9,2.79555,0.306
364000,13,65.6677,-15682.7,6.4633,0.332
365000,11,54.1122,-15673.1,8.57515,0.32
366000,12,60.2737,-15659.7,7.87731,0.349
367000,11,50.8471,-15656.5,7.62784,0.325
368000,10,49.0252,-15661.6,4.60733,0.317
369000,11,56.0785,-15657.4,6.76212,0.314
370000,11,55.6563,-15658.8,5.70532,0.301
371000,10,50.0579,-15656,5.64391,0.291
372000,10,49.3569,-15654.7,5.77225,0.307
373000,9,44.014,-15659.8,5.02661,0.29
374000,10,50.2772,-15659.3,4.40013,0.335
375000,11,45.1863,-15659.4,10.2184,0.275
376000,9,42.2954,-15683,5.77783,0.307441
377000,9,49.2236,-15662.3,3.19262,0.324
378000,11,52.4108,-15695.3,3.67651,0.354
379000,6,27.1702,-15705.2,5.39365,0.284159
380000,9,39.6898,-15690,3.12658,0.2835
381000,6,26.8383,-15706.8,2.93758,0.2705
382000,5,25.6487,-15708,2.38258,0.296
383000,6,28.5517,-15690.5,4.0322,0.270333
384000,7,26.17,-15696.2,10.3803,0.278
385000,7,38.6079,-15663.5,2.8004,0.313
386000,10,51.8914,-15673.7,7.92225,0.34
387000,9,42.9338,-15671.3,5.04387,0.351
388000,12,60.8786,-15674.1,5.76431,0.3465
389000,11,58.8266,-15675.2,4.79563,0.342
390000,10,50.1476,-15671.9,3.8076,0.329
391000,7,34.5371,-15675.5,3.59085,0.297714
392000,8,33.2873,-15673.7,6.18609,0.243
393000,9,41.3736,-15666.1,7.08961,0.328
394000,9,50.395,-15663.3,3.62627,0.348
395000,9,45.8385,-15667.4,6.72158,0.329
396000,9,43.2987,-15679.8,6.28382,0.2965
397000,10,44.8516,-15668.6,6.11842,0.311
398000,11,54.8167,-15672.3,6.05425,0.335
399000,9,49.2023,-15667.9,3.28237,0.296
400000,10,52.7111,-15670.8,3.30481,0.294
401000,8,40.1337,-15669.8,3.60273,0.289
402000,9,43.9825,-15673.2,6.80127,0.263
403000,9,46.4673,-15667.7,4.85901,0.269
404000,8,41.3156,-15654.8,3.11038,0.309
405000,8,43.689,-15668.5,4.47164,0.301
406000,8,42.0693,-15668.3,5.75106,0.294
407000,9,51.1411,-15668.5,2.79059,0.299
408000,9,46.8015,-15671,5.51812,0.346
409000,8,41.9879,-15669.4,5.34562,0.312
410000,8,39.7022,-15665.9,6.16254,0.297
411000,8,41.8882,-15666,4.28434,0.288
412000,11,53.1455,-15650.5,5.14183,0.300125
413000,11,52.5368,-15656.7,6.48226,0.325
414000,10,50.9096,-15646.5,2.80837,0.297
415000,10,49.576,-15647.1,2.91646,0.307
416000,7,33.1694,-15682.9,5.56326,0.264559
417000,8,38.6518,-15664.5,4.46663,0.293833
418000,11,53.4054,-15666.9,5.56376,0.3205
419000,11,52.3242,-15665.9,10.3293,0.322
420000,11,52.6661,-15666.9,7.07711,0.323
421000,10,50.0962,-15667.6,5.77959,0.301
422000,9,48.9022,-15652.1,4.88415,0.320286
423000,9,47.5146,-15650.9,4.20354,0.31
424000,6,29.978,-15687,1.29584,0.24975
425000,7,33.7623,-15687.4,3.69378,0.255
426000,11,58.5614,-15673.2,5.35664,0.3144
427000,11,57.3579,-15675.4,3.47769,0.367
428000,11,57.4175,-15684,5.75698,0.318
429000,7,32.3116,-15672.3,4.75117,0.29025
430000,9,44.2894,-15670.4,4.80951,0.337
431000,6,33.3489,-15686.7,0.84575,0.258333
432000,11,48.6417,-15665.4,6.62613,0.3015
433000,9,42.7018,-15667.8,5.39438,0.301
434000,10,42.1784,-15662.4,4.70102,0.323
435000,11,43.3873,-15662.9,6.47531,0.276
436000,11,49.3891,-15670.9,5.215,0.304
437000,10,43.2779,-15668.8,7.11271,0.309
438000,12,54.0999,-15668.7,8.54072,0.3
439000,12,63.0409,-15666.8,4.03617,0.319
440000,11,52.9152,-15665.2,7.55506,0.338
441000,6,31.2461,-15689.7,1.98972,0.2872
442000,6,32.1191,-15688.3,2.16645,0.256
443000,9,43.0063,-15661.9,2.90704,0.3242
444000,12,54.9057,-15665.4,8.59562,0.363
445000,11,54.9249,-15656.9,3.41696,0.344
446000,12,56.8124,-15662.2,5.25088,0.372
447000,10,44.3396,-15659.7,5.45634,0.293
448000,9,40.1893,-15657.8,7.44862,0.312
449000,11,53.5134,-15663.5,7.18959,0.289556
450000,6,28.3052,-15688.1,4.67253,0.270125
451000,10,45.0899,-15659,3.66741,0.306
452000,10,41.9399,-15656.5,7.37301,0.313
453000,8,38.532,-15665.8,6.02776,0.298292
454000,8,39.3562,-15663.9,5.90071,0.294
455000,10,45.9172,-15664.2,7.96013,0.29
456000,9,45.7553,-15660.1,7.00038,0.337
457000,9,44.2139,-15666.8,5.76766,0.317
458000,9,42.6546,-15658.5,5.53067,0.334833
459000,13,59.5948,-15671.4,8.863,0.3002
460000,10,50.1679,-15668.8,5.13989,0.326
461000,12,60.8314,-15670.7,4.6287,0.304
462000,9,43.1569,-15664.6,3.70704,0.318
463000,9,40.2244,-15660.6,9.20093,0.288
464000,8,41.7771,-15664.9,2.95029,0.264
465000,8,41.1214,-15669.5,4.8047,0.281
466000,9,38.871,-15650.2,8.70134,0.307
467000,10,44.1545,-15653.5,8.84418,0.322
468000,9,45.4414,-15653.5,2.72964,0.294
469000,14,67.3879,-15633.6,10.801,0.336273
470000,14,67.4175,-15647.9,9.37913,0.365
471000,12,58.3281,-15655.1,4.61376,0.3192
472000,10,45.2751,-15646.7,4.87605,0.29275
473000,11,56.278,-15647.6,4.27405,0.313
474000,14,68.7024,-15648.6,4.56624,0.345
475000,12,58.8422,-15656.6,7.422,0.27148
476000,10,48.0156,-15655.6,6.32366,0.31
477000,11,52.6962,-15648.4,5.67547,0.331833
478000,10,47.5635,-15656,5.16492,0.323
479000,13,63.3112,-15633.6,5.52864,0.346556
480000,11,43.239,-15638.2,8.59097,0.335333
481000,11,45.4914,-15628.3,9.07382,0.3155
482000,11,55.2731,-15663.5,4.68379,0.2862
483000,13,58.0152,-15659.7,8.12898,0.317
484000,14,62.9542,-15635.7,7.99762,0.31375
485000,16,79.3651,-15632.3,5.73674,0.304
486000,17,73.4626,-15635.8,10.7066,0.329
487000,18,77.0812,-15630,10.1531,0.348
488000,16,78.9875,-15633.8,4.14163,0.387
489000,15,71.6316,-15633.5,7.66142,0.33
490000,15,71.816,-15638.2,8.65813,0.355
491000,12,50.0292,-15640.2,9.75267,0.35
492000,11,55.3708,-15645.4,7.1338,0.315667
493000,11,55.0514,-15644.7,6.35886,0.327
494000,11,51.9184,-15647.9,7.88888,0.343
495000,13,65.0062,-15650.9,5.83749,0.349
496000,12,56.9628,-15617,3.30643,0.311733
497000,12,52.9785,-15616.5,3.649,0.31
498000,15,66.9681,-15615.4,11.0538,0.275
499000,13,61.0901,-15620.3,6.81076,0.341
500000,11,42.7044,-15622.5,10.9555,0.291
501000,11,43.9173,-15618.4,7.59144,0.285
502000,11,43.4783,-15650.6,5.34927,0.321083
503000,11,52.1479,-15647.1,3.90119,0.322
504000,11,52.497,-15660.3,5.48641,0.320778
505000,12,54.4933,-15658.1,5.67223,0.326
506000,13,56.3052,-15654.2,9.79636,0.339
507000,11,50.0656,-15655.2,7.68604,0.347
508000,12,52.1305,-15630.6,4.74517,0.303571
509000,11,44.959,-15662.1,10.1214,0.3215
510000,13,68.1505,-15660,5.82625,0.333
511000,11,44.8656,-15656.2,9.07805,0.364
512000,11,45.557,-15652.6,7.58544,0.335
513000,10,41.3664,-15657.2,3.95351,0.318
514000,9,40.9669,-15667.2,4.25348,0.309
515000,8,30.4752,-15659.1,8.77211,0.314
516000,8,36.7772,-15661,7.11115,0.335
517000,8,38.1143,-15662.1,5.38163,0.312
518000,14,66.0373,-15625.4,6.02236,0.3142
519000,12,55.8924,-15622.1,4.82295,0.327
520000,11,47.3176,-15626.3,6.98408,0.314
521000,11,46.8044,-15623.2,6.70185,0.316
522000,13,63.06,-15619.5,4.66084,0.31
523000,13,58.1872,-15627.2,8.96075,0.291
524000,16,72.2357,-15625.5,10.4349,0.319
525000,17,80.8641,-15625.6,10.2643,0.302
526000,10,48.9033,-15645.1,4.82321,0.291778
527000,12,56.3359,-15642.1,6.30538,0.335
528000,13,62.1098,-15641.9,6.28196,0.349
529000,10,44.5638,-15665.1,5.70244,0.315133
530000,11,49.5922,-15633.2,8.63667,0.3406
531000,9,40.5631,-15634.9,2.81366,0.353
532000,9,43.6295,-15648.1,1.89384,0.304
533000,15,70.9101,-15656.4,8.35174,0.3065
534000,15,73.7063,-15651.1,8.70888,0.383
535000,14,67.3261,-15663,5.59349,0.371
536000,13,57.156,-15656,7.65856,0.324
537000,11,50.6951,-15641.6,5.95211,0.342
538000,9,46.1254,-15650.7,4.86747,0.32
539000,9,45.6201,-15646.4,4.70986,0.339
540000,10,40.0564,-15644.4,8.1271,0.343
541000,10,41.1707,-15644.9,7.88193,0.287
542000,10,42.5086,-15653.1,6.50768,0.304
543000,10,42.8079,-15651.1,6.37882,0.353
544000,19,80.1121,-15586.9,6.16681,0.315698
545000,11,54.9435,-15643.3,3.66309,0.329077
546000,10,47.5037,-15659.2,3.98278,0.3128
547000,9,42.24,-15640.2,5.22099,0.308
548000,12,50.9097,-15657.9,6.58826,0.3024
549000,12,54.2276,-15650.7,5.51881,0.32
550000,12,56.5673,-15642.5,5.19358,0.319333
551000,13,58.0189,-15642.3,5.32535,0.325
552000,14,64.1722,-15644.7,7.88843,0.371
553000,12,48.9024,-15646.4,5.22762,0.327
554000,14,53.8206,-15642.6,6.38806,0.33
555000,14,69.4503,-15642.3,5.68422,0.36
