"harmMeans_Lam" "arithMeans_Lam" "harmMeans_Mu" "arithMeans_Mu" "harmMeans_NetDiv" "arithMeans_NetDiv"
"Zaglossus_bartoni_TACHYGLOSSIDAE_MONOTREMATA" 0.0294010966151811 0.0483688406717386 0.0168892657326027 0.050781536427 -0.0208371202601163 -0.00241269575526145
"Zaglossus_bruijnii_TACHYGLOSSIDAE_MONOTREMATA" 0.0295147910635544 0.0486334640224378 0.0173733360471062 0.050992673705 -0.0208252649631283 -0.00235920968256224
"Zaglossus_attenboroughi_TACHYGLOSSIDAE_MONOTREMATA" 0.0293470355610122 0.0483172679744808 0.0168692158905095 0.050746503627 -0.0209285954281831 -0.00242923565251923
"Tachyglossus_aculeatus_TACHYGLOSSIDAE_MONOTREMATA" 0.0289870943490377 0.0483035066509358 0.0168389095864529 0.050652954197 -0.0207518251128235 -0.0023494475460642
"Ornithorhynchus_anatinus_ORNITHORHYNCHIDAE_MONOTREMATA" 0.0291842360081144 0.048179736653894 0.0170376201619185 0.051132390397 -0.0207089446462673 -0.00295265374310601
"Hydrodamalis_gigas_DUGONGIDAE_SIRENIA" 0.0999228485440009 0.104878271784591 0.0486175292515329 0.075571674045 -0.00631764462733681 0.0293065977395909
"Trichechus_manatus_TRICHECHIDAE_SIRENIA" 0.0999230053985367 0.104878502662007 0.0486246602568169 0.075591336545 -0.00631816263170078 0.0292871661170074
"Trichechus_senegalensis_TRICHECHIDAE_SIRENIA" 0.0999230053985367 0.104878502662007 0.0486246602568169 0.075591336545 -0.00631816263170078 0.0292871661170074
"Trichechus_inunguis_TRICHECHIDAE_SIRENIA" 0.0999230053985367 0.104878502662007 0.0486246602568169 0.075591336545 -0.00631816263170078 0.0292871661170074
"Dugong_dugon_DUGONGIDAE_SIRENIA" 0.0999230053985367 0.104878502662007 0.0486246602568169 0.075591336545 -0.00631816263170078 0.0292871661170074
"Mammut_americanum_Mammutidae_PROBOSCIDEA" 0.0999830691536784 0.104817483212211 0.0484660787726055 0.075418482645 -0.00631316554181374 0.029399000567211
"Loxodonta_africana_ELEPHANTIDAE_PROBOSCIDEA" 0.100046062826972 0.105006858644882 0.0453237922783345 0.07505243616 -0.00631108024296051 0.029954422484882
"Mammuthus_primigenius_Mammutidae_PROBOSCIDEA" 0.100046062826972 0.105006858644882 0.0453237922783345 0.07505243616 -0.00631108024296051 0.029954422484882
"Mammuthus_columbi_Mammutidae_PROBOSCIDEA" 0.100046062826972 0.105006858644882 0.0453237922783345 0.07505243616 -0.00631108024296051 0.029954422484882
"Elephas_maximus_ELEPHANTIDAE_PROBOSCIDEA" 0.100046062826972 0.105006858644882 0.0453237922783345 0.07505243616 -0.00631108024296051 0.029954422484882
"Elephas_cypriotes_ELEPHANTIDAE_PROBOSCIDEA" 0.100046062826972 0.105006858644882 0.0453237922783345 0.07505243616 -0.00631108024296051 0.029954422484882
"Elephas_antiquus_ELEPHANTIDAE_PROBOSCIDEA" 0.100046062826972 0.105006858644882 0.0453237922783345 0.07505243616 -0.00631108024296051 0.029954422484882
"Procavia_capensis_PROCAVIIDAE_HYRACOIDEA" 0.0998708384982712 0.104589624557598 0.0484160093292748 0.075107329445 -0.00631668483426219 0.0294822951125984
"Heterohyrax_brucei_PROCAVIIDAE_HYRACOIDEA" 0.0998708384982712 0.104589624557598 0.0484160093292748 0.075107329445 -0.00631668483426219 0.0294822951125984
"Dendrohyrax_validus_PROCAVIIDAE_HYRACOIDEA" 0.0998708384982712 0.104589624557598 0.0484160093292748 0.075107329445 -0.00631668483426219 0.0294822951125984
"Dendrohyrax_dorsalis_PROCAVIIDAE_HYRACOIDEA" 0.0998708384982712 0.104589624557598 0.0484160093292748 0.075107329445 -0.00631668483426219 0.0294822951125984
"Dendrohyrax_arboreus_PROCAVIIDAE_HYRACOIDEA" 0.0999419849574934 0.104925417284602 0.0484163244815322 0.075108560545 -0.00631331117576515 0.0298168567396016
"Orycteropus_afer_ORYCTEROPODIDAE_TUBULIDENTATA" 0.0868977666754595 0.102909054132027 0.0442816102464644 0.07662619567 -0.00633843282121118 0.0262828584620268
"Rhynchocyon_petersi_MACROSCELIDIDAE_MACROSCELIDEA" 0.0995147035929992 0.10431050002146 0.048346765865118 0.074930834445 -0.00631814303276243 0.0293796655764597
"Rhynchocyon_cirnei_MACROSCELIDIDAE_MACROSCELIDEA" 0.0995265864101927 0.104272440904916 0.0483421878950543 0.074926016345 -0.00631589141200407 0.0293464245599164
"Rhynchocyon_udzungwensis_MACROSCELIDIDAE_MACROSCELIDEA" 0.0995265864101927 0.104272440904916 0.0483421878950543 0.074926016345 -0.00631589141200407 0.0293464245599164
"Rhynchocyon_chrysopygus_MACROSCELIDIDAE_MACROSCELIDEA" 0.0995524792996927 0.104307817810634 0.0483426785796046 0.074926990345 -0.00631525666976923 0.029380827465634
"Elephantulus_rozeti_MACROSCELIDIDAE_MACROSCELIDEA" 0.0993761546967194 0.104354017442029 0.0482248887585811 0.074706917945 -0.00632731900750151 0.029647099497029
"Petrodromus_tetradactylus_MACROSCELIDIDAE_MACROSCELIDEA" 0.0993761546967194 0.104354017442029 0.0482248887585811 0.074706917945 -0.00632731900750151 0.029647099497029
"Macroscelides_micus_MACROSCELIDIDAE_MACROSCELIDEA" 0.0987033760866724 0.104032316513237 0.0483631349230153 0.074768172245 -0.00631785362237396 0.0292641442682375
"Macroscelides_proboscideus_MACROSCELIDIDAE_MACROSCELIDEA" 0.0996689197716697 0.104105947442596 0.0483110213888215 0.074733069045 -0.00631932545375895 0.0293728783975963
"Macroscelides_flavicaudatus_MACROSCELIDIDAE_MACROSCELIDEA" 0.0996689197716697 0.104105947442596 0.0483110213888215 0.074733069045 -0.00631932545375895 0.0293728783975963
"Elephantulus_pilicaudus_MACROSCELIDIDAE_MACROSCELIDEA" 0.0996689197716697 0.104105947442596 0.0483110213888215 0.074733069045 -0.00631932545375895 0.0293728783975963
"Elephantulus_fuscipes_MACROSCELIDIDAE_MACROSCELIDEA" 0.0996689197716697 0.104105947442596 0.0483110213888215 0.074733069045 -0.00631932545375895 0.0293728783975963
"Elephantulus_rupestris_MACROSCELIDIDAE_MACROSCELIDEA" 0.0996689197716697 0.104105947442596 0.0483110213888215 0.074733069045 -0.00631932545375895 0.0293728783975963
"Elephantulus_intufi_MACROSCELIDIDAE_MACROSCELIDEA" 0.0996689197716697 0.104105947442596 0.0483110213888215 0.074733069045 -0.00631932545375895 0.0293728783975963
"Elephantulus_brachyrhynchus_MACROSCELIDIDAE_MACROSCELIDEA" 0.0994974225909731 0.104045303006368 0.048275821394898 0.074698326345 -0.00633360149360957 0.0293469766613678
"Elephantulus_rufescens_MACROSCELIDIDAE_MACROSCELIDEA" 0.0995158461550351 0.104084014094024 0.0482772569246148 0.074705763345 -0.00633237404548792 0.0293782507490236
"Elephantulus_fuscus_MACROSCELIDIDAE_MACROSCELIDEA" 0.099658610353623 0.104096434051791 0.0483097759981196 0.074730384745 -0.00631977308740909 0.0293660493067907
"Elephantulus_revoilii_MACROSCELIDIDAE_MACROSCELIDEA" 0.099658610353623 0.104096434051791 0.0483097759981196 0.074730384745 -0.00631977308740909 0.0293660493067907
"Elephantulus_edwardii_MACROSCELIDIDAE_MACROSCELIDEA" 0.0997114115710369 0.104149258332438 0.0483558053121124 0.074890585245 -0.0063181096538331 0.0292586730874383
"Elephantulus_myurus_MACROSCELIDIDAE_MACROSCELIDEA" 0.099658610353623 0.104096434051791 0.0483097759981196 0.074730384745 -0.00631977308740909 0.0293660493067907
"Potamogale_velox_TENRECIDAE_AFROSORICIDA" 0.0993465417376219 0.10410828953847 0.0482899638309388 0.074850780945 -0.00630731155923271 0.0292575085934704
"Micropotamogale_ruwenzorii_TENRECIDAE_AFROSORICIDA" 0.0993465417376219 0.10410828953847 0.0482899638309388 0.074850780945 -0.00630731155923271 0.0292575085934704
"Micropotamogale_lamottei_TENRECIDAE_AFROSORICIDA" 0.0993465417376219 0.10410828953847 0.0482899638309388 0.074850780945 -0.00630731155923271 0.0292575085934704
"Microgale_taiva_TENRECIDAE_AFROSORICIDA" 0.0996612654883897 0.10412044441021 0.0483054527342764 0.074737422245 -0.00631756557494708 0.0293830221652098
"Microgale_soricoides_TENRECIDAE_AFROSORICIDA" 0.0996612654883897 0.10412044441021 0.0483054527342764 0.074737422245 -0.00631756557494708 0.0293830221652098
"Microgale_cowani_TENRECIDAE_AFROSORICIDA" 0.0996612654883897 0.10412044441021 0.0483054527342764 0.074737422245 -0.00631756557494708 0.0293830221652098
"Microgale_jenkinsae_TENRECIDAE_AFROSORICIDA" 0.099649081918171 0.104090267932751 0.0483034144380806 0.074720409245 -0.0063195002820097 0.0293698586877511
"Microgale_gracilis_TENRECIDAE_AFROSORICIDA" 0.099649081918171 0.104090267932751 0.0483034144380806 0.074720409245 -0.0063195002820097 0.0293698586877511
"Microgale_jobihely_TENRECIDAE_AFROSORICIDA" 0.099649081918171 0.104090267932751 0.0483034144380806 0.074720409245 -0.0063195002820097 0.0293698586877511
"Microgale_fotsifotsy_TENRECIDAE_AFROSORICIDA" 0.099649081918171 0.104090267932751 0.0483034144380806 0.074720409245 -0.0063195002820097 0.0293698586877511
"Microgale_longicaudata_TENRECIDAE_AFROSORICIDA" 0.099649081918171 0.104090267932751 0.0483034144380806 0.074720409245 -0.0063195002820097 0.0293698586877511
"Microgale_majori_TENRECIDAE_AFROSORICIDA" 0.099649081918171 0.104090267932751 0.0483034144380806 0.074720409245 -0.0063195002820097 0.0293698586877511
"Microgale_gymnorhyncha_TENRECIDAE_AFROSORICIDA" 0.099649081918171 0.104090267932751 0.0483034144380806 0.074720409245 -0.0063195002820097 0.0293698586877511
"Microgale_principula_TENRECIDAE_AFROSORICIDA" 0.099649081918171 0.104090267932751 0.0483034144380806 0.074720409245 -0.0063195002820097 0.0293698586877511
"Microgale_dobsoni_TENRECIDAE_AFROSORICIDA" 0.099649081918171 0.104090267932751 0.0483034144380806 0.074720409245 -0.0063195002820097 0.0293698586877511
"Microgale_monticola_TENRECIDAE_AFROSORICIDA" 0.099649081918171 0.104090267932751 0.0483034144380806 0.074720409245 -0.0063195002820097 0.0293698586877511
"Microgale_pusilla_TENRECIDAE_AFROSORICIDA" 0.099649081918171 0.104090267932751 0.0483034144380806 0.074720409245 -0.0063195002820097 0.0293698586877511
"Microgale_grandidieri_TENRECIDAE_AFROSORICIDA" 0.099649081918171 0.104090267932751 0.0483034144380806 0.074720409245 -0.0063195002820097 0.0293698586877511
"Microgale_nasoloi_TENRECIDAE_AFROSORICIDA" 0.099649081918171 0.104090267932751 0.0483034144380806 0.074720409245 -0.0063195002820097 0.0293698586877511
"Microgale_dryas_TENRECIDAE_AFROSORICIDA" 0.099649081918171 0.104090267932751 0.0483034144380806 0.074720409245 -0.0063195002820097 0.0293698586877511
"Microgale_brevicaudata_TENRECIDAE_AFROSORICIDA" 0.099649081918171 0.104090267932751 0.0483034144380806 0.074720409245 -0.0063195002820097 0.0293698586877511
"Limnogale_mergulus_TENRECIDAE_AFROSORICIDA" 0.099649081918171 0.104090267932751 0.0483034144380806 0.074720409245 -0.0063195002820097 0.0293698586877511
"Microgale_talazaci_TENRECIDAE_AFROSORICIDA" 0.0996668527982704 0.104102324654121 0.0481205634114184 0.074689562885 -0.0063188911578893 0.0294127617691206
"Microgale_thomasi_TENRECIDAE_AFROSORICIDA" 0.0996668527982704 0.104102324654121 0.0481205634114184 0.074689562885 -0.0063188911578893 0.0294127617691206
"Microgale_drouhardi_TENRECIDAE_AFROSORICIDA" 0.0996668527982704 0.104102324654121 0.0481205634114184 0.074689562885 -0.0063188911578893 0.0294127617691206
"Microgale_parvula_TENRECIDAE_AFROSORICIDA" 0.0996668527982704 0.104102324654121 0.0481205634114184 0.074689562885 -0.0063188911578893 0.0294127617691206
"Oryzorictes_tetradactylus_TENRECIDAE_AFROSORICIDA" 0.099649081918171 0.104090267932751 0.0483034144380806 0.074720409245 -0.0063195002820097 0.0293698586877511
"Oryzorictes_hova_TENRECIDAE_AFROSORICIDA" 0.099649081918171 0.104090267932751 0.0483034144380806 0.074720409245 -0.0063195002820097 0.0293698586877511
"Geogale_aurita_TENRECIDAE_AFROSORICIDA" 0.099649081918171 0.104090267932751 0.0483034144380806 0.074720409245 -0.0063195002820097 0.0293698586877511
"Tenrec_ecaudatus_TENRECIDAE_AFROSORICIDA" 0.099649081918171 0.104090267932751 0.0483034144380806 0.074720409245 -0.0063195002820097 0.0293698586877511
