generation,rank_1,rank_2,swapAccepted
119000,2,4,0
120000,1,3,1
121000,2,3,1
122000,3,4,1
123000,1,2,1
124000,3,4,1
125000,2,4,1
126000,2,3,1
127000,1,4,1
128000,2,3,1
129000,2,3,1
130000,3,4,1
131000,1,4,0
132000,3,4,1
133000,1,3,1
134000,2,3,1
135000,1,4,1
136000,3,4,1
137000,1,2,1
138000,2,4,1
139000,1,3,1
140000,1,2,1
141000,2,3,1
142000,3,4,1
143000,1,3,1
144000,1,4,1
145000,2,4,1
146000,1,2,0
147000,2,4,1
148000,2,4,1
149000,1,3,1
150000,1,4,1
151000,2,4,1
152000,1,4,0
153000,1,4,0
154000,1,2,1
155000,1,2,1
156000,3,4,1
157000,2,4,1
158000,3,4,1
159000,1,3,1
160000,1,4,1
161000,2,3,1
162000,2,4,1
163000,2,3,1
164000,1,4,1
165000,2,3,1
166000,2,3,1
167000,1,2,1
168000,2,4,1
169000,2,3,1
170000,1,4,1
171000,2,4,1
172000,1,2,1
173000,1,3,1
174000,3,4,1
175000,3,4,1
176000,1,4,0
177000,1,2,1
178000,3,4,1
179000,3,4,1
180000,2,3,1
181000,2,4,1
182000,1,2,1
183000,1,2,1
184000,3,4,0
185000,2,3,1
186000,1,4,1
187000,1,3,1
188000,2,4,1
189000,3,4,1
190000,1,4,1
191000,1,4,1
192000,2,4,1
193000,1,2,1
194000,2,4,1
195000,1,2,1
196000,3,4,1
197000,1,3,1
198000,1,3,1
199000,1,3,1
200000,1,3,1
201000,1,4,1
202000,1,2,1
203000,1,4,1
204000,3,4,1
205000,1,3,1
206000,3,4,1
207000,2,4,1
208000,2,4,1
209000,1,4,1
210000,1,2,1
211000,1,3,0
212000,1,4,0
213000,1,4,0
214000,3,4,1
215000,3,4,1
216000,2,3,1
217000,3,4,1
218000,1,3,0
219000,2,3,1
220000,3,4,1
221000,1,4,0
222000,1,3,1
223000,2,3,1
224000,3,4,1
225000,3,4,1
226000,1,2,1
227000,2,3,1
228000,2,4,1
229000,1,3,1
230000,2,3,1
231000,2,3,0
232000,1,4,1
233000,3,4,0
234000,1,2,1
235000,1,4,0
236000,1,3,0
237000,3,4,1
238000,1,2,0
239000,1,4,1
240000,2,3,1
241000,1,2,1
242000,2,4,1
243000,2,3,1
244000,2,3,1
245000,2,3,1
246000,2,3,1
247000,1,2,1
248000,1,3,1
249000,2,4,1
250000,2,4,1
251000,1,2,1
252000,2,4,1
253000,2,3,1
254000,2,4,1
255000,2,4,1
256000,2,3,1
257000,1,4,1
258000,1,2,1
259000,1,2,1
260000,3,4,1
261000,2,4,1
262000,1,2,1
263000,3,4,0
264000,2,3,1
265000,2,4,1
266000,3,4,1
267000,2,4,1
268000,1,4,0
269000,1,2,1
270000,1,3,0
271000,3,4,1
272000,1,4,1
273000,1,4,1
274000,1,4,1
275000,2,4,0
276000,1,3,1
277000,2,4,1
278000,1,2,1
279000,3,4,1
280000,1,4,1
281000,2,4,0
282000,1,4,1
283000,3,4,1
284000,1,4,1
285000,2,4,0
286000,3,4,1
287000,1,3,0
288000,1,3,0
289000,1,3,1
290000,2,4,1
291000,1,3,1
292000,2,3,1
293000,3,4,1
294000,1,3,1
295000,2,4,1
296000,2,4,1
297000,2,3,1
298000,1,3,0
299000,3,4,1
300000,1,4,0
301000,3,4,1
302000,1,3,0
303000,1,3,1
304000,2,4,0
305000,1,4,1
306000,2,4,0
307000,1,3,1
308000,1,2,1
309000,2,3,1
310000,3,4,0
311000,2,3,1
312000,2,3,1
313000,2,3,1
314000,2,3,1
315000,3,4,0
316000,2,4,0
317000,1,2,1
318000,2,3,1
319000,1,3,1
320000,1,3,1
321000,3,4,1
322000,3,4,1
323000,3,4,1
324000,3,4,1
325000,2,4,1
326000,1,3,1
327000,1,4,1
328000,2,4,1
329000,1,4,0
330000,2,3,1
331000,1,3,1
332000,2,3,1
333000,2,4,0
334000,2,4,1
335000,3,4,1
336000,3,4,1
337000,1,3,0
338000,2,4,1
339000,2,3,1
340000,2,3,1
341000,2,3,0
342000,1,3,1
343000,1,3,1
344000,1,2,1
345000,2,3,0
346000,2,4,1
347000,1,3,1
348000,1,4,1
349000,1,4,0
350000,2,3,1
351000,3,4,1
352000,2,3,0
353000,1,2,1
354000,1,4,0
355000,3,4,1
356000,1,2,1
357000,2,3,0
358000,3,4,1
359000,1,2,1
360000,1,2,1
361000,3,4,1
362000,2,4,0
363000,1,2,1
364000,1,3,0
365000,1,3,0
366000,2,4,1
367000,1,2,0
368000,2,3,1
369000,1,4,0
370000,1,2,1
371000,3,4,1
372000,2,4,0
373000,1,2,1
374000,1,3,0
375000,1,3,1
376000,2,3,1
377000,1,3,0
378000,1,3,0
379000,3,4,1
380000,2,4,1
381000,1,4,1
382000,2,4,1
383000,2,3,1
384000,2,3,1
385000,3,4,1
386000,1,2,0
387000,3,4,1
388000,1,3,0
389000,1,2,1
390000,2,4,0
391000,2,4,0
392000,2,4,0
393000,2,3,1
394000,1,3,1
395000,1,4,0
396000,3,4,1
397000,1,3,1
398000,1,2,1
399000,1,3,1
400000,1,3,0
401000,1,2,0
402000,1,4,1
403000,1,3,0
404000,2,4,1
405000,3,4,1
406000,1,3,0
407000,1,2,1
408000,3,4,1
409000,1,4,1
410000,3,4,1
411000,1,2,1
412000,1,4,1
413000,2,3,1
414000,1,4,1
415000,1,2,1
416000,1,2,1
417000,1,2,1
418000,1,2,1
419000,3,4,1
420000,2,3,1
421000,2,3,1
422000,2,3,1
423000,1,4,0
424000,3,4,0
425000,1,4,0
426000,1,2,1
427000,2,4,1
428000,1,4,1
429000,2,4,1
430000,1,4,1
431000,2,3,1
432000,2,4,0
433000,2,3,1
434000,1,3,1
435000,3,4,1
436000,3,4,0
437000,1,4,0
438000,2,3,1
439000,1,4,1
440000,1,3,1
441000,2,3,1
442000,1,3,1
443000,2,3,1
444000,1,3,1
445000,2,3,1
446000,2,4,0
447000,2,4,1
448000,2,4,1
449000,1,2,1
450000,3,4,1
451000,2,4,0
452000,3,4,0
453000,1,4,0
454000,2,3,1
455000,2,4,0
456000,2,4,1
457000,2,4,1
458000,1,3,1
459000,1,2,1
460000,1,4,1
461000,3,4,1
462000,2,3,1
463000,2,3,1
464000,2,4,1
465000,1,3,1
466000,1,2,1
467000,1,2,0
468000,2,3,1
469000,1,2,0
470000,2,4,1
471000,1,2,1
472000,1,4,0
473000,1,3,1
474000,1,3,1
475000,3,4,0
476000,2,4,0
477000,2,3,1
478000,2,4,0
479000,1,4,0
480000,1,3,1
481000,1,4,0
482000,2,3,1
483000,2,3,1
484000,1,2,1
485000,2,4,0
486000,3,4,1
487000,1,2,1
488000,2,4,1
489000,2,4,1
490000,3,4,1
491000,1,2,1
492000,1,4,0
493000,1,3,1
494000,2,3,1
495000,2,3,1
496000,1,2,1
497000,1,4,0
498000,1,4,0
499000,1,2,1
500000,2,4,0
501000,2,3,1
502000,1,2,1
503000,1,4,0
504000,3,4,1
505000,3,4,1
506000,1,2,1
507000,2,3,1
508000,1,2,1
509000,1,4,0
510000,2,3,1
511000,3,4,0
512000,3,4,0
513000,1,4,0
514000,2,3,1
515000,2,3,1
516000,1,4,1
517000,2,3,1
518000,1,2,1
519000,1,2,0
520000,2,3,1
521000,3,4,1
522000,1,4,0
523000,1,3,0
524000,1,4,0
525000,1,2,1
526000,1,4,1
527000,3,4,0
528000,1,2,1
529000,3,4,1
530000,2,3,1
531000,1,3,0
532000,1,2,1
533000,1,3,1
534000,1,4,1
535000,3,4,0
536000,1,3,0
537000,1,3,1
538000,3,4,0
539000,1,4,0
540000,1,3,1
541000,3,4,0
542000,1,3,1
543000,3,4,1
544000,3,4,1
545000,1,3,1
546000,1,4,0
547000,1,4,0
548000,1,2,1
549000,1,4,0
550000,1,3,0
551000,2,3,0
552000,2,4,0
553000,1,4,0
554000,3,4,1
555000,1,4,0
556000,2,4,0
557000,2,3,1
558000,1,4,0
559000,1,3,1
560000,1,2,0
561000,1,2,1
562000,1,4,1
563000,2,3,1
564000,1,4,1
565000,1,4,1
566000,1,4,0
567000,1,2,1
568000,2,3,1
569000,1,2,1
570000,1,4,0
571000,1,3,1
572000,1,2,1
573000,1,3,1
574000,2,4,1
575000,1,3,1
576000,1,4,0
577000,2,3,1
578000,2,3,0
579000,1,2,1
580000,1,3,0
581000,1,3,0
582000,2,3,1
583000,2,4,1
584000,1,2,1
585000,1,2,1
586000,2,3,1
587000,1,2,0
588000,1,4,0
589000,1,3,1
590000,1,2,1
591000,3,4,0
592000,1,2,0
593000,1,3,1
594000,1,2,0
595000,1,3,0
596000,1,3,0
597000,1,3,0
598000,1,2,0
599000,2,3,1
600000,1,2,0
601000,3,4,1
602000,2,4,1
603000,3,4,1
604000,3,4,0
605000,2,3,1
606000,1,4,0
607000,1,2,1
608000,2,3,0
609000,3,4,0
610000,1,2,1
611000,1,4,0
612000,2,3,1
613000,3,4,0
614000,1,2,1
615000,3,4,1
616000,2,4,0
617000,2,3,0
618000,1,3,0
619000,1,3,1
620000,2,3,0
621000,1,4,1
622000,3,4,1
623000,3,4,1
624000,1,3,1
625000,1,3,1
626000,1,4,0
627000,1,4,0
628000,1,4,0
629000,1,4,0
630000,1,2,1
631000,2,3,1
632000,1,3,1
633000,1,3,1
634000,2,3,1
635000,1,4,0
636000,3,4,1
637000,2,4,0
638000,1,3,0
639000,2,4,1
640000,1,3,0
641000,1,2,1
642000,2,3,0
643000,1,2,1
644000,2,3,1
645000,1,3,0
646000,3,4,1
647000,2,4,1
648000,3,4,1
649000,1,2,0
650000,3,4,1
651000,1,3,0
652000,3,4,1
653000,2,4,1
654000,1,4,0
655000,2,3,0
656000,2,3,0
657000,1,2,0
658000,3,4,1
659000,3,4,0
660000,2,4,0
661000,3,4,1
662000,1,4,0
663000,3,4,1
664000,2,3,0
665000,1,2,1
666000,1,4,0
667000,1,3,0
668000,1,3,1
669000,3,4,0
670000,1,4,1
671000,3,4,0
672000,1,4,1
673000,1,4,0
674000,1,2,1
675000,2,4,1
676000,1,2,0
677000,1,2,0
678000,3,4,1
679000,1,3,0
680000,3,4,1
681000,2,4,1
682000,3,4,0
683000,1,4,0
684000,2,4,0
685000,3,4,0
686000,1,2,1
687000,2,4,0
688000,3,4,0
689000,2,4,0
690000,1,3,1
691000,2,3,1
692000,3,4,1
693000,1,3,0
694000,1,2,1
695000,1,4,1
696000,2,3,0
697000,2,4,1
698000,1,4,1
699000,2,4,1
700000,2,4,0
701000,2,4,0
702000,3,4,1
703000,1,3,0
704000,1,3,0
705000,1,4,0
706000,1,3,0
707000,2,3,1
708000,1,2,1
709000,3,4,1
710000,2,3,0
711000,3,4,1
712000,3,4,0
713000,1,3,1
714000,1,4,0
715000,2,3,0
716000,1,4,0
717000,1,3,0
718000,2,4,0
719000,1,2,1
720000,2,3,0
721000,3,4,1
722000,1,2,1
723000,2,4,0
724000,1,3,0
725000,1,4,0
726000,1,3,0
727000,1,2,1
728000,1,4,0
729000,2,3,0
730000,2,4,1
731000,2,4,1
732000,1,3,0
733000,1,2,1
734000,1,3,0
735000,1,3,0
736000,1,3,0
737000,2,4,0
738000,1,4,0
739000,2,4,0
740000,1,4,0
741000,1,3,0
742000,2,4,0
743000,3,4,1
744000,3,4,0
745000,3,4,1
746000,1,4,0
747000,3,4,1
748000,1,2,1
749000,2,3,0
750000,1,3,0
751000,1,4,0
752000,1,3,0
753000,2,3,1
754000,2,4,0
755000,2,4,0
756000,3,4,0
757000,1,4,1
758000,1,2,1
759000,3,4,1
760000,2,4,1
761000,2,4,0
762000,2,3,1
763000,3,4,1
764000,2,4,1
765000,3,4,1
766000,3,4,0
767000,2,4,0
768000,2,3,1
769000,1,2,1
770000,1,4,0
771000,2,4,0
772000,2,4,1
773000,2,3,1
774000,1,2,1
775000,1,4,0
776000,3,4,1
777000,1,2,1
778000,2,4,0
779000,2,4,0
780000,1,4,0
781000,1,3,0
782000,1,3,0
783000,2,3,1
784000,1,2,1
785000,3,4,0
786000,2,3,1
787000,2,4,0
788000,3,4,0
789000,1,3,1
790000,2,3,1
791000,1,2,1
792000,1,3,1
793000,1,2,1
794000,3,4,0
795000,1,2,0
796000,3,4,0
797000,3,4,1
798000,3,4,1
799000,3,4,0
800000,1,2,1
801000,2,3,0
802000,1,3,1
803000,1,4,0
804000,1,3,1
805000,2,3,0
806000,2,4,0
807000,2,4,0
808000,1,2,1
809000,2,4,0
810000,3,4,1
811000,3,4,1
812000,2,3,1
813000,1,4,0
814000,1,2,0
815000,1,2,1
816000,2,4,0
817000,3,4,1
818000,1,4,1
819000,1,4,1
820000,1,3,0
821000,1,3,0
822000,1,4,1
823000,3,4,1
824000,2,4,0
825000,1,2,1
826000,1,2,1
827000,2,4,1
828000,2,3,1
829000,1,2,0
830000,2,4,1
831000,1,3,0
832000,2,4,1
833000,2,3,0
834000,2,4,1
835000,1,4,0
836000,3,4,1
837000,1,2,1
838000,2,3,1
839000,2,3,1
840000,1,4,0
841000,1,4,0
842000,2,4,0
843000,1,4,1
844000,3,4,1
845000,2,4,0
846000,3,4,1
847000,2,3,1
848000,1,2,1
849000,1,2,1
850000,1,2,1
851000,2,4,1
852000,1,4,0
853000,1,3,1
854000,1,4,0
855000,2,3,0
856000,1,4,0
857000,2,3,1
858000,1,3,1
859000,3,4,1
860000,2,3,1
861000,1,3,0
862000,1,4,0
863000,1,2,0
864000,2,3,1
865000,2,4,1
866000,1,4,1
867000,2,4,1
868000,1,4,1
869000,1,2,1
870000,1,3,0
871000,1,4,0
872000,2,3,0
873000,1,4,0
874000,1,4,0
875000,1,2,0
876000,1,3,0
877000,2,4,0
878000,2,4,1
879000,1,3,0
880000,1,3,0
881000,1,2,1
882000,1,4,1
883000,1,4,0
884000,1,2,1
885000,1,2,1
886000,1,3,0
887000,2,4,0
888000,2,3,1
889000,2,3,1
890000,1,3,0
891000,1,4,0
892000,2,3,1
893000,1,2,0
894000,3,4,1
895000,2,3,1
896000,2,3,1
897000,2,4,1
898000,1,2,1
899000,1,3,0
900000,1,3,0
901000,2,3,0
902000,1,3,0
903000,2,4,1
904000,3,4,1
905000,3,4,1
906000,3,4,1
907000,1,2,0
908000,1,4,0
909000,3,4,1
910000,2,4,1
911000,2,3,1
912000,3,4,1
913000,1,2,0
914000,2,3,1
915000,1,2,0
916000,1,4,0
917000,1,4,0
918000,2,4,1
919000,3,4,1
920000,2,4,1
921000,3,4,1
922000,2,3,1
923000,1,2,1
924000,3,4,1
925000,1,4,1
926000,1,4,1
927000,1,3,0
928000,1,4,0
929000,1,4,0
930000,3,4,1
931000,2,4,0
932000,3,4,1
933000,1,3,1
934000,2,4,1
935000,3,4,1
936000,1,4,1
937000,2,3,1
938000,1,3,0
939000,3,4,1
940000,1,3,0
941000,3,4,1
942000,2,3,1
943000,3,4,0
944000,3,4,1
945000,1,3,1
946000,2,4,1
947000,2,4,0
948000,1,2,1
949000,2,3,1
950000,2,3,1
951000,1,4,0
952000,1,2,0
953000,1,2,0
954000,2,3,1
955000,1,3,0
956000,1,3,0
957000,3,4,1
958000,2,4,0
959000,2,3,1
960000,1,3,1
961000,3,4,0
962000,2,3,1
963000,1,4,0
964000,1,4,0
965000,1,2,1
966000,2,4,1
967000,2,4,1
968000,1,4,0
969000,1,2,0
970000,2,4,0
971000,1,2,1
972000,3,4,1
973000,1,2,1
974000,1,3,0
975000,2,3,0
976000,1,4,0
977000,3,4,1
978000,3,4,1
979000,3,4,1
980000,1,2,1
981000,2,4,0
982000,3,4,1
983000,1,2,1
984000,1,4,0
985000,1,4,0
986000,1,3,0
987000,3,4,1
988000,2,3,0
989000,2,4,1
990000,3,4,1
991000,3,4,1
992000,2,3,1
993000,1,4,1
994000,2,4,1
995000,1,4,0
996000,2,4,0
997000,1,3,0
998000,2,4,0
999000,1,4,0
1000000,2,3,0
1001000,1,3,1
1002000,1,3,1
1003000,2,3,1
1004000,2,4,0
1005000,2,3,1
1006000,2,3,0
1007000,1,3,0
1008000,3,4,1
1009000,1,2,1
1010000,3,4,1
1011000,1,4,0
1012000,1,3,1
1013000,1,4,1
1014000,3,4,0
1015000,1,4,1
1016000,1,4,1
1017000,3,4,0
1018000,3,4,0
1019000,3,4,0
1020000,1,3,1
1021000,1,3,1
1022000,3,4,1
1023000,1,3,1
1024000,1,4,1
1025000,2,4,1
1026000,1,4,1
1027000,1,2,0
1028000,1,2,0
1029000,1,3,1
1030000,1,4,1
1031000,1,2,0
1032000,1,2,1
1033000,2,3,1
1034000,3,4,1
1035000,2,3,0
1036000,1,4,1
1037000,2,3,1
1038000,2,4,1
1039000,1,2,1
1040000,1,4,1
1041000,2,4,1
1042000,3,4,1
1043000,2,3,1
1044000,2,3,0
1045000,1,4,1
1046000,3,4,1
1047000,1,4,0
1048000,1,4,0
1049000,2,4,0
1050000,1,2,1
1051000,2,3,1
1052000,2,4,0
1053000,2,4,0
1054000,2,4,0
1055000,2,4,0
1056000,3,4,1
1057000,1,4,1
1058000,2,4,1
1059000,2,3,1
1060000,2,4,1
1061000,3,4,0
1062000,1,2,1
1063000,3,4,0
1064000,3,4,0
1065000,2,3,1
1066000,1,2,1
1067000,1,3,1
1068000,2,3,1
1069000,3,4,0
1070000,1,3,1
1071000,2,3,1
1072000,1,4,1
1073000,2,3,1
1074000,2,4,0
1075000,3,4,1
1076000,1,3,1
1077000,3,4,1
1078000,1,4,0
1079000,3,4,1
1080000,1,3,0
1081000,1,3,0
1082000,1,3,1
1083000,1,4,1
1084000,1,2,1
1085000,1,4,0
1086000,1,2,0
1087000,1,3,0
1088000,1,3,0
1089000,1,2,0
1090000,2,3,1
1091000,1,2,1
1092000,1,3,1
1093000,1,2,1
1094000,1,3,0
1095000,1,4,0
1096000,1,3,0
1097000,3,4,1
1098000,3,4,1
1099000,2,4,0
1100000,2,3,1
1101000,1,2,1
1102000,1,4,0
1103000,1,3,1
1104000,1,2,1
1105000,3,4,1
1106000,1,3,0
1107000,1,4,0
1108000,2,4,1
1109000,1,3,0
1110000,1,3,0
1111000,3,4,1
1112000,1,3,0
1113000,3,4,0
1114000,1,4,0
1115000,2,4,0
1116000,2,3,1
1117000,1,2,0
1118000,1,3,0
1119000,1,3,0
1120000,1,2,0
1121000,2,3,1
1122000,1,3,0
1123000,3,4,1
1124000,1,3,0
1125000,2,3,0
1126000,1,2,0
1127000,2,3,1
1128000,1,2,0
1129000,1,4,0
1130000,1,2,1
1131000,1,3,1
1132000,2,4,1
1133000,1,4,1
1134000,1,3,0
1135000,1,2,0
1136000,1,3,0
1137000,1,2,1
1138000,1,2,1
1139000,2,4,1
1140000,1,4,0
1141000,1,4,0
1142000,1,4,1
1143000,1,2,1
1144000,1,4,1
1145000,2,4,1
1146000,1,3,0
1147000,1,2,1
1148000,1,2,1
1149000,1,4,0
1150000,1,2,1
1151000,2,4,0
1152000,2,3,0
1153000,1,4,0
1154000,2,3,0
1155000,3,4,1
1156000,1,4,0
1157000,2,4,0
1158000,2,3,0
1159000,2,3,0
1160000,2,4,0
1161000,1,2,1
1162000,1,3,1
1163000,1,3,1
1164000,2,3,1
1165000,1,2,0
1166000,1,2,0
1167000,1,3,0
1168000,1,2,1
1169000,2,3,1
1170000,3,4,1
1171000,2,4,1
1172000,2,4,0
1173000,2,4,1
1174000,3,4,1
1175000,3,4,1
1176000,2,3,1
1177000,2,4,1
1178000,2,4,0
1179000,2,4,1
1180000,3,4,1
1181000,1,3,1
1182000,2,4,1
1183000,3,4,1
1184000,2,4,1
1185000,3,4,1
1186000,2,3,1
1187000,1,3,0
1188000,2,3,1
1189000,2,4,1
1190000,1,2,0
1191000,1,2,0
1192000,2,3,1
1193000,1,4,0
1194000,1,3,0
1195000,2,3,0
1196000,3,4,1
1197000,2,3,1
1198000,1,3,0
1199000,1,2,0
1200000,1,4,0
1201000,2,3,1
1202000,1,3,0
1203000,3,4,1
1204000,2,4,1
1205000,2,4,1
1206000,1,2,0
1207000,2,3,1
1208000,1,4,0
1209000,1,3,0
1210000,2,3,1
1211000,3,4,1
1212000,3,4,0
1213000,1,2,1
1214000,1,3,1
1215000,2,3,0
1216000,1,4,0
1217000,2,3,1
1218000,3,4,1
1219000,2,3,1
1220000,3,4,1
1221000,2,3,1
1222000,1,4,0
1223000,2,3,0
1224000,2,3,1
1225000,2,4,1
1226000,2,3,1
1227000,1,4,0
1228000,2,3,1
1229000,2,3,1
1230000,2,3,1
1231000,1,4,1
1232000,2,3,1
1233000,2,3,1
1234000,1,4,1
1235000,2,3,1
1236000,2,4,0
1237000,1,4,0
1238000,1,4,0
1239000,2,4,0
1240000,1,3,0
1241000,2,4,0
1242000,1,3,0
1243000,1,3,1
1244000,3,4,0
1245000,2,3,1
1246000,3,4,0
1247000,2,3,1
1248000,2,4,0
1249000,1,3,1
1250000,1,4,0
1251000,2,3,0
1252000,2,4,1
1253000,2,4,1
1254000,1,2,1
1255000,1,4,0
1256000,1,3,1
1257000,1,2,1
1258000,1,2,1
1259000,3,4,0
1260000,2,3,1
1261000,2,3,1
1262000,2,3,1
1263000,1,2,1
1264000,2,4,1
1265000,3,4,1
1266000,1,3,1
1267000,1,3,1
1268000,2,3,1
1269000,1,3,0
1270000,2,3,1
1271000,2,3,1
1272000,1,3,1
1273000,1,4,1
1274000,2,3,1
1275000,1,4,1
1276000,2,4,1
1277000,2,3,1
1278000,2,3,1
1279000,2,3,1
1280000,1,2,1
1281000,2,4,1
1282000,1,2,1
1283000,2,4,1
1284000,2,3,1
1285000,1,4,0
1286000,2,3,1
1287000,2,3,1
1288000,3,4,1
1289000,1,3,0
1290000,3,4,1
1291000,1,2,1
1292000,3,4,1
1293000,3,4,0
1294000,2,3,1
1295000,1,2,0
1296000,1,3,1
1297000,2,3,1
1298000,1,2,1
1299000,1,4,0
1300000,2,4,0
1301000,1,2,1
1302000,2,4,0
1303000,2,3,1
1304000,1,2,1
1305000,2,4,0
1306000,2,3,1
1307000,2,3,1
1308000,1,3,1
1309000,1,4,1
1310000,1,3,1
1311000,1,2,1
1312000,1,4,0
1313000,2,3,0
1314000,3,4,1
1315000,2,3,1
1316000,1,3,0
1317000,2,3,1
1318000,1,4,0
1319000,2,3,1
1320000,1,3,0
1321000,1,2,0
1322000,1,2,1
1323000,2,4,0
1324000,3,4,1
1325000,1,4,1
1326000,1,2,1
1327000,1,3,0
1328000,1,4,0
1329000,1,3,0
1330000,3,4,1
1331000,2,3,0
1332000,2,3,1
1333000,1,2,1
1334000,2,3,0
1335000,3,4,1
1336000,2,3,0
1337000,1,2,1
1338000,1,4,0
1339000,3,4,1
1340000,3,4,1
1341000,1,2,0
1342000,2,4,1
1343000,1,2,0
1344000,1,4,0
1345000,3,4,1
1346000,2,4,0
1347000,1,4,0
1348000,1,4,0
1349000,2,4,0
1350000,1,2,1
1351000,2,3,0
1352000,1,3,1
1353000,1,4,1
1354000,3,4,0
1355000,2,3,0
1356000,1,2,1
1357000,1,4,0
1358000,1,3,0
1359000,2,3,1
1360000,2,4,0
1361000,2,3,1
1362000,2,3,1
1363000,2,4,0
1364000,2,3,0
1365000,1,2,0
1366000,1,3,0
1367000,2,4,0
1368000,2,3,1
1369000,2,4,1
1370000,1,3,1
1371000,3,4,1
1372000,2,3,1
1373000,2,3,0
1374000,1,4,1
1375000,1,2,1
1376000,2,3,1
1377000,2,3,1
1378000,1,2,1
1379000,1,2,0
1380000,1,2,1
1381000,2,3,0
1382000,1,3,0
1383000,1,3,1
1384000,3,4,1
1385000,3,4,0
1386000,1,2,1
1387000,2,3,1
1388000,2,4,1
1389000,1,3,1
1390000,1,4,1
1391000,2,3,1
1392000,2,3,1
1393000,3,4,1
1394000,1,2,1
1395000,1,4,1
1396000,3,4,1
1397000,1,4,0
1398000,1,4,0
1399000,1,3,0
1400000,2,3,1
1401000,1,4,0
1402000,2,3,1
1403000,1,2,1
1404000,1,3,0
1405000,1,2,1
1406000,1,2,1
1407000,1,2,1
1408000,1,2,1
1409000,2,3,0
1410000,1,3,0
1411000,3,4,1
1412000,1,2,1
1413000,2,4,0
1414000,2,3,0
1415000,1,4,0
1416000,2,4,0
1417000,2,3,0
1418000,3,4,1
1419000,2,3,1
1420000,1,4,0
1421000,1,4,0
1422000,2,3,1
1423000,1,2,1
1424000,2,4,1
1425000,2,3,1
1426000,3,4,1
1427000,1,3,1
1428000,1,2,1
1429000,2,4,0
1430000,3,4,0
1431000,1,2,1
1432000,1,4,0
1433000,2,4,1
1434000,2,4,1
1435000,1,2,0
1436000,1,4,0
1437000,3,4,0
1438000,1,4,0
1439000,1,4,0
1440000,2,4,1
1441000,1,4,0
1442000,2,3,1
1443000,1,3,0
1444000,2,3,0
1445000,1,4,0
1446000,3,4,1
1447000,2,4,0
1448000,3,4,1
1449000,1,3,0
1450000,1,3,0
1451000,1,2,1
1452000,1,2,1
1453000,1,3,0
1454000,1,2,1
1455000,2,4,0
1456000,1,2,1
1457000,2,4,0
1458000,2,3,0
1459000,1,4,0
1460000,3,4,1
1461000,1,2,1
1462000,2,4,0
1463000,1,2,1
1464000,1,4,0
1465000,1,2,1
1466000,1,2,1
1467000,1,3,0
1468000,1,3,0
1469000,1,2,1
1470000,3,4,1
1471000,1,3,0
1472000,1,4,0
1473000,3,4,1
1474000,1,4,0
1475000,1,3,0
1476000,2,4,1
1477000,2,3,1
1478000,3,4,1
1479000,2,4,1
1480000,2,3,1
1481000,2,4,0
1482000,1,3,0
1483000,1,2,1
1484000,1,2,1
1485000,1,2,0
1486000,1,4,0
1487000,1,2,1
1488000,1,2,1
1489000,2,3,1
1490000,1,3,0
1491000,1,3,0
1492000,2,4,1
1493000,1,4,0
1494000,3,4,1
1495000,2,3,1
