generation,N_shifts,logPrior,logLik,eventRate,acceptRate
5915000,28,129.646,-16049.3,10.4704,0.323
5916000,27,118.481,-16044.3,13.5122,0.336
5917000,29,128.742,-16040.4,17.0007,0.342
5918000,28,115.93,-16041.9,15.9809,0.32
5919000,26,120.5,-16042.6,10.4349,0.334
5920000,25,113.937,-16052.3,13.2174,0.328
5921000,26,108.034,-16045.3,17.8719,0.331
5922000,27,119.995,-16049,15.4408,0.291
5923000,27,122.213,-16052.8,17.3554,0.325643
5924000,27,127.376,-16042.6,14.7441,0.32
5925000,29,138.345,-16048.1,14.1118,0.333
5926000,24,113.355,-16058,14.4905,0.340895
5927000,32,138.681,-16045.7,20.527,0.3325
5928000,27,120.939,-16040.4,7.61466,0.326167
5929000,24,112.394,-16052.8,8.59861,0.333333
5930000,29,131.325,-16057.7,17.1161,0.319333
5931000,32,149.283,-16046,14.746,0.34
5932000,26,115.552,-16053.2,13.6098,0.335474
5933000,34,148.861,-16057,19.7924,0.3485
5934000,28,123.626,-16056.7,17.1689,0.325
5935000,28,123.488,-16052.8,14.4575,0.333
5936000,30,136.058,-16054,17.9278,0.33575
5937000,22,97.779,-16059.6,9.45151,0.317
5938000,26,123.151,-16060.7,10.2929,0.318
5939000,32,143.391,-16053.6,13.4821,0.354333
5940000,26,117.61,-16056.9,15.775,0.3388
5941000,32,148.572,-16041.9,14.3679,0.333
5942000,28,128.089,-16058.5,13.015,0.343
5943000,29,126.991,-16051.3,24.1758,0.369
5944000,28,127.562,-16050.7,17.9821,0.348
5945000,31,145.619,-16042.8,15.7387,0.34
5946000,31,144.226,-16059.7,18.0782,0.343
5947000,34,157.143,-16043.4,16.1502,0.343
5948000,30,139.823,-16050.6,12.0984,0.337625
5949000,28,128.031,-16045,14.3432,0.363
5950000,28,125.087,-16049.6,15.1527,0.399
5951000,32,145.94,-16039.2,14.7467,0.3459
5952000,35,152.089,-16042.6,21.736,0.359
5953000,34,159.461,-16040.6,16.1939,0.369
5954000,35,165.221,-16030.8,16.646,0.336
5955000,34,147.674,-16053.1,19.4279,0.334
5956000,34,146.283,-16044.4,19.5648,0.371
5957000,34,148.304,-16043.6,19.9413,0.33
5958000,35,152.529,-16044.3,19.8487,0.337
5959000,34,141.54,-16036.8,19.3113,0.346
5960000,33,142.451,-16039.7,15.2391,0.31
5961000,33,148.844,-16048.8,12.4998,0.33125
5962000,31,129.431,-16036.5,14.0948,0.314
5963000,32,135.186,-16039,19.0683,0.32
5964000,32,137.998,-16040.6,17.0924,0.292
5965000,31,132.129,-16049.3,17.6901,0.286
5966000,30,128.266,-16046.8,15.6855,0.295
5967000,25,109.829,-16060,13.3205,0.335353
5968000,23,102.3,-16050.9,10.8871,0.304
5969000,24,107.484,-16058.8,11.7455,0.322
5970000,20,92.6564,-16061.4,11.8675,0.31
5971000,30,139.708,-16043.8,13.678,0.3236
5972000,30,143.861,-16045.7,12.9767,0.323
5973000,27,124.955,-16046.8,13.5091,0.343
5974000,33,150.577,-16041.1,16.4763,0.337889
5975000,34,152.916,-16037.1,22.2547,0.369
5976000,31,140.468,-16034.8,17.3086,0.343
5977000,27,120.939,-16043.1,12.6302,0.326882
5978000,28,123.852,-16052.1,13.7451,0.302
5979000,27,119.579,-16046.5,14.4701,0.318
5980000,29,130.337,-16045.7,19.0392,0.332
5981000,31,139.192,-16045.2,18.6496,0.312
5982000,32,157.34,-16055.7,15.8953,0.346833
5983000,30,140.352,-16052.7,17.0901,0.324
5984000,32,149.266,-16048,16.8289,0.346333
5985000,22,111.797,-16064.3,9.97215,0.330467
5986000,29,122.555,-16057.2,14.7271,0.348667
5987000,30,132.069,-16056.9,15.5697,0.314571
5988000,28,137.137,-16059.9,13.9091,0.3435
5989000,29,126.575,-16055.8,21.3401,0.379
5990000,25,110.28,-16049.9,16.4535,0.339667
5991000,25,112.892,-16048.9,12.9142,0.302
5992000,30,136.54,-16075,15.6628,0.344375
5993000,25,109.16,-16055,10.1571,0.3275
5994000,25,108.168,-16057,14.952,0.317
5995000,22,105.266,-16066.2,14.1016,0.3381
5996000,28,128.539,-16051.4,9.36993,0.3075
5997000,26,113.691,-16065.1,16.7787,0.3386
5998000,26,115.848,-16060.1,13.0256,0.37
5999000,28,126.879,-16063.4,15.0398,0.335
6000000,26,119.731,-16043.4,16.3357,0.356
6001000,29,131.128,-16044.3,6.31625,0.319
6002000,29,122.069,-16044.9,14.7897,0.331231
6003000,30,119.308,-16049.5,19.1877,0.35
6004000,29,123.702,-16043.4,13.4245,0.365
6005000,26,124.043,-16050.3,11.1091,0.3168
6006000,26,128.255,-16048.3,8.14385,0.309
6007000,25,110.561,-16055.5,11.7592,0.3055
6008000,25,110.524,-16058.1,12.6611,0.316
6009000,23,100.53,-16061.6,12.1842,0.327786
6010000,26,122.373,-16052.3,10.6549,0.33
6011000,29,139.311,-16056.2,13.0585,0.318
6012000,27,124.669,-16056,15.1599,0.316
6013000,26,114.673,-16069.4,15.2688,0.3152
6014000,23,99.9873,-16056.4,12.595,0.3224
6015000,27,121.141,-16050,14.5056,0.32
6016000,29,141.2,-16048.3,14.1009,0.35475
6017000,28,131.434,-16050.4,18.4111,0.336
6018000,28,141.407,-16052.1,9.67618,0.335
6019000,29,129.235,-16034.9,10.5368,0.3328
6020000,27,116.404,-16047.4,14.1642,0.302
6021000,26,116.13,-16037.9,16.7791,0.313
6022000,26,121.622,-16041.2,13.9627,0.296
6023000,30,136.117,-16060.2,18.3426,0.3391
6024000,30,149.277,-16063.1,11.0891,0.319
6025000,30,139.761,-16070.4,18.1327,0.327
6026000,31,139.795,-16068.7,17.3487,0.338
6027000,30,132.673,-16067.7,16.7933,0.354
6028000,28,133.859,-16054,12.8317,0.3294
6029000,25,107.697,-16068.4,12.8777,0.3515
6030000,22,108.34,-16050,12.8512,0.3235
6031000,28,132.876,-16042,12.0609,0.337667
6032000,30,135.101,-16032.9,19.0088,0.32
6033000,24,108.816,-16058.9,8.99821,0.32875
6034000,30,130.707,-16025.6,13.576,0.334
6035000,32,146.451,-16021.9,14.4934,0.33
6036000,36,150.679,-16012.5,19.1526,0.324
6037000,35,149.821,-16027.9,18.3545,0.317
6038000,37,164.956,-16008.3,19.4874,0.344
6039000,36,159.601,-16008.3,20.7112,0.332
6040000,36,169.013,-16008.6,17.0478,0.336
6041000,34,151.385,-16014.6,22.0725,0.317
6042000,31,138.308,-16014.6,15.2323,0.314
6043000,34,152.038,-16010.3,19.6783,0.3
6044000,35,152.721,-16017.2,20.5204,0.347
6045000,36,162.936,-16024.3,16.4543,0.33
6046000,37,159.867,-16020.9,21.4372,0.343
6047000,35,158.635,-16013.6,18.6693,0.31
6048000,35,151.818,-16020.4,16.7309,0.336
6049000,37,152.866,-16009.8,21.4377,0.317
6050000,38,151.966,-16011.1,23.6699,0.316
6051000,39,157.932,-16012.4,20.8687,0.342
6052000,38,162.307,-16017.5,17.2115,0.33
6053000,38,172.022,-16021.5,16.3108,0.304
6054000,25,105.527,-16065.9,13.9209,0.341487
6055000,36,153.595,-16011.9,20.3986,0.334
6056000,36,154.463,-16013,19.7125,0.337
6057000,39,178.527,-16010.1,17.3156,0.339
6058000,40,181.477,-16011.4,14.0552,0.351
6059000,41,174.947,-16015.5,21.6004,0.312
6060000,38,158.732,-16012.7,21.8546,0.337
6061000,24,102.2,-16058,19.7916,0.319071
6062000,24,107.379,-16051.2,12.934,0.325375
6063000,24,108.376,-16045.7,13.8972,0.342
6064000,33,142.239,-16018.9,16.3608,0.339
6065000,36,157.386,-16008.5,15.7879,0.382
6066000,37,155.852,-16012.5,22.0193,0.332
6067000,22,99.2254,-16063,17.3798,0.322297
6068000,34,134.677,-16026.2,26.2505,0.3145
6069000,34,139.944,-16022,17.089,0.338
6070000,33,138.941,-16030.1,15.5588,0.304
6071000,35,152.551,-16031.7,13.9738,0.338
6072000,35,150.754,-16023.8,13.551,0.317
6073000,37,152.455,-16024.9,21.461,0.331
6074000,38,174.231,-16017,13.0381,0.323
6075000,38,174.667,-16008.1,17.959,0.317
6076000,39,166.768,-16010.3,24.6857,0.367
6077000,37,171.037,-16026.3,15.766,0.342
6078000,38,179.131,-16021.6,15.4388,0.351
6079000,39,175.826,-16030.1,18.0487,0.359
6080000,36,167.326,-16025.4,17.3805,0.317
6081000,38,175.092,-16022.1,20.3299,0.352
6082000,25,124.123,-16062.4,9.39586,0.3242
6083000,24,115.319,-16062,10.6474,0.295
6084000,24,114.873,-16059.2,13.0879,0.321
6085000,35,170.774,-16018.5,13.716,0.336
6086000,32,149.941,-16015.9,17.3024,0.339
6087000,33,156.717,-16030.2,17.039,0.323
6088000,34,146.851,-16021.6,22.8952,0.332
6089000,33,160.552,-16020.6,11.8405,0.325
6090000,34,157.44,-16015.1,21.9592,0.359
6091000,35,166.771,-16005.5,13.8591,0.328
6092000,34,163.15,-16004.1,16.7343,0.332
6093000,33,153.389,-16001.5,14.4008,0.339
6094000,32,149.847,-16010.3,15.1895,0.341
6095000,26,121.299,-16056.1,12.3332,0.306088
6096000,27,121.175,-16055.6,16.4026,0.326
6097000,28,129.672,-16062.3,16.7494,0.324
6098000,28,117.572,-16060.6,18.0191,0.379
6099000,31,141.272,-16058,16.1359,0.366
6100000,34,151.357,-16016.6,17.1053,0.3455
6101000,33,151.234,-16026.5,15.8308,0.346
6102000,35,159.556,-16029.1,18.9736,0.352
6103000,34,151.617,-16024.9,15.0866,0.364
6104000,34,151.732,-16021.2,13.5046,0.356
6105000,35,153.914,-16027,21.1995,0.363
6106000,33,146.465,-16026.5,19.8014,0.347
6107000,35,149.187,-16035.3,20.5231,0.331
6108000,26,116.294,-16052.9,16.1831,0.323333
6109000,26,122.202,-16056.1,11.6719,0.358
6110000,25,115.144,-16052.8,12.7793,0.334
6111000,26,115.278,-16047.7,12.804,0.327
6112000,21,99.1697,-16081.6,16.3981,0.315214
6113000,24,118.017,-16085.3,13.616,0.322
6114000,30,140.318,-16039.8,17.5226,0.340429
6115000,29,139.67,-16039.9,10.5019,0.339
6116000,30,131.661,-16037.7,21.2895,0.34
6117000,30,133.83,-16038.1,18.3046,0.323
6118000,30,141.106,-16031.2,14.1905,0.339
6119000,30,141.053,-16033.8,16.3186,0.331
6120000,29,137.221,-16024.2,10.1865,0.336
6121000,25,117.292,-16060.5,11.248,0.325
6122000,24,104.9,-16063.2,13.7141,0.32
6123000,25,115.387,-16056.7,12.5406,0.317625
6124000,21,95.0456,-16051.8,9.95465,0.3005
6125000,23,102.611,-16059.4,9.57039,0.296
6126000,23,95.8231,-16058.3,12.025,0.294
6127000,31,132.967,-16040.5,13.7304,0.31575
6128000,21,85.5783,-16055.1,15.9312,0.309
6129000,22,89.5837,-16072.3,13.1309,0.273
6130000,22,102.126,-16060.3,7.7416,0.274
6131000,21,103.747,-16089.4,11.9561,0.314722
6132000,21,103.044,-16081.8,8.03501,0.309
6133000,21,96.8476,-16082.4,12.4124,0.328
6134000,26,113.576,-16049,16.9845,0.311143
6135000,28,117.006,-16049.8,19.5961,0.378
6136000,27,119.236,-16050,17.8425,0.306833
6137000,29,128.683,-16022.6,14.8708,0.333235
6138000,28,125.341,-16025.1,14.083,0.305
6139000,20,96.4624,-16092,6.58775,0.293667
6140000,24,107.477,-16058.5,11.2304,0.3124
6141000,24,107.477,-16063.1,13.5716,0.305
6142000,24,96.1652,-16046.9,18.5125,0.317
6143000,24,108.538,-16050,7.74017,0.314
6144000,24,104.933,-16045.1,11.9616,0.305
6145000,31,131.272,-16031,18.3592,0.316571
6146000,34,150.239,-16035.2,14.1557,0.326
6147000,33,145.86,-16027.5,17.5545,0.363
6148000,34,163.659,-16031.9,11.9006,0.348
6149000,34,162.254,-16039.7,13.6068,0.34
6150000,32,152.439,-16034.8,15.9295,0.369
6151000,30,147.935,-16036.7,11.2589,0.325
6152000,31,146.038,-16040.7,14.6106,0.334
6153000,27,126.617,-16045.4,11.2942,0.33
6154000,28,126.01,-16030,13.4862,0.316
6155000,32,139.88,-16030,13.7276,0.335
6156000,33,145.689,-16029.1,19.6295,0.329
6157000,32,143.675,-16030.7,13.5946,0.355
6158000,32,144.704,-16039.6,14.2659,0.319
6159000,34,149.027,-16056,18.2065,0.353
6160000,35,160.077,-16043,21.4061,0.348
6161000,36,161.653,-16041.4,18.043,0.355
6162000,27,123.944,-16067.9,16.4525,0.337348
6163000,22,98.6104,-16072.5,13.6608,0.314
6164000,21,90.7695,-16074,12.5564,0.301
6165000,30,127.856,-16036,14.2827,0.313095
6166000,33,130.039,-16039.6,20.3372,0.343
6167000,31,138.019,-16037.9,10.9167,0.327
6168000,36,139.775,-16029.6,29.0077,0.34
6169000,37,163.541,-16033.5,17.6836,0.329
6170000,38,152.694,-16021.7,28.3782,0.342
6171000,27,124.328,-16078.9,14.5837,0.305143
6172000,26,116.571,-16081.8,17.123,0.332
6173000,33,147.98,-16036.1,14.7197,0.3415
6174000,31,153.7,-16031,12.8036,0.35775
6175000,31,144.153,-16031.3,18.7652,0.325
6176000,33,151.357,-16023.9,16.9573,0.332
6177000,31,149.476,-16034.2,14.0585,0.354
6178000,33,154.496,-16028.3,16.5355,0.322
6179000,33,157.75,-16038,17.9858,0.31
6180000,30,133.727,-16041.1,16.3824,0.341
6181000,32,143.499,-16039,15.9558,0.315
6182000,32,152.85,-16035.6,14.4783,0.347889
6183000,37,162.878,-16036.3,16.7943,0.3325
6184000,35,161.778,-16030.4,15.7454,0.344
6185000,34,150.495,-16029.8,15.614,0.358
6186000,38,173.535,-16036.5,24.7755,0.37
6187000,37,174.362,-16026.3,19.3275,0.363
6188000,38,179.396,-16028.5,21.4133,0.351
6189000,39,174.59,-16043.5,26.3673,0.364
6190000,39,177.969,-16035.9,22.5014,0.366
6191000,38,183.146,-16031.5,18.23,0.388
6192000,37,171.22,-16041.6,24.3931,0.375
6193000,35,168.969,-16042.9,17.491,0.337
6194000,34,158.252,-16055.1,13.3852,0.343
6195000,32,157.38,-16049.8,13.1233,0.362
6196000,33,156.729,-16046.8,18.9576,0.364
6197000,31,137.485,-16034.4,17.4961,0.347
6198000,32,145.897,-16039.9,13.7539,0.346
6199000,26,126.368,-16072.2,11.2011,0.326556
6200000,35,161.295,-16020.4,15.2628,0.3445
6201000,31,145.523,-16044.5,18.2015,0.330895
6202000,33,157.475,-16038.4,11.7359,0.3505
6203000,33,168.158,-16056.4,16.4836,0.3395
6204000,31,162.146,-16055,10.1275,0.304
6205000,28,138.393,-16054.4,14.7491,0.323
6206000,28,130.647,-16039.8,15.0782,0.336
6207000,27,116.548,-16047.9,20.9856,0.319
6208000,31,144.697,-16034.9,17.3371,0.344667
6209000,33,159.925,-16034.2,16.3279,0.346
6210000,32,156.724,-16033.5,15.0112,0.336
6211000,33,150.599,-16035,19.1931,0.351
6212000,34,158.735,-16032.8,17.6346,0.346
6213000,34,156.786,-16041.9,17.0779,0.336
6214000,35,165.896,-16038.2,15.4216,0.332
6215000,34,153.847,-16040.1,18.6099,0.313
6216000,34,153.064,-16033.4,19.0922,0.325
6217000,31,137.151,-16038.9,17.189,0.316
6218000,34,151.516,-16045.5,15.9336,0.354
6219000,34,150.14,-16033.7,15.9843,0.321
6220000,33,135.619,-16032,19.2078,0.357
6221000,32,138.276,-16027.8,12.9564,0.36
6222000,32,142.878,-16034.7,15.0715,0.345
6223000,32,136.636,-16038.4,14.0589,0.349
6224000,25,115.33,-16068.2,12.4343,0.33156
6225000,27,121.759,-16052.6,16.698,0.333667
6226000,28,134.669,-16052.9,10.4383,0.299
6227000,28,124.941,-16045.3,16.6644,0.308
6228000,27,126.039,-16041.1,12.4937,0.3386
6229000,22,101.227,-16054.8,9.43357,0.337591
6230000,24,111.254,-16057.2,11.2859,0.343
6231000,24,101.743,-16049,16.6393,0.333
6232000,22,99.4587,-16051.7,16.0455,0.325
6233000,28,130.757,-16049.4,13.8504,0.321
6234000,30,138.395,-16058.5,20.3692,0.31
6235000,30,137.538,-16051.6,18.0379,0.313
6236000,26,118.359,-16047.8,11.9127,0.338
6237000,26,118.197,-16047.6,13.5517,0.327
6238000,25,108.814,-16035.9,13.2209,0.303
6239000,28,129.135,-16038.4,11.0685,0.304
6240000,30,136.743,-16035.1,16.7019,0.332
6241000,29,134.5,-16042.2,20.7886,0.322833
6242000,28,127.777,-16037,13.2538,0.3195
6243000,30,129.724,-16039.8,21.9643,0.328
6244000,30,139.989,-16049.1,12.0489,0.362
6245000,29,120.054,-16055.9,20.8431,0.353
6246000,30,123.916,-16045.3,18.2103,0.327
6247000,23,92.4625,-16049.6,17.6494,0.314087
6248000,24,117.414,-16051.7,9.1263,0.328
6249000,22,92.1536,-16064.6,13.5877,0.378
6250000,23,103.118,-16063.8,12.0413,0.317
6251000,22,104.148,-16064.7,11.9939,0.321
6252000,32,150.157,-16051.4,12.8427,0.325167
6253000,24,117.457,-16070.1,9.83603,0.312
6254000,27,123.845,-16040,17.5048,0.319
6255000,27,130.893,-16049,13.6164,0.331
6256000,28,125.22,-16044.7,16.99,0.336
6257000,35,161.55,-16043.8,17.8933,0.359
6258000,32,146.231,-16042.4,9.56677,0.364
6259000,31,142.1,-16047,16.9931,0.36
6260000,30,130.811,-16034.9,16.7485,0.32425
6261000,31,129.43,-16030,18.0022,0.297
6262000,32,133.484,-16038.1,17.3222,0.306
6263000,25,107.798,-16058,11.9351,0.333937
6264000,25,122.701,-16065.5,9.93574,0.340727
6265000,25,110.126,-16048.2,17.9944,0.2975
6266000,26,114.189,-16044.5,14.4229,0.276
6267000,24,107.004,-16061.7,10.2185,0.327667
6268000,32,139.263,-16023.3,14.9222,0.323667
6269000,33,146.496,-16019.6,14.9589,0.313
6270000,31,142.372,-16019.6,14.4794,0.318
6271000,30,132.066,-16019.4,17.6125,0.349
6272000,31,138.434,-16017.2,17.9346,0.312
6273000,34,157.076,-16014.5,17.1004,0.324
6274000,32,155.562,-16019.6,16.4069,0.305
6275000,30,132.919,-16003.9,17.1098,0.357
6276000,31,137.171,-16011.1,12.4893,0.313
6277000,31,143.969,-16018.2,13.1917,0.321
6278000,30,144.572,-16046.5,12.5186,0.360421
6279000,29,139.312,-16050.6,14.6377,0.364
6280000,28,121.795,-16057.5,19.9264,0.339
6281000,26,119.831,-16061.8,14.64,0.336
6282000,31,140.327,-16022.1,13.9304,0.311
6283000,33,149.671,-16015.2,15.2477,0.287
6284000,27,111.389,-16076,17.7395,0.351
6285000,27,121.65,-16072.1,11.6756,0.34
6286000,22,93.4446,-16053.4,11.8691,0.317105
6287000,22,93.0334,-16055.5,10.3692,0.312
6288000,24,98.0126,-16066,14.2258,0.331
6289000,27,111.742,-16039.8,14.9467,0.338667
6290000,24,109.923,-16060.5,9.39545,0.319
6291000,37,157.515,-16009.2,21.0287,0.34
6292000,36,148.859,-16022.9,19.4322,0.362
6293000,36,148.471,-16034.6,21.9866,0.301
6294000,33,138.645,-16035.1,19.4509,0.331
6295000,33,146.184,-16030.6,19.548,0.373
6296000,25,115.399,-16043.3,12.8711,0.325
6297000,35,163.635,-16027.2,18.8307,0.354
6298000,36,164.015,-16044.7,21.2426,0.354
6299000,37,155.474,-16044,22.6814,0.364
6300000,35,151.4,-16037.4,16.8279,0.347
6301000,33,147.295,-16029.5,14.716,0.361
6302000,34,144.05,-16030,21.4022,0.318
6303000,34,150.61,-16021.6,10.8418,0.297
6304000,30,136.972,-16036.8,18.959,0.320875
6305000,31,134.83,-16044.5,14.5361,0.325167
6306000,30,133.622,-16055.9,14.9594,0.353
6307000,29,124.819,-16051.1,16.4204,0.355
6308000,24,107.29,-16037.5,16.3215,0.31125
6309000,26,123.888,-16037.8,15.1081,0.303
6310000,26,117.415,-16038.4,14.9304,0.313
6311000,30,127.883,-16035,15.6292,0.32775
6312000,33,148.857,-16025.2,10.528,0.319
6313000,27,127.49,-16041.2,14.6011,0.343167
6314000,27,130.842,-16060.7,10.2937,0.332667
6315000,26,121.753,-16057.1,13.6742,0.328
6316000,29,130.518,-16044.4,12.0648,0.355
6317000,30,129.379,-16039.1,14.9206,0.346
6318000,25,120.731,-16068.5,9.94694,0.322667
6319000,33,143.225,-16043.7,18.8882,0.344857
6320000,30,128.331,-16039.6,16.3335,0.3364
6321000,28,121.024,-16043.7,14.2769,0.33
6322000,27,110.77,-16047.8,16.3366,0.318
6323000,23,104.948,-16064.9,11.2126,0.330833
6324000,23,106.797,-16047.3,9.43804,0.315
6325000,24,106.84,-16046,11.1645,0.341
6326000,27,111.997,-16046.8,17.2566,0.325
6327000,32,151.513,-16043,15.8429,0.3188
6328000,26,117.71,-16050.5,17.3018,0.3495
6329000,27,127.781,-16046.3,10.7436,0.3171
6330000,25,110.527,-16037.7,14.7758,0.34
6331000,28,123.985,-16034.8,11.4767,0.338
6332000,27,125.249,-16029.3,9.64556,0.302
6333000,26,126.656,-16074.4,9.4568,0.336667
6334000,29,123.786,-16053.5,12.8718,0.335857
6335000,32,138.353,-16053.4,19.3966,0.317333
6336000,27,136.838,-16076.5,13.3207,0.332333
6337000,33,142.731,-16053.4,17.042,0.353
6338000,28,122.721,-16042.5,15.1259,0.3475
6339000,29,131.853,-16046.9,13.5747,0.322
6340000,30,133.503,-16048.4,17.4348,0.34
6341000,30,132.203,-16052.9,20.0004,0.318
6342000,34,157.145,-16040.5,17.106,0.3526
6343000,30,140.137,-16033.8,13.1416,0.355
6344000,28,133.139,-16031.6,12.5758,0.348
6345000,25,111.314,-16029.7,15.1918,0.314
6346000,26,115.602,-16036.1,10.7846,0.34
6347000,26,110.772,-16040.2,16.4782,0.335333
6348000,25,104.514,-16043.1,15.9457,0.323
6349000,27,114.934,-16040.6,16.4856,0.309
6350000,26,107.374,-16038.1,18.0975,0.337
6351000,24,108.195,-16054.5,12.0018,0.32425
6352000,27,117.874,-16052.2,16.6275,0.3298
6353000,28,121.741,-16056.9,17.7826,0.33
6354000,28,127.006,-16045.1,14.8428,0.334
6355000,31,144.825,-16038.1,11.6475,0.358
6356000,29,136.973,-16043.3,12.1042,0.36
6357000,28,125.836,-16029,14.9324,0.308
6358000,22,107.236,-16098.6,11.1943,0.328545
6359000,22,96.0801,-16065.5,12.8163,0.313286
6360000,28,127.015,-16049,16.874,0.324444
6361000,27,128.121,-16044.7,9.65129,0.319
6362000,28,113.604,-16048.2,26.2543,0.34
6363000,29,132.185,-16035.7,13.6032,0.330833
6364000,27,125.23,-16026.4,13.6624,0.343
6365000,27,123.205,-16035.2,15.9891,0.324
6366000,28,133.51,-16035.3,12.4883,0.329
6367000,27,127.826,-16038.4,10.4732,0.345
6368000,26,118.387,-16047.8,14.0506,0.3295
6369000,27,128.865,-16048.6,10.8619,0.333
6370000,28,119.557,-16040.2,22.6798,0.341
6371000,28,131.756,-16029.8,14.5957,0.323
6372000,32,142.687,-16034.3,23.0097,0.35
6373000,32,134.444,-16023.9,18.4409,0.3415
6374000,24,106.436,-16054.2,12.8545,0.3365
6375000,24,109.063,-16069.3,12.5604,0.305688
6376000,27,116.176,-16026.9,14.2778,0.329
6377000,25,105.896,-16045,16.9493,0.349
6378000,30,131.172,-16037.1,14.5014,0.323
6379000,30,135.063,-16045,14.1534,0.364
6380000,28,125.123,-16035,14.9641,0.386
6381000,29,125.446,-16035.1,20.9458,0.343
6382000,29,142.301,-16025.1,11.3656,0.318
6383000,25,119.442,-16060.1,10.683,0.3475
6384000,27,121.127,-16050.4,11.9524,0.323
6385000,25,118.596,-16074.8,13.804,0.316741
6386000,26,120.228,-16048,9.41697,0.3355
6387000,27,126.972,-16049.5,10.2036,0.324
6388000,28,130.613,-16043.1,10.761,0.332
6389000,31,141.913,-16031.5,20.205,0.32
6390000,30,140.156,-16039.6,15.1006,0.356
6391000,27,123.87,-16038.1,11.5856,0.33
6392000,23,105.898,-16058.7,12.393,0.318
6393000,23,105.398,-16057.9,8.68629,0.343
6394000,27,120.28,-16054.1,15.7417,0.315364
6395000,26,120.866,-16054.6,13.0482,0.332
6396000,25,118.861,-16063.8,8.21203,0.299
6397000,24,112.349,-16059.5,12.2039,0.288
6398000,24,113.24,-16066.1,10.669,0.308
6399000,24,103.374,-16053.9,15.8076,0.304
6400000,24,98.7132,-16051.1,14.8606,0.329
6401000,25,111.056,-16035.6,10.9304,0.338
6402000,28,122.656,-16041.8,12.6103,0.325
6403000,28,122.457,-16037.5,19.734,0.3245
6404000,27,113.114,-16046.2,13.7554,0.327667
6405000,33,143.725,-16041.1,20.4217,0.333333
6406000,37,170.932,-16045.5,16.426,0.361
6407000,33,141.514,-16036.2,16.2728,0.33625
6408000,31,141.97,-16037.3,14.6262,0.356
6409000,32,152.646,-16037.5,16.0367,0.314
6410000,33,142.902,-16061.8,19.8115,0.357
6411000,27,122.237,-16046,12.64,0.336429
6412000,28,124.122,-16037.7,13.3371,0.325
6413000,27,117.345,-16039.2,12.2014,0.315
6414000,27,127.434,-16048.9,10.2803,0.31
6415000,27,113.731,-16047.1,15.9673,0.323
6416000,28,133.674,-16054.7,11.5529,0.324667
6417000,29,126.731,-16041.5,17.9667,0.321
6418000,28,124.612,-16041.5,15.1454,0.33
6419000,27,124.422,-16041,12.7794,0.33
6420000,25,119.474,-16046.1,10.9627,0.3422
6421000,28,123.935,-16041.4,16.5152,0.348
6422000,29,130.022,-16037.7,11.4365,0.365
6423000,27,118.318,-16041.6,15.0331,0.312
6424000,28,122.586,-16035.3,13.2978,0.33
6425000,31,140.722,-16045.2,20.9159,0.34975
6426000,31,147.442,-16037.5,15.5678,0.377
6427000,33,143.785,-16044.8,18.4181,0.36
6428000,32,134.758,-16048,18.3774,0.357
6429000,32,128.343,-16045.9,20.8727,0.401
6430000,30,137.775,-16043.3,12.7556,0.316
6431000,30,140.878,-16053.4,15.0713,0.36
6432000,31,146.616,-16052.5,17.4364,0.356
6433000,31,145.731,-16058.2,15.9208,0.357
6434000,33,159.226,-16052.9,15.1557,0.355
6435000,31,156.114,-16050.2,15.4062,0.399
6436000,31,141.562,-16047.7,16.2628,0.333176
6437000,31,141.29,-16048.3,13.1599,0.338462
6438000,29,135.462,-16051.1,15.4825,0.373
6439000,31,130.012,-16046.8,18.1351,0.359
6440000,30,130.749,-16043.1,14.0304,0.377
6441000,28,121.098,-16041.4,12.1428,0.324
6442000,28,114.916,-16029.9,14.0358,0.297
6443000,28,130.908,-16051.8,12.4574,0.339143
6444000,26,114.751,-16053.4,11.6288,0.305
6445000,31,133.58,-16036.7,17.2178,0.342667
6446000,31,143.822,-16033.7,14.2553,0.323
6447000,31,135.711,-16038,14.8577,0.329
6448000,28,130.421,-16054.6,9.96995,0.30625
6449000,30,134.253,-16050,14.034,0.328
6450000,27,121.514,-16049.6,12.4508,0.351667
6451000,26,115.847,-16042.6,15.5902,0.339
6452000,29,134.384,-16051.2,16.1184,0.3286
6453000,28,128.636,-16052.8,12.9464,0.31475
6454000,28,127.991,-16051.6,13.8073,0.323
6455000,27,121.384,-16044.8,11.1942,0.301
6456000,26,113.738,-16050.8,13.8313,0.352
6457000,27,128.769,-16051.8,11.1493,0.328
6458000,30,131.324,-16046,16.9382,0.374
6459000,28,127.637,-16046,13.375,0.311
6460000,28,132.553,-16052.1,11.0677,0.381
6461000,30,125.924,-16046.9,21.1911,0.325667
6462000,30,135.662,-16057.2,13.6203,0.34
6463000,26,112.15,-16055.4,12.6948,0.329182
6464000,22,98.5577,-16063.8,10.3452,0.312139
6465000,24,109.444,-16059,12.7867,0.32
6466000,22,100.06,-16056.7,13.0206,0.311
6467000,23,101.83,-16052.6,13.9729,0.275
6468000,25,113.663,-16053.9,13.2078,0.287
6469000,24,108.283,-16056.4,13.3213,0.31
6470000,24,107.536,-16067.3,19.9026,0.3332
6471000,22,104.098,-16073.8,7.75048,0.331
6472000,23,105.733,-16063.7,8.41318,0.314
6473000,21,87.9441,-16067.7,11.4793,0.321
