"harmMeans_Lam" "arithMeans_Lam" "harmMeans_Mu" "arithMeans_Mu" "harmMeans_NetDiv" "arithMeans_NetDiv"
"Zaglossus_attenboroughi_TACHYGLOSSIDAE_MONOTREMATA" 0.0263315582966164 0.0402026909147803 0.0159699213467617 0.048997556194 -0.0216999418164703 -0.00879486527921966
"Zaglossus_bartoni_TACHYGLOSSIDAE_MONOTREMATA" 0.02628385652212 0.0400693864885963 0.0159084472773157 0.048781457334 -0.0215798615530057 -0.00871207084540371
"Zaglossus_bruijnii_TACHYGLOSSIDAE_MONOTREMATA" 0.0263094571310954 0.0401655065953226 0.015970088937459 0.048960983294 -0.0215468573464475 -0.00879547669867736
"Tachyglossus_aculeatus_TACHYGLOSSIDAE_MONOTREMATA" 0.0262757941208131 0.0400326453879495 0.0159730016452166 0.048970843194 -0.0221366726350138 -0.00893819780605046
"Ornithorhynchus_anatinus_ORNITHORHYNCHIDAE_MONOTREMATA" 0.0262673848150107 0.0404488581181145 0.0159785949581111 0.049882729454 -0.0152858264146858 -0.00943387133588552
"Hydrodamalis_gigas_DUGONGIDAE_SIRENIA" 0.109375869982388 0.112026841115409 0.0191543870023655 0.0452753997705 0.0666318280220105 0.0667514413449091
"Trichechus_manatus_TRICHECHIDAE_SIRENIA" 0.110345347342622 0.112206972817411 0.019209631574106 0.0448979478505 0.0664333045611393 0.0673090249669105
"Trichechus_senegalensis_TRICHECHIDAE_SIRENIA" 0.110345347342622 0.112206972817411 0.019209631574106 0.0448979478505 0.0664333045611393 0.0673090249669105
"Trichechus_inunguis_TRICHECHIDAE_SIRENIA" 0.110345347342622 0.112206972817411 0.019209631574106 0.0448979478505 0.0664333045611393 0.0673090249669105
"Dugong_dugon_DUGONGIDAE_SIRENIA" 0.110272839364275 0.112127772238827 0.0191344113135172 0.0448859208705 0.066407424654297 0.0672418513683274
"Mammut_americanum_Mammutidae_PROBOSCIDEA" 0.110458645383865 0.112402178150515 0.0189961340475255 0.0452487462105 0.0659430019934493 0.0671534319400153
"Loxodonta_africana_ELEPHANTIDAE_PROBOSCIDEA" 0.10524983175027 0.112695516510711 0.0191350455863055 0.0453039065605 0.0661257629510511 0.0673916099502105
