generation,N_shifts,logPrior,logLik,eventRate,acceptRate
188000,5,25.0221,-15990,2.23314,0.27
189000,5,19.1965,-15990,1.63766,0.2392
190000,6,25.2831,-15994,1.05641,0.311
191000,5,24.3459,-15997.6,3.57387,0.351
192000,4,15.4201,-15998.1,5.36525,0.321
193000,4,20.0691,-15998.2,1.27082,0.313
194000,4,20.4006,-15997.4,1.49466,0.306
195000,6,30.8885,-15999.3,2.35745,0.355
196000,5,18.5722,-15993.8,2.88571,0.3147
197000,5,17.0838,-15986.9,4.11344,0.302692
198000,4,17.611,-15993.9,1.43427,0.3165
199000,4,13.153,-15992.6,3.41198,0.282
200000,4,14.0368,-15989.6,3.08137,0.259
201000,4,17.2131,-15986.3,1.44676,0.23
202000,4,16.6836,-15987.1,0.855213,0.239
203000,5,19.3208,-15991.1,4.29471,0.251
204000,4,19.025,-15993.1,2.74745,0.291687
205000,5,17.8704,-15981.8,3.82419,0.299667
206000,5,19.7142,-15986.3,2.97197,0.253333
207000,4,12.7454,-15991.2,3.61449,0.26
208000,4,12.8932,-15992.7,3.648,0.223
209000,4,13.6753,-15991,2.28324,0.253
210000,5,18.7689,-15988.8,2.68703,0.243
211000,4,16.2491,-15987.7,2.25508,0.310312
212000,5,21.1471,-15986.1,2.47098,0.309625
213000,4,14.1803,-15987,3.06721,0.228
214000,4,16.1802,-15983.1,1.78949,0.265
215000,4,14.8833,-15983.7,4.38457,0.23
216000,4,16.5222,-15984.3,2.46807,0.25
217000,4,15.5906,-15986.9,2.06504,0.248
218000,6,31.9632,-15989.4,3.30612,0.312833
219000,4,18.3935,-15989.8,1.59197,0.288667
220000,6,27.0377,-15986,3.37821,0.269
221000,5,18.4337,-15986,6.47043,0.344
222000,4,15.878,-15988.6,3.46176,0.2642
223000,8,36.4058,-15971.7,5.2844,0.3056
224000,4,16.9619,-15993,2.87014,0.2516
225000,6,26.7361,-15974.8,3.71487,0.3125
226000,6,26.2371,-15974.6,4.66943,0.268
227000,6,29.0528,-15987.6,4.246,0.322167
228000,5,25.4585,-15989.3,1.37445,0.333
229000,4,18.143,-15990.3,2.2752,0.258857
230000,4,15.7645,-15995.7,2.86866,0.272833
231000,4,15.5868,-15988.2,3.76354,0.2635
232000,4,14.955,-15986.6,3.4594,0.237
233000,4,15.5082,-15987.3,1.65037,0.227
234000,8,33.3562,-15978.4,4.53703,0.268
235000,7,28.6682,-15969.2,6.06128,0.347
236000,10,37.7301,-15963.7,8.11178,0.301
237000,8,34.2252,-15959.7,5.75959,0.314
238000,8,34.8285,-15959.2,2.34467,0.303
239000,8,33.2891,-15965.6,3.65213,0.307
240000,7,27.7337,-15981.7,4.87559,0.30475
241000,6,28.8942,-15995.3,2.26307,0.271273
242000,5,21.2237,-15987.3,3.90366,0.285889
243000,9,35.2648,-15964.3,7.30563,0.3065
244000,9,36.3572,-15959.2,3.87369,0.308
245000,4,15.8914,-15985.4,3.1813,0.241667
246000,7,28.2613,-15956,2.75606,0.2965
247000,7,32.5061,-15963.4,2.58478,0.292
248000,4,18.5467,-15988.2,2.04823,0.241667
249000,4,18.1743,-15991.9,2.44927,0.241
250000,4,18.4185,-15992.5,3.0364,0.252
251000,4,14.4403,-15986.8,1.85478,0.23
252000,5,19.1379,-15990.2,2.89457,0.234
253000,5,21.9994,-15989.7,3.65555,0.29
254000,5,22.8928,-15987.4,2.20342,0.281
255000,5,17.0465,-15987.4,4.44408,0.291
256000,5,17.1659,-15983.6,4.07878,0.281
257000,5,19.8115,-15989.3,3.66392,0.298
258000,5,22.7119,-15982.3,1.92999,0.325
259000,5,21.6032,-15985.8,3.8854,0.308
260000,10,41.9596,-15959.6,6.18848,0.31205
261000,10,44.1878,-15960.2,6.00229,0.313
262000,7,33.0816,-15962.7,3.21925,0.303
263000,7,32.1053,-15963.6,3.84456,0.288
264000,8,29.1404,-15946.4,3.0195,0.272294
265000,8,31.2104,-15941.8,3.697,0.244
266000,8,31.1134,-15942,4.9606,0.222
267000,8,33.9857,-15953.3,2.50509,0.269
268000,8,28.9237,-15949.3,6.48958,0.274
269000,8,30.236,-15949.2,7.13877,0.284
270000,8,30.9945,-15949.5,4.07009,0.262
271000,9,35.1378,-15947.4,6.41157,0.261
272000,7,27.7879,-15965.4,3.75252,0.284556
273000,8,31.543,-15949.4,3.84174,0.2665
274000,7,20.934,-15955.1,7.18044,0.258
275000,8,27.2414,-15957.1,6.43476,0.27
276000,8,32.6872,-15956.4,4.39767,0.292
277000,10,46.1435,-15953.8,3.69507,0.302
278000,9,38.5035,-15950.2,6.07827,0.31
279000,5,20.2228,-15977.8,4.53512,0.29875
280000,5,20.2729,-15978.2,5.33082,0.27
281000,5,22.33,-15976,2.57528,0.265
282000,5,22.7731,-15979,3.51066,0.249
283000,7,17.3386,-15954.9,5.7687,0.2784
284000,7,28.5699,-15954.9,3.02477,0.259
285000,9,33.1256,-15959,6.64135,0.267
286000,9,34.9796,-15951.4,5.57507,0.257
287000,8,33.3183,-15947.6,4.70548,0.256
288000,8,28.7103,-15950.5,5.80046,0.258
289000,8,33.0538,-15944.4,3.15171,0.283
290000,8,31.6984,-15947.2,4.06933,0.271
291000,8,32.1789,-15948.8,5.15174,0.26
292000,8,36.3622,-15962.1,2.95758,0.319143
293000,9,34.6044,-15961.1,6.17055,0.353
294000,9,38.2935,-15957.5,3.63597,0.325
295000,10,37.0477,-15944.9,6.30761,0.26875
296000,9,32.1717,-15962.1,6.04997,0.3005
297000,8,36.726,-15964,3.7576,0.334
298000,8,40.5661,-15958.6,2.14028,0.316
299000,9,33.8313,-15946.2,3.92542,0.2715
300000,9,33.2094,-15945.2,6.7179,0.303
301000,9,43.5551,-15958.3,2.71694,0.314
302000,8,34.2209,-15964.6,5.14087,0.322
303000,9,44.9511,-15959.1,1.6359,0.323
304000,8,34.3988,-15960.6,3.69008,0.366
305000,11,49.6021,-15942.4,4.94626,0.2918
306000,9,40.1211,-15947.7,3.00799,0.28
307000,9,37.6345,-15951.3,4.22691,0.282
308000,9,40.7518,-15953.8,2.77218,0.284
309000,9,35.5227,-15945.4,8.02708,0.3
310000,9,39.6938,-15940.9,5.97382,0.296
311000,9,37.3004,-15952.1,5.21303,0.278
312000,9,39.3163,-15944.5,5.28018,0.311
313000,10,44.9279,-15942.8,5.22595,0.309
314000,11,47.5278,-15944,6.05024,0.297
315000,10,45.5648,-15948.1,3.74558,0.326
316000,10,38.517,-15949.5,7.64723,0.337
317000,10,45.6115,-15956.1,3.0613,0.333
318000,10,43.1418,-15954.7,5.92193,0.327
319000,12,57.7455,-15950.2,3.85872,0.336
320000,11,48.1593,-15945.6,3.1184,0.3
321000,6,24.9381,-15956.8,4.70422,0.30841
322000,8,32.1707,-15951.9,3.7769,0.274
323000,7,32.06,-15956.2,3.40293,0.294
324000,9,35.5628,-15948.5,6.56996,0.2445
325000,4,15.9542,-15998.8,3.08393,0.276757
326000,5,22.0343,-15994.3,2.15486,0.303
327000,8,36.827,-15932.3,5.04899,0.31525
328000,9,41.2662,-15948.8,2.88094,0.29025
329000,9,36.2162,-15946.6,5.23387,0.266
330000,8,36.0832,-15947.2,3.53736,0.3
331000,8,33.9454,-15955.5,4.07797,0.317
332000,9,36.9907,-15948.2,7.01492,0.298
333000,8,33.878,-15959,4.49141,0.285
334000,5,21.4809,-16000.3,2.08392,0.3235
335000,8,34.9034,-15966.8,4.97637,0.305806
336000,4,18.2582,-15996.3,1.49993,0.31
337000,4,16.875,-15991.3,1.43597,0.346
338000,8,34.91,-15953.1,2.9846,0.2972
339000,9,39.5558,-15955.7,5.6309,0.295
340000,9,30.7384,-15955.4,11.0789,0.334
341000,8,34.8215,-15952,4.79496,0.29
342000,8,38.0115,-15949.7,3.32316,0.284
343000,9,37.1008,-15956.1,6.6795,0.33
344000,8,37.4986,-15955.3,4.01408,0.279
345000,8,30.1179,-15948,5.91705,0.302
346000,7,31.3912,-15931.4,3.44312,0.264789
347000,7,33.2934,-15933.9,3.60022,0.25
348000,7,31.3207,-15932.9,6.54102,0.258
349000,9,41.0416,-15963.5,4.40183,0.309286
350000,8,36.5137,-15969.2,4.0152,0.312
351000,10,37.1573,-15945.6,7.37572,0.3135
352000,9,33.1858,-15950.6,4.69034,0.288
353000,10,39.1765,-15936.5,4.14946,0.268
354000,10,43.345,-15944.6,3.67168,0.277
355000,8,38.3902,-15965.1,2.21432,0.3044
356000,7,31.3018,-15955.4,3.38444,0.275
357000,8,35.4683,-15959.4,2.08351,0.273
358000,12,42.7839,-15933.8,6.68547,0.289
359000,13,55.9219,-15938.6,6.82953,0.308
360000,11,38.0002,-15933.9,6.64451,0.296
361000,10,31.7711,-15936.5,6.86079,0.269
362000,10,36.5077,-15935.8,7.03904,0.306
363000,10,35.7243,-15932.5,4.67205,0.288
364000,10,39.0408,-15932.4,3.70924,0.256
365000,11,43.5431,-15927.4,6.83278,0.282
366000,12,49.9257,-15922.7,4.19185,0.292
367000,11,45.4046,-15923.6,4.40602,0.285
368000,9,40.7682,-15959.8,4.32156,0.288727
369000,10,43.057,-15961.3,4.12865,0.325
370000,9,42.0364,-15956.2,4.52325,0.32
371000,7,32.1236,-15937.4,2.14884,0.288087
372000,8,35.2889,-15927.5,8.07725,0.297
373000,8,37.8294,-15927.7,4.10963,0.267
374000,9,42.6407,-15938.6,3.25135,0.276
375000,10,42.5105,-15931.9,7.85585,0.284
376000,9,42.2667,-15929.2,5.72619,0.281
377000,10,34.872,-15933.8,5.96727,0.2794
378000,7,30.6886,-15933.2,5.12452,0.2575
379000,7,28.251,-15937.5,4.98387,0.264
380000,8,38.4099,-15939.9,4.02917,0.277
381000,7,28.7521,-15932.1,6.59498,0.272
382000,11,39.8243,-15928.5,6.86258,0.2816
383000,11,42.9269,-15924.5,6.64865,0.283
384000,11,48.5136,-15929.8,4.81823,0.288
385000,13,51.5381,-15941.5,8.29351,0.329133
386000,13,51.686,-15942.9,8.2456,0.312
387000,11,38.6502,-15926.7,5.91389,0.291
388000,12,39.6519,-15931.7,10.0938,0.277
389000,12,48.3791,-15929.8,7.34146,0.306
390000,12,52.9054,-15924.2,5.06915,0.31
391000,12,55.0106,-15920.9,4.54008,0.298
392000,11,44.8033,-15928.9,6.72502,0.281
393000,11,40.8773,-15924.5,7.79435,0.287
394000,12,52.341,-15919.6,3.8963,0.282
395000,13,58.5384,-15922.6,4.74263,0.302
396000,10,45.9865,-15939.2,4.97466,0.267067
397000,7,30.7945,-15941.2,2.89803,0.275
398000,6,23.0089,-15938,8.07157,0.243
399000,6,24.6829,-15941.2,5.57977,0.246
400000,9,42.2033,-15934.2,3.46465,0.275
401000,7,26.1389,-15946.4,4.87758,0.293
402000,7,34.7472,-15966.9,2.08537,0.312523
403000,7,30.5301,-15967.7,3.33513,0.289
404000,12,42.6178,-15919.1,15.6913,0.281111
405000,12,57.1557,-15947.2,6.53671,0.335158
406000,11,52.2826,-15949.3,6.67577,0.347
407000,11,53.6157,-15956.6,4.56452,0.349
408000,13,51.1832,-15917.6,11.6558,0.2835
409000,11,49.2306,-15918.5,3.39997,0.299
410000,11,42.3648,-15914.1,7.46653,0.263
411000,6,26.8351,-15944.3,3.76328,0.2636
412000,9,44.537,-15961.5,6.45808,0.3328
413000,9,46.2223,-15961.8,4.09022,0.341
414000,6,24.682,-15935.7,2.92024,0.262
415000,6,22.2607,-15938.3,3.86778,0.215
416000,5,18.8565,-15984.8,6.36006,0.315769
417000,6,21.7628,-15943.4,3.94672,0.1985
418000,7,28.6286,-15940.6,4.45703,0.222
419000,7,29.8919,-15939.1,3.45616,0.224
420000,6,25.1636,-15937.5,2.79167,0.208
421000,8,34.7024,-15939,7.99295,0.252
422000,9,43.6561,-15937.5,3.09818,0.292
423000,12,49.6291,-15930.3,5.77006,0.276
424000,13,54.3803,-15928.4,8.82406,0.285
425000,13,55.5607,-15928,4.89849,0.307
426000,13,53.0416,-15929.3,8.86521,0.31
427000,8,34.3615,-15932.1,2.92367,0.2534
428000,12,53.1851,-15936.4,5.16872,0.308
429000,15,60.6721,-15920.6,11.6244,0.326333
430000,16,64.9772,-15916.1,9.62951,0.333
431000,14,56.8229,-15906,7.93975,0.3
432000,14,56.1634,-15914,7.33054,0.292
433000,14,53.2424,-15908.1,6.34943,0.273
434000,15,63.6135,-15916.7,6.19246,0.303
435000,14,53.8131,-15916.1,10.1529,0.288
436000,14,52.7381,-15909.4,9.78611,0.296
437000,13,50.0075,-15909.4,7.08455,0.272
438000,13,52.1513,-15913.4,6.7006,0.289
439000,11,43.9982,-15910.1,4.87644,0.273
440000,10,49.0952,-15960.2,6.17348,0.31525
441000,9,42.4274,-15953.8,2.36077,0.295
442000,7,24.1727,-15934.8,4.89786,0.277267
443000,7,27.3959,-15935.1,2.904,0.221
444000,11,43.911,-15917.8,5.2533,0.241
445000,11,44.6574,-15913.2,4.64228,0.261
446000,11,45.0993,-15913,4.34018,0.281
447000,12,45.8439,-15908.3,8.59167,0.27
448000,11,38.2663,-15911.7,7.26624,0.244
449000,6,28.397,-15945.3,4.20948,0.261667
450000,7,33.1533,-15939.8,2.29872,0.283
451000,8,28.2449,-15936.6,6.76948,0.285
452000,6,28.6576,-15941.7,2.55275,0.276
453000,7,24.9462,-15963.4,4.66277,0.3195
454000,7,26.2676,-15963.2,5.10901,0.282
455000,8,35.8657,-15969.3,3.3247,0.289769
456000,7,24.6386,-15961.8,5.03969,0.299
457000,7,26.3469,-15968.7,5.30116,0.281
458000,7,27.1351,-15970.6,4.67419,0.281
459000,13,54.9278,-15917.4,7.66086,0.276818
460000,13,51.0784,-15911.6,7.87124,0.276
461000,13,46.9137,-15914,10.3654,0.276
462000,12,52.311,-15919.9,4.76199,0.305
463000,8,31.0991,-15967,5.48713,0.2816
464000,8,30.1787,-15965.4,3.56644,0.296
465000,7,30.8108,-15967.1,2.02115,0.291
466000,7,27.3852,-15970,5.36461,0.294
467000,9,39.2747,-15963.7,4.45642,0.323
468000,9,38.1068,-15972.9,5.3189,0.2785
469000,8,35.1985,-15972.9,5.5894,0.316
470000,8,32.3838,-15965.2,4.74665,0.302
471000,8,34.349,-15966.2,5.46775,0.298
472000,8,33.4805,-15962.5,4.47847,0.277
473000,12,35.127,-15922.2,8.82713,0.269455
474000,15,56.7982,-15932.2,7.88548,0.294
475000,15,59.4285,-15927.9,6.23152,0.318
476000,13,56.1956,-15930.6,4.72307,0.306
477000,13,50.2261,-15928.6,7.96134,0.321
478000,13,49.6071,-15923.9,9.36497,0.303
479000,9,38.39,-15950.6,4.14209,0.305583
480000,8,31.5683,-15958.5,5.70386,0.286
481000,8,33.2421,-15927.5,3.64966,0.266483
482000,8,31.3771,-15933.8,4.62477,0.274
483000,8,35.0564,-15932.3,3.30847,0.274
484000,12,51.6483,-15952.7,6.51404,0.296083
485000,11,47.0258,-15950.7,5.91491,0.294
486000,10,41.2627,-15948.2,5.56944,0.293
487000,8,31.8312,-15931.9,5.82503,0.266
488000,9,36.8582,-15925.5,5.06115,0.245
489000,9,37.8804,-15923.2,6.3445,0.298
490000,10,44.9678,-15927.9,4.83193,0.276
491000,10,37.7924,-15951.7,6.01797,0.2768
492000,10,43.2269,-15962.6,3.8967,0.30175
493000,10,42.9736,-15963.5,6.49095,0.368
494000,8,36.3178,-15958.1,3.49422,0.326
495000,8,37.405,-15953.1,2.79605,0.288
496000,9,32.564,-15961.9,4.32056,0.297
497000,10,48.7914,-15923.4,5.45944,0.304571
498000,9,41.035,-15924,5.10829,0.292
499000,13,56.1122,-15901.6,5.00556,0.292619
500000,13,55.6739,-15908.6,5.4794,0.291
501000,13,52.151,-15911.1,12.8667,0.288
502000,13,57.3149,-15907.2,6.53176,0.311
503000,13,55.1448,-15909.9,6.1612,0.293
504000,14,51.9678,-15905.8,8.51652,0.298
505000,13,58.7811,-15907.5,3.30814,0.284
506000,9,32.6454,-15953.9,5.26201,0.2908
507000,9,39.6657,-15924.5,5.43313,0.302889
508000,13,58.4677,-15908.4,3.57961,0.292333
509000,14,59.1584,-15928,7.1357,0.287
510000,13,48.4352,-15916.1,7.05537,0.309
511000,15,59.5677,-15914.9,8.38782,0.299
512000,12,48.5651,-15917.7,5.69378,0.302
513000,13,56.8525,-15917.3,4.66071,0.286
514000,12,43.9177,-15917.9,7.26977,0.294
515000,13,54.9107,-15912.5,4.43321,0.309
516000,13,52.2461,-15907.8,8.19435,0.265
517000,13,54.3855,-15900.8,6.0593,0.262
518000,12,45.1584,-15907.8,8.89608,0.243
519000,9,36.0261,-15955.6,5.96544,0.309261
520000,8,31.0593,-15960.9,2.34955,0.297643
521000,8,38.2826,-15965.4,2.19814,0.31
522000,8,35.7609,-15966,4.26623,0.304
523000,8,40.0992,-15964.3,3.06602,0.334
524000,7,29.0529,-15968.8,3.26895,0.338
525000,13,55.6027,-15902,4.36764,0.277857
526000,13,47.5385,-15900,9.92179,0.28
527000,12,44.4405,-15909.2,6.69825,0.296
528000,12,51.7345,-15907.6,5.29254,0.27
529000,12,46.4573,-15908.8,8.5423,0.258
530000,12,46.0911,-15915.6,9.38009,0.268
531000,12,45.3323,-15907.6,8.38604,0.281
532000,12,46.1963,-15908.5,8.07742,0.281
533000,12,45.1095,-15909,6.99322,0.263
534000,12,40.8148,-15909.6,6.52094,0.265
535000,12,43.6553,-15911.9,6.74554,0.295
536000,12,45.4463,-15916.2,5.34176,0.304
537000,12,48.0793,-15912.9,4.26966,0.255
538000,12,42.0228,-15910.1,8.98119,0.294
539000,12,46.5727,-15898.8,5.64726,0.274
540000,13,48.1783,-15911,7.73299,0.259
541000,12,48.4675,-15903.8,5.28251,0.274
542000,12,45.8021,-15895.6,4.54946,0.249
543000,12,42.5556,-15904.8,5.25945,0.259
544000,12,45.8995,-15899.1,5.84954,0.25
545000,13,47.0335,-15904.1,5.88349,0.236
546000,12,48.8374,-15901,4.85726,0.256
547000,12,46.5715,-15905,7.45821,0.281
548000,13,45.3497,-15911.5,9.88762,0.304244
549000,12,45.9596,-15912.4,5.14741,0.329
550000,11,50.4639,-15911.2,5.61677,0.333
551000,12,52.4129,-15909.6,4.80663,0.341
552000,12,56.7965,-15906.1,3.69158,0.329
553000,12,55.7894,-15905.1,6.9069,0.324
554000,11,51.4417,-15897.7,4.94089,0.297
555000,11,46.2423,-15901.7,7.70835,0.311
556000,10,45.0761,-15907,5.72333,0.323
557000,8,31.4908,-15972,6.58299,0.306079
