"harmMeans_Lam" "arithMeans_Lam" "harmMeans_Mu" "arithMeans_Mu" "harmMeans_NetDiv" "arithMeans_NetDiv"
"Zaglossus_bruijnii_TACHYGLOSSIDAE_MONOTREMATA" 0.0718910810068823 0.091266439390204 0.0499777214602834 0.08300912797 -0.0145859032165745 0.00825731142020396
"Zaglossus_bartoni_TACHYGLOSSIDAE_MONOTREMATA" 0.0719218684901315 0.0912923162659376 0.0499989972987664 0.08302122477 -0.014582211121693 0.00827109149593763
"Zaglossus_attenboroughi_TACHYGLOSSIDAE_MONOTREMATA" 0.0719218684901315 0.0912923162659376 0.0499989972987664 0.08302122477 -0.014582211121693 0.00827109149593763
"Tachyglossus_aculeatus_TACHYGLOSSIDAE_MONOTREMATA" 0.0641038444209892 0.0911495427794412 0.0496193742178881 0.08363217238 -0.01452374316464 0.00751737039944125
"Ornithorhynchus_anatinus_ORNITHORHYNCHIDAE_MONOTREMATA" 0.0650296886894913 0.0886067670269955 0.0483724124189752 0.08225930918 -0.0138699437827294 0.00634745784699553
"Neurotrichus_gibbsii_TALPIDAE_EULIPOTYPHLA" 0.0413309235160478 0.128103947794151 0.00460844982089419 0.06438686764199 0.0615368681597319 0.063717080152161
"Galemys_pyrenaicus_TALPIDAE_EULIPOTYPHLA" 0.119782764169788 0.128045745175892 0.00454769675487408 0.06390526763499 0.0612420565590167 0.064140477540902
"Desmana_moschata_TALPIDAE_EULIPOTYPHLA" 0.119782764169788 0.128045745175892 0.00454769675487408 0.06390526763499 0.0612420565590167 0.064140477540902
"Euroscaptor_grandis_TALPIDAE_EULIPOTYPHLA" 0.12522627097277 0.133221199043883 0.0172991507618661 0.064756700356 0.0622449700327231 0.0684644986878827
"Euroscaptor_mizura_TALPIDAE_EULIPOTYPHLA" 0.12522627097277 0.133221199043883 0.0172991507618661 0.064756700356 0.0622449700327231 0.0684644986878827
"Scaptochirus_moschatus_TALPIDAE_EULIPOTYPHLA" 0.125116986589464 0.133254559653483 0.0172387912007155 0.064724816876 0.0622375818433258 0.068529742777483
"Euroscaptor_klossi_TALPIDAE_EULIPOTYPHLA" 0.12522627097277 0.133221199043883 0.0172991507618661 0.064756700356 0.0622449700327231 0.0684644986878827
"Euroscaptor_micrura_TALPIDAE_EULIPOTYPHLA" 0.12522627097277 0.133221199043883 0.0172991507618661 0.064756700356 0.0622449700327231 0.0684644986878827
"Euroscaptor_longirostris_TALPIDAE_EULIPOTYPHLA" 0.12522627097277 0.133221199043883 0.0172991507618661 0.064756700356 0.0622449700327231 0.0684644986878827
"Euroscaptor_subanura_TALPIDAE_EULIPOTYPHLA" 0.12522627097277 0.133221199043883 0.0172991507618661 0.064756700356 0.0622449700327231 0.0684644986878827
"Parascaptor_leucura_TALPIDAE_EULIPOTYPHLA" 0.124891655378134 0.133086062118364 0.0173012529295179 0.065068355356 0.0623141922920575 0.0680177067623639
"Euroscaptor_parvidens_TALPIDAE_EULIPOTYPHLA" 0.125158581437233 0.133190000419957 0.0173531357337944 0.065167527946 0.0622963656245783 0.0680224724739573
"Mogera_etigo_TALPIDAE_EULIPOTYPHLA" 0.12522627097277 0.133221199043883 0.0172991507618661 0.064756700356 0.0622449700327231 0.0684644986878827
"Mogera_tokudae_TALPIDAE_EULIPOTYPHLA" 0.12522627097277 0.133221199043883 0.0172991507618661 0.064756700356 0.0622449700327231 0.0684644986878827
"Mogera_imaizumii_TALPIDAE_EULIPOTYPHLA" 0.125250151685061 0.133232356921115 0.0176875124658818 0.064758321383 0.0622501746165755 0.0684740355381151
"Mogera_wogura_TALPIDAE_EULIPOTYPHLA" 0.12522627097277 0.133221199043883 0.0172991507618661 0.064756700356 0.0622449700327231 0.0684644986878827
"Mogera_robusta_TALPIDAE_EULIPOTYPHLA" 0.12522627097277 0.133221199043883 0.0172991507618661 0.064756700356 0.0622449700327231 0.0684644986878827
"Mogera_insularis_TALPIDAE_EULIPOTYPHLA" 0.060249083795851 0.133113885981208 0.0173087459737404 0.064954197856 0.0623106905260324 0.0681596881252081
"Mogera_kanoana_TALPIDAE_EULIPOTYPHLA" 0.12445484210032 0.133069801683575 0.0172987548817983 0.064753405656 0.0668530998480199 0.0683163960275755
"Mogera_uchidai_TALPIDAE_EULIPOTYPHLA" 0.12522627097277 0.133221199043883 0.0172991507618661 0.064756700356 0.0622449700327231 0.0684644986878827
"Talpa_davidiana_TALPIDAE_EULIPOTYPHLA" 0.124544092071091 0.132464440138065 0.0173950802879512 0.064450460876 0.0620458686003283 0.0680139792620646
"Talpa_europaea_TALPIDAE_EULIPOTYPHLA" 0.124775691616878 0.132598945565352 0.0173994748533738 0.064456310176 0.062143143141433 0.0681426353893521
"Talpa_occidentalis_TALPIDAE_EULIPOTYPHLA" 0.124775691616878 0.132598945565352 0.0173994748533738 0.064456310176 0.062143143141433 0.0681426353893521
"Talpa_caeca_TALPIDAE_EULIPOTYPHLA" 0.124775691616878 0.132598945565352 0.0173994748533738 0.064456310176 0.062143143141433 0.0681426353893521
"Talpa_romana_TALPIDAE_EULIPOTYPHLA" 0.124775691616878 0.132598945565352 0.0173994748533738 0.064456310176 0.062143143141433 0.0681426353893521
"Talpa_levantis_TALPIDAE_EULIPOTYPHLA" 0.124775691616878 0.132598945565352 0.0173994748533738 0.064456310176 0.062143143141433 0.0681426353893521
"Talpa_stankovici_TALPIDAE_EULIPOTYPHLA" 0.124775691616878 0.132598945565352 0.0173994748533738 0.064456310176 0.062143143141433 0.0681426353893521
"Talpa_caucasica_TALPIDAE_EULIPOTYPHLA" 0.124775691616878 0.132598945565352 0.0173994748533738 0.064456310176 0.062143143141433 0.0681426353893521
"Talpa_altaica_TALPIDAE_EULIPOTYPHLA" 0.124775691616878 0.132598945565352 0.0173994748533738 0.064456310176 0.062143143141433 0.0681426353893521
"Scaptonyx_fusicaudus_TALPIDAE_EULIPOTYPHLA" 0.121482340751575 0.128710755451454 0.00456584942778996 0.06403780754499 0.0610697004685103 0.0646729479064637
"Dymecodon_pilirostris_TALPIDAE_EULIPOTYPHLA" 0.121200638803063 0.128660159932806 0.00458022761065892 0.06420909186499 0.0622082217605649 0.0644510680678159
"Urotrichus_talpoides_TALPIDAE_EULIPOTYPHLA" 0.121129824997684 0.128627366179951 0.0045689130954432 0.06420010188499 0.0614937097237628 0.0644272642949614
"Condylura_cristata_TALPIDAE_EULIPOTYPHLA" 0.11192379952265 0.129100890256927 0.00450580908814789 0.06485470322899 0.0577983884668223 0.0642461870279374
"Scalopus_aquaticus_TALPIDAE_EULIPOTYPHLA" 0.120428839625594 0.128248786087551 0.00455152563790182 0.06420270260499 0.0611274619307161 0.0640460834825606
"Scapanus_townsendii_TALPIDAE_EULIPOTYPHLA" 0.121329563991565 0.128613040198019 0.00455227325835472 0.06396636630499 0.0610202311555007 0.0646466738930288
"Scapanus_orarius_TALPIDAE_EULIPOTYPHLA" 0.121329563991565 0.128613040198019 0.00455227325835472 0.06396636630499 0.0610202311555007 0.0646466738930288
"Scapanus_latimanus_TALPIDAE_EULIPOTYPHLA" 0.121246034745641 0.128580774676791 0.00455437916335548 0.06406869184499 0.0611385509268759 0.0645120828318007
"Parascalops_breweri_TALPIDAE_EULIPOTYPHLA" 0.120802438913022 0.12836239255708 0.00455102963229764 0.06394295250499 0.0611940071979243 0.0644194400520905
"Nesophontes_paramicrus_NESOPHONTIDAE_EULIPOTYPHLA" 0.121242133398622 0.128475041648218 0.00455112304184998 0.06396443290499 0.0610147703985512 0.0645106087432275
"Nesophontes_zamicrus_NESOPHONTIDAE_EULIPOTYPHLA" 0.121242133398622 0.128475041648218 0.00455112304184998 0.06396443290499 0.0610147703985512 0.0645106087432275
"Nesophontes_major_NESOPHONTIDAE_EULIPOTYPHLA" 0.121357495487128 0.128649836165133 0.00455170503788784 0.06419195550499 0.0588280188787449 0.0644578806601432
"Nesophontes_hypomicrus_NESOPHONTIDAE_EULIPOTYPHLA" 0.121242133398622 0.128475041648218 0.00455112304184998 0.06396443290499 0.0610147703985512 0.0645106087432275
"Nesophontes_micrus_NESOPHONTIDAE_EULIPOTYPHLA" 0.121242133398622 0.128475041648218 0.00455112304184998 0.06396443290499 0.0610147703985512 0.0645106087432275
"Nesophontes_edithae_NESOPHONTIDAE_EULIPOTYPHLA" 0.121242133398622 0.128475041648218 0.00455112304184998 0.06396443290499 0.0610147703985512 0.0645106087432275
"Scapanulus_oweni_TALPIDAE_EULIPOTYPHLA" 0.120702392800409 0.128361480696781 0.00455169768566819 0.06401205390499 0.0611060694622814 0.0643494267917909
"Uropsilus_investigator_TALPIDAE_EULIPOTYPHLA" 0.120486526716663 0.128511274271507 0.00458524717024982 0.06423436828799 0.0613821323490692 0.0642769059835166
"Uropsilus_soricipes_TALPIDAE_EULIPOTYPHLA" 0.120501466824896 0.128230061204392 0.00458478750001764 0.06397578918799 0.0607136219966717 0.0642542720164022
"Uropsilus_gracilis_TALPIDAE_EULIPOTYPHLA" 0.120491064111604 0.128208232315664 0.00458548902506206 0.06406239288799 0.0606678756961148 0.0641458394276737
